player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
bakervi01,Vin Baker,23,82,3361,16.6,0.511,0.02,0.352,10.0,20.6,15.1,15.1,1.3,2.6,13.5,21.6,2.7,3.1,5.8,0.083,0.2,-0.1,0.2,1.8,MILWAUKEE BUCKS,1995
barroda01,Dana Barros,27,82,3318,20.9,0.632,0.365,0.331,0.9,8.7,4.8,32.6,2.4,0.1,15.3,21.2,10.5,2.2,12.7,0.183,4.7,0.2,5.0,5.8,PHILADELPHIA 76ERS,1995
johnsla02,Larry Johnson,25,81,3234,17.1,0.555,0.172,0.29,7.3,13.8,10.7,19.4,1.3,0.6,13.1,22.6,4.9,3.6,8.5,0.126,2.3,-0.3,2.0,3.2,CHARLOTTE HORNETS,1995
richmmi01,Mitch Richmond,29,82,3172,17.2,0.551,0.283,0.297,2.6,10.4,6.6,17.8,1.5,0.7,12.1,27.0,4.9,3.1,8.0,0.12,2.4,-0.3,2.1,3.2,SACRAMENTO KINGS,1995
malonka01,Karl Malone,31,82,3126,25.1,0.59,0.026,0.449,6.6,27.2,17.4,16.4,2.1,2.2,11.3,30.3,8.1,5.8,13.8,0.212,4.3,1.3,5.6,6.0,UTAH JAZZ,1995
mutomdi01,Dikembe Mutombo,28,82,3100,17.0,0.595,0.0,0.604,12.7,26.7,19.9,5.5,0.7,7.5,19.5,14.4,3.5,5.2,8.7,0.135,0.0,1.8,1.8,2.9,DENVER NUGGETS,1995
majerda01,Dan Majerle,29,82,3091,15.1,0.555,0.532,0.274,3.9,10.1,7.0,15.6,1.6,0.9,8.3,17.6,6.0,1.7,7.7,0.12,2.4,-0.5,1.9,3.1,PHOENIX SUNS,1995
robinda01,David Robinson,29,81,3074,29.1,0.602,0.013,0.57,9.1,22.6,16.2,13.7,2.2,5.9,11.1,29.9,10.7,6.7,17.5,0.273,6.0,3.2,9.2,8.7,SAN ANTONIO SPURS,1995
blaylmo01,Mookie Blaylock,27,80,3069,19.2,0.531,0.463,0.179,4.3,10.7,7.5,34.2,3.5,0.6,15.8,22.7,4.6,4.8,9.4,0.147,3.5,1.5,5.1,5.4,ATLANTA HAWKS,1995
paytoga01,Gary Payton,26,82,3015,21.3,0.564,0.172,0.259,4.3,6.7,5.5,31.8,3.4,0.3,11.8,24.4,8.2,3.5,11.7,0.187,4.1,0.8,4.9,5.2,SEATTLE SUPERSONICS,1995
ricegl01,Glen Rice,27,82,3014,19.7,0.586,0.321,0.26,3.8,11.1,7.4,11.1,1.9,0.4,8.9,25.2,7.9,2.1,10.0,0.159,3.9,-0.6,3.3,4.0,MIAMI HEAT,1995
pippesc01,Scottie Pippen,29,79,3014,22.6,0.559,0.239,0.333,6.9,18.2,12.5,22.8,4.0,2.2,15.2,26.3,5.1,6.7,11.8,0.188,4.4,3.0,7.5,7.2,CHICAGO BULLS,1995
johnsav01,Avery Johnson,29,82,3011,15.7,0.554,0.025,0.342,1.9,5.7,3.9,33.4,1.9,0.3,17.3,17.5,5.1,3.0,8.0,0.128,1.2,0.0,1.2,2.4,SAN ANTONIO SPURS,1995
weathcl01,Clarence Weatherspoon,24,76,2991,15.2,0.489,0.017,0.305,5.6,15.0,10.3,12.8,2.0,1.7,12.0,23.8,0.7,2.9,3.6,0.057,-0.2,-0.4,-0.6,1.1,PHILADELPHIA 76ERS,1995
mashbja01,Jamal Mashburn,22,80,2980,17.3,0.526,0.22,0.386,4.0,8.2,6.0,17.2,1.4,0.2,11.4,28.6,5.0,1.3,6.3,0.102,2.2,-1.5,0.7,2.0,DALLAS MAVERICKS,1995
vaughlo01,Loy Vaught,26,80,2966,17.1,0.541,0.028,0.209,9.7,21.7,15.3,8.3,1.8,0.7,11.4,21.4,3.0,2.5,5.5,0.089,0.5,-1.2,-0.7,1.0,LOS ANGELES CLIPPERS,1995
robingl01,Glenn Robinson,22,80,2958,16.6,0.538,0.19,0.354,6.7,14.4,10.4,12.2,2.0,0.6,16.1,29.1,1.1,2.2,3.2,0.053,0.6,-1.5,-0.9,0.8,MILWAUKEE BUCKS,1995
vanexni01,Nick Van Exel,23,80,2944,16.3,0.544,0.462,0.271,1.0,7.4,4.2,33.6,1.7,0.1,15.1,21.3,5.0,1.3,6.4,0.104,2.5,-2.0,0.5,1.9,LOS ANGELES LAKERS,1995
mournal01,Alonzo Mourning,24,77,2941,20.1,0.593,0.031,0.585,8.4,21.6,15.3,6.6,0.9,5.5,14.8,25.6,4.3,5.1,9.4,0.153,0.2,0.9,1.1,2.3,CHARLOTTE HORNETS,1995
onealsh01,Shaquille O'Neal,22,79,2923,28.6,0.588,0.003,0.536,13.3,21.7,17.6,13.3,1.3,4.5,9.4,31.9,9.6,4.4,14.0,0.23,5.6,0.2,5.8,5.7,ORLANDO MAGIC,1995
ewingpa01,Patrick Ewing,32,79,2920,21.9,0.555,0.014,0.386,6.6,27.5,17.4,14.4,1.2,4.1,13.1,30.7,3.1,6.5,9.6,0.157,1.8,1.8,3.5,4.1,NEW YORK KNICKS,1995
hardaan01,Anfernee Hardaway,23,77,2901,20.8,0.599,0.218,0.405,5.7,7.5,6.6,28.5,2.3,0.6,16.1,23.7,8.2,2.5,10.7,0.177,4.4,-0.3,4.1,4.5,ORLANDO MAGIC,1995
schrede01,Detlef Schrempf,32,82,2886,20.3,0.641,0.182,0.523,5.7,15.1,10.5,16.4,1.6,0.9,12.6,21.0,9.8,3.1,12.9,0.215,4.3,0.1,4.4,4.7,SEATTLE SUPERSONICS,1995
stockjo01,John Stockton,32,82,2867,23.3,0.651,0.287,0.387,2.6,8.0,5.5,52.6,3.5,0.6,22.4,18.9,9.9,4.0,13.9,0.233,7.0,2.0,9.0,7.9,UTAH JAZZ,1995
richapo01,Pooh Richardson,28,80,2864,12.6,0.459,0.272,0.139,1.5,9.8,5.4,34.1,2.3,0.3,15.2,17.1,0.6,1.5,2.1,0.036,-0.9,-0.7,-1.6,0.2,LOS ANGELES CLIPPERS,1995
elliose01,Sean Elliott,26,81,2858,16.0,0.587,0.311,0.377,2.6,8.5,5.7,11.3,1.4,0.9,10.8,21.6,5.8,2.9,8.7,0.147,1.8,0.1,1.9,2.8,SAN ANTONIO SPURS,1995
olajuha01,Hakeem Olajuwon,32,72,2853,26.0,0.563,0.01,0.348,7.3,23.1,15.6,17.2,2.4,5.9,11.7,31.7,5.1,5.6,10.7,0.181,2.8,2.6,5.4,5.3,HOUSTON ROCKETS,1995
millsch01,Chris Mills,25,80,2814,11.6,0.52,0.281,0.249,4.3,12.2,8.1,9.7,1.2,1.0,11.2,18.2,2.0,3.4,5.4,0.091,-1.3,0.2,-1.1,0.7,CLEVELAND CAVALIERS,1995
