player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
jordami01,Michael Jordan,28,80,80,3102,943,1818,27,100,491,590,91,420,489,182,75,200,201,2404,CHICAGO BULLS,SHOOTING GUARD,916,1718,511,38.775,1992
malonka01,Karl Malone,28,81,81,3054,798,1516,3,17,673,865,225,684,241,108,51,248,226,2272,UTAH JAZZ,POWER FORWARD,795,1499,909,37.7037037037037,1992
mullich01,Chris Mullin,28,81,81,3346,830,1584,64,175,350,420,127,323,286,173,62,202,171,2074,GOLDEN STATE WARRIORS,SMALL FORWARD,766,1409,450,41.30864197530864,1992
ewingpa01,Patrick Ewing,29,82,82,3150,796,1525,1,6,377,511,228,693,156,88,245,209,277,1970,NEW YORK KNICKS,CENTER,795,1519,921,38.41463414634146,1992
drexlcl01,Clyde Drexler,29,76,76,2751,694,1476,114,338,401,505,166,334,512,138,70,240,229,1903,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,580,1138,500,36.19736842105263,1992
hardati01,Tim Hardaway,25,81,81,3332,734,1592,127,376,298,389,81,229,807,164,13,267,208,1893,GOLDEN STATE WARRIORS,POINT GUARD,607,1216,310,41.135802469135804,1992
richmmi01,Mitch Richmond,26,80,80,3095,685,1465,103,268,330,406,62,257,411,92,34,247,231,1803,SACRAMENTO KINGS,SHOOTING GUARD,582,1197,319,38.6875,1992
ricegl01,Glen Rice,24,79,79,3007,672,1432,155,396,266,318,84,310,184,90,35,145,170,1765,MIAMI HEAT,SMALL FORWARD,517,1036,394,38.063291139240505,1992
barklch01,Charles Barkley,28,75,75,2881,622,1126,32,137,454,653,271,559,308,136,44,235,196,1730,PHILADELPHIA 76ERS,SMALL FORWARD,590,989,830,38.413333333333334,1992
pippesc01,Scottie Pippen,26,82,82,3164,687,1359,16,80,330,434,185,445,572,155,93,253,242,1720,CHICAGO BULLS,SMALL FORWARD,671,1279,630,38.58536585365854,1992
lewisre01,Reggie Lewis,26,82,82,3070,703,1397,5,21,292,343,117,277,185,125,105,136,258,1703,BOSTON CELTICS,SHOOTING GUARD,698,1376,394,37.4390243902439,1992
millere01,Reggie Miller,26,82,82,3120,562,1121,129,341,442,515,82,236,314,105,26,157,210,1695,INDIANA PACERS,SHOOTING GUARD,433,780,318,38.048780487804876,1992
petrodr01,Dražen Petrović,27,82,82,3027,668,1315,123,277,232,287,97,161,252,105,11,215,248,1691,NEW JERSEY NETS,SHOOTING GUARD,545,1038,258,36.91463414634146,1992
piercri01,Ricky Pierce,32,78,78,2658,620,1306,33,123,417,455,93,140,241,86,20,189,213,1690,SEATTLE SUPERSONICS,SHOOTING GUARD,587,1183,233,34.07692307692308,1992
malonje01,Jeff Malone,30,81,81,2922,691,1353,1,12,256,285,49,184,180,56,5,140,126,1639,UTAH JAZZ,SHOOTING GUARD,690,1341,233,36.074074074074076,1992
dumarjo01,Joe Dumars,28,82,82,3192,587,1311,49,120,412,475,82,106,375,71,12,193,145,1635,DETROIT PISTONS,SHOOTING GUARD,538,1191,188,38.926829268292686,1992
hornaje01,Jeff Hornacek,28,81,81,3078,635,1240,83,189,279,315,106,301,411,158,31,170,218,1632,PHOENIX SUNS,SHOOTING GUARD,552,1051,407,38.0,1992
gillke01,Kendall Gill,23,79,79,2906,666,1427,6,25,284,381,165,237,329,154,46,180,237,1622,CHARLOTTE HORNETS,SHOOTING GUARD,660,1402,402,36.78481012658228,1992
mannida01,Danny Manning,25,82,82,2904,650,1199,0,5,279,385,229,335,285,135,122,210,293,1579,LOS ANGELES CLIPPERS,POWER FORWARD,650,1194,564,35.41463414634146,1992
robinda01,David Robinson,26,68,68,2564,592,1074,1,8,393,561,261,568,181,158,305,182,219,1578,SAN ANTONIO SPURS,CENTER,591,1066,829,37.705882352941174,1992
johnsla02,Larry Johnson,22,82,77,3047,616,1258,5,22,339,409,323,576,292,81,51,160,225,1576,CHARLOTTE HORNETS,POWER FORWARD,611,1236,899,37.15853658536585,1992
daughbr01,Brad Daugherty,26,73,73,2643,576,1010,0,2,414,533,191,569,262,65,78,185,190,1566,CLEVELAND CAVALIERS,CENTER,576,1008,760,36.205479452054796,1992
hawkihe01,Hersey Hawkins,25,81,81,3013,521,1127,91,229,403,461,53,218,248,157,43,189,174,1536,PHILADELPHIA 76ERS,SHOOTING GUARD,430,898,271,37.19753086419753,1992
johnske02,Kevin Johnson,25,78,78,2899,539,1125,10,46,448,555,61,231,836,116,23,272,180,1536,PHOENIX SUNS,POINT GUARD,529,1079,292,37.166666666666664,1992
olajuha01,Hakeem Olajuwon,29,70,69,2636,591,1177,0,1,328,428,246,599,157,127,304,187,263,1510,HOUSTON ROCKETS,CENTER,591,1176,845,37.65714285714286,1992
persoch01,Chuck Person,27,81,81,2923,616,1284,132,354,133,197,114,312,382,68,18,216,247,1497,INDIANA PACERS,SMALL FORWARD,484,930,426,36.08641975308642,1992
harpero01,Ron Harper,28,82,82,3144,569,1292,64,211,293,398,120,327,417,152,72,252,199,1495,LOS ANGELES CLIPPERS,SHOOTING GUARD,505,1081,447,38.34146341463415,1992
portete01,Terry Porter,28,82,82,2784,521,1129,128,324,315,368,51,204,477,127,12,188,155,1485,PORTLAND TRAIL BLAZERS,POINT GUARD,393,805,255,33.951219512195124,1992
willike02,Kevin Willis,29,81,80,2962,591,1224,6,37,292,363,418,840,173,72,54,197,223,1480,ATLANTA HAWKS,POWER FORWARD,585,1187,1258,36.5679012345679,1992
