player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
jordami01,Michael Jordan,24,82,82,3311,1069,1998,7,53,723,860,139,310,485,259,131,252,270,2868,CHICAGO BULLS,SHOOTING GUARD,1062,1945,449,40.3780487804878,1988
wilkido01,Dominique Wilkins,28,78,76,2948,909,1957,38,129,541,655,211,291,224,103,47,218,162,2397,ATLANTA HAWKS,SMALL FORWARD,871,1828,502,37.794871794871796,1988
birdla01,Larry Bird,31,76,75,2965,881,1672,98,237,415,453,108,595,467,125,57,213,157,2275,BOSTON CELTICS,SMALL FORWARD,783,1435,703,39.01315789473684,1988
malonka01,Karl Malone,24,82,82,3198,858,1650,0,5,552,789,277,709,199,117,50,325,296,2268,UTAH JAZZ,POWER FORWARD,858,1645,986,39.0,1988
barklch01,Charles Barkley,24,80,80,3170,753,1283,44,157,714,951,385,566,254,100,103,304,278,2264,PHILADELPHIA 76ERS,POWER FORWARD,709,1126,951,39.625,1988
drexlcl01,Clyde Drexler,25,81,80,3060,849,1679,11,52,476,587,261,272,467,203,52,236,250,2185,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,838,1627,533,37.77777777777778,1988
englial01,Alex English,34,80,80,2818,843,1704,0,6,314,379,166,207,377,70,23,181,193,2000,DENVER NUGGETS,SMALL FORWARD,843,1698,373,35.225,1988
ellisda01,Dale Ellis,27,75,73,2790,764,1519,107,259,303,395,167,173,197,74,11,172,221,1938,SEATTLE SUPERSONICS,SHOOTING GUARD,657,1260,340,37.2,1988
aguirma01,Mark Aguirre,28,77,77,2610,746,1571,52,172,388,504,182,252,278,70,57,203,223,1932,DALLAS MAVERICKS,SMALL FORWARD,694,1399,434,33.896103896103895,1988
olajuha01,Hakeem Olajuwon,25,79,79,2825,712,1385,0,4,381,548,302,657,163,162,214,243,324,1805,HOUSTON ROCKETS,CENTER,712,1381,959,35.75949367088607,1988
scottby01,Byron Scott,26,81,81,3048,710,1348,62,179,272,317,76,257,335,155,27,161,204,1754,LOS ANGELES LAKERS,SHOOTING GUARD,648,1169,333,37.629629629629626,1988
thorpot01,Otis Thorpe,25,82,82,3072,622,1226,0,6,460,609,279,558,266,62,56,228,264,1704,SACRAMENTO KINGS,POWER FORWARD,622,1220,837,37.46341463414634,1988
chambto01,Tom Chambers,28,82,82,2680,611,1364,33,109,419,519,135,355,212,87,53,209,297,1674,SEATTLE SUPERSONICS,POWER FORWARD,578,1255,490,32.68292682926829,1988
mcdanxa01,Xavier McDaniel,24,78,77,2703,687,1407,14,50,281,393,206,312,263,96,52,223,230,1669,SEATTLE SUPERSONICS,SMALL FORWARD,673,1357,518,34.65384615384615,1988
ewingpa01,Patrick Ewing,25,82,82,2546,656,1183,0,3,341,476,245,431,125,104,245,287,332,1653,NEW YORK KNICKS,CENTER,656,1180,676,31.048780487804876,1988
malonje01,Jeff Malone,26,80,80,2655,648,1360,10,24,335,380,44,162,237,51,13,172,198,1641,WASHINGTON BULLETS,SHOOTING GUARD,638,1336,206,33.1875,1988
