player_id,draft_year,draft_pick
newmajo01,1986,29
mcmilna01,1986,30
wardjo01,1986,31
hendece01,1986,32
duckwke01,1986,33
rogerjo01,1986,34
wagnemi01,1986,35
mitchst02,1986,36
fasoupa01,1986,37
lamplle01,1986,38
addisra01,1986,39
binelau01,1986,40
smithot01,1986,41
kelloro01,1986,42
feitlda01,1986,43
wingada01,1986,44
smithke03,1986,45
hornaje01,1986,46
jacksmi02,1986,47
mckenfo01,1986,48
smithju01,1986,49
hendeke01,1986,50
willimi03,1986,51
wilsori02,1986,52
murphto01,1986,53
poleedw01,1986,54
gattike01,1986,55
colbeke01,1986,56
douglbr01,1986,57
hendeda01,1986,58
alexiwe01,1986,59
petrodr01,1986,60
shaskjo01,1986,61
welchan01,1986,62
breedbi01,1986,63
reddedo01,1986,64
hoppeda01,1986,65
bowiean01,1986,66
rowanro01,1986,67
holmeba01,1986,68
turnean01,1986,69
lesji01,1986,70
thompca01,1986,71
taylode02,1986,72
martiwa01,1986,73
meentsc01,1986,74
bingeda01,1986,75
grahami02,1986,76
gondrgr01,1986,77
brownjo05,1986,78
briggca01,1986,79
frankal01,1986,80
halest01,1986,81
mungaba01,1986,82
shaffda01,1986,83
embryma01,1986,84
jacksmy01,1986,85
robinch02,1986,86
watsoan01,1986,87
winteef01,1986,88
henryco01,1986,89
stallwe01,1986,90
beechbo01,1986,91
blaneda01,1986,92
benfoto01,1986,93
minceje01,1986,94
rellfri01,1986,95
davisbe02,1986,96
smithcl01,1986,97
gilbeji01,1986,98
pressdo01,1986,99
johnsst02,1986,100
spurlgr01,1986,101
kelleea01,1986,102
morrike01,1986,103
fortipa01,1986,104
johnsar04,1986,105
adamsje01,1986,106
boagnke01,1986,107
bilasja01,1986,108
hanlecl01,1986,109
collijo03,1986,110
jonesni02,1986,111
banksan01,1986,112
holmeke01,1986,113
deatobo01,1986,114
hardero01,1986,115
colbeda01,1986,116
wadebu02,1986,117
hallje01,1986,118
wilbugi01,1986,119
myerspe01,1986,120
kitchcu01,1986,122
mccafji01,1986,123
kemptti01,1986,124
lewiske01,1986,125
flowejo01,1986,126
websttr01,1986,127
duncalo01,1986,128
hamptto01,1986,129
eversch01,1986,130
andergr02,1986,131
grantgr02,1986,132
fredean01,1986,133
volkoal01,1986,134
worthro01,1986,135
mccloan01,1986,136
kimbrjo01,1986,137
downiwa01,1986,138
wendtgr01,1986,139
kendadu01,1986,140
woodsst01,1986,141
daltora01,1986,142
kenilst01,1986,143
hendero01,1986,144
mccangl01,1986,145
brownjo06,1986,146
goodwda01,1986,147
andermi02,1986,148
rankiro01,1986,149
pricejo01,1986,150
dolanji01,1986,151
schifra01,1986,152
mitchma01,1986,153
cookski01,1986,154
polecla01,1986,155
marshmi01,1986,156
tikhova01,1986,157
olsonri01,1986,158
palomda01,1986,159
stronje01,1986,160
colemma03,1986,161
iveyto01,1986,162
robinda01,1987,1
gilliar01,1987,2
hopsode01,1987,3
willire01,1987,4
pippesc01,1987,5
smithke01,1987,6
johnske02,1987,7
polynol01,1987,8
mckeyde01,1987,9
grantho01,1987,10
millere01,1987,11
boguemu01,1987,12
wolfjo01,1987,13
frankte01,1987,14
ortizjo01,1987,15
welpch01,1987,16
murphro01,1987,17
jacksma01,1987,18
normake01,1987,19
farmeji01,1987,20
comegda01,1987,21
lewisre01,1987,22
andergr01,1987,23
banksfr01,1987,24
moorero01,1987,25
alforst01,1987,26
blackna01,1987,27
winslri01,1987,28
fonvile01,1987,29
wilsoni01,1987,30
moorean01,1987,31
mccanbo01,1987,32
whiteto01,1987,33
rowsobr01,1987,34
leedo01,1987,35
washidu01,1987,36
dowelde01,1987,37
colemno01,1987,38
askewvi01,1987,39
garlawi01,1987,40
johnska01,1987,41
bailete01,1987,42
kennean01,1987,43
conerte01,1987,44
lohaubr01,1987,45
dalrybr01,1987,46
mccalti01,1987,47
walleja01,1987,48
batisje01,1987,49
zevenph01,1987,50
myersv01,1987,51
royaldo01,1987,52
critewi01,1987,53
schafto01,1987,54
amaketo01,1987,55
foxjo01,1987,56
gnadha01,1987,57
johnsda02,1987,58
pearsda01,1987,59
couchse01,1987,60
marticl01,1987,61
riggier01,1987,62
gamblke01,1987,63
weberjj01,1987,64
whiteer01,1987,65
richmmi02,1987,66
taoso01,1987,67
donovbi01,1987,68
glasswi01,1987,69
sheehto01,1987,70
morgami01,1987,71
motenan01,1987,72
mayto01,1987,73
arlaujo01,1987,74
dudlech02,1987,75
beckst01,1987,76
booneda01,1987,77
lindeto01,1987,78
haleyja01,1987,79
holcoca01,1987,80
thompsc02,1987,81
niegojo01,1987,82
boltobe01,1987,83
holmere01,1987,84
rahilbr01,1987,85
barbeno01,1987,86
bedfoda01,1987,87
popsoda01,1987,88
johnsda06,1987,89
christh01,1987,90
kenneda02,1987,91
tallyra01,1987,92
kesslch01,1987,93
blackja03,1987,94
clemgl01,1987,95
willide05,1987,96
carrve01,1987,97
lottca01,1987,98
countbr01,1987,99
grandro01,1987,100
taitmi01,1987,101
wilsoan01,1987,102
millimi02,1987,103
laflean01,1987,104
willite03,1987,105
fairspa01,1987,106
kofoeba01,1987,107
rossfr01,1987,108
mossda01,1987,109
vaughbr01,1987,110
wrighge01,1987,111
hillsa01,1987,112
montejo01,1987,113
butleda02,1987,114
travike01,1987,115
nesslma01,1987,116
trichho01,1987,117
bromwpe01,1987,118
brownri04,1987,119
thomada01,1987,120
jenseha01,1987,121
boycema01,1987,122
scarbke01,1987,123
gneitto01,1987,124
altendo01,1987,125
grahaga01,1987,126
marcisa01,1987,127
scholdw01,1987,128
jenkifr01,1987,129
sabbar01,1987,130
fostetr01,1987,131
johnsbe01,1987,132
elmorga01,1987,133
joubean01,1987,134
gatesqu01,1987,135
moranri01,1987,136
naegeti01,1987,137
fordfr01,1987,138
carrhe01,1987,139
bookefr01,1987,140
williwa04,1987,141
davisra02,1987,142
adubasc01,1987,143
fostemi01,1987,144
singlro01,1987,145
gomesro01,1987,146
giomimi01,1987,147
leavyea01,1987,148
hatchmo01,1987,149
dixonja01,1987,150
griercl01,1987,151
leggero01,1987,152
webstke01,1987,153
semiser01,1987,154
stoneke01,1987,155
huntecu01,1987,156
gottfma01,1987,157
whitege01,1987,158
arapofr01,1987,159
corcoje01,1987,160
vandero01,1987,161
mannida01,1988,1
smitsri01,1988,2
smithch01,1988,3
morrich01,1988,4
richmmi01,1988,5
hawkihe01,1988,6
perryti01,1988,7
chapmre01,1988,8
seikaro01,1988,9
anderwi01,1988,10
perduwi01,1988,11
grantha01,1988,12
grayeje01,1988,13
majerda01,1988,14
grantga01,1988,15
chievde01,1988,16
leckner01,1988,17
berryri01,1988,18
stricro02,1988,19
edwarke01,1988,20
bryanma01,1988,21
keysra01,1988,22
laneje01,1988,23
shawbr01,1988,24
riverda01,1988,25
ferrero01,1988,26
jonessh01,1988,27
langan01,1988,28
delnevi01,1988,29
dembofe01,1988,30
stephev01,1988,31
shackch01,1988,32
longgr01,1988,33
tolbeto01,1988,34
graysy01,1988,35
eacklle01,1988,36
butlegr01,1988,37
garrede01,1988,38
horfoti01,1988,39
grahaor01,1988,40
smartke01,1988,41
moeje01,1988,42
mitchto01,1988,43
tayloan01,1988,44
garrito01,1988,45
wileymo01,1988,46
maxweve01,1988,47
willimi02,1988,48
vargajo01,1988,49
kerrst01,1988,50
lockro01,1988,51
hamilde02,1988,52
masonan01,1988,53
gonzajo01,1988,54
johnsro07,1988,55
sumptba01,1988,56
montehe01,1988,57
mooreje01,1988,58
johnsna01,1988,59
davened01,1988,60
crookhe01,1988,61
lewisde01,1988,62
jonesmi01,1988,63
bennewi01,1988,64
gaineco01,1988,65
boyddw01,1988,66
graceri01,1988,67
middlda01,1988,68
stinnph01,1988,69
johnsje01,1988,70
nealcr01,1988,71
johnsle04,1988,72
andermi01,1988,73
paddige01,1988,74
marshar01,1988,75
ellispe01,1989,1
ferryda01,1989,2
elliose01,1989,3
ricegl01,1989,4
reidjr01,1989,5
kingst01,1989,6
mccloge01,1989,7
whitera01,1989,8
hammoto01,1989,9
richapo01,1989,10
anderni01,1989,11
blaylmo01,1989,12
smithmi01,1989,13
hardati01,1989,14
lichtto01,1989,15
barroda01,1989,16
kempsh01,1989,17
armstbj01,1989,18
payneke01,1989,19
sandeje01,1989,20
edwarbl01,1989,21
irvinby01,1989,22
marblro01,1989,23
cookan01,1989,24
mortojo01,1989,25
divacvl01,1989,26
battlke01,1989,27
douglsh01,1989,28
nixdy01,1989,29
kornefr01,1989,30
martije01,1989,31
brundst01,1989,32
edwarja02,1989,33
leonaga01,1989,34
durhapa01,1989,35
robincl02,1989,36
anslemi01,1989,37
westdo01,1989,38
hortoed01,1989,39
radjadi01,1989,40
rothdo01,1989,41
cutrimi01,1989,42
brownch01,1989,43
crossre01,1989,44
haffnsc01,1989,45
blantri01,1989,46
turnere01,1989,47
lewisju01,1989,48
workmha01,1989,49
quinnbr01,1989,50
morrimi01,1989,51
grantgr01,1989,52
hodgeje01,1989,53
mackto01,1989,54
colemde01,1990,1
paytoga01,1990,2
abdulma02,1990,3
scottde01,1990,4
gillke01,1990,5
spencfe01,1990,6
simmoli01,1990,7
kimblbo01,1990,8
burtowi01,1990,9
robinru01,1990,10
hillty01,1990,11
kesslal01,1990,12
vaughlo01,1990,13
maystr01,1990,14
jamerda01,1990,15
millste01,1990,16
mustaje01,1990,17
causwdu01,1990,18
brownde01,1990,19
glassge01,1990,20
willija01,1990,21
georgta01,1990,22
bonnean01,1990,23
schindw01,1990,24
abdelal01,1990,25
blankla01,1990,26
campbel01,1990,27
jepsele01,1990,28
kukocto01,1990,29
herreca01,1990,30
knighne01,1990,31
olivebr01,1990,32
palmewa01,1990,33
pritcke01,1990,34
fostegr01,1990,35
wilsotr01,1990,36
engliaj01,1990,37
buechju01,1990,38
schefst01,1990,39
colesbi01,1990,40
bardost01,1990,41
liberma01,1990,42
masseto01,1990,43
hensost01,1990,44
davisan01,1990,45
willike03,1990,46
stronde01,1990,47
cebalce01,1990,48
hendeph01,1990,49
babicmi01,1990,50
smithto02,1990,51
ruscost01,1990,52
shamsab01,1990,53
higgise01,1990,54
johnsla02,1991,1
anderke01,1991,2
owensbi01,1991,3
mutomdi01,1991,4
smithst01,1991,5
smithdo03,1991,6
longllu01,1991,7
maconma01,1991,8
augmost01,1991,9
delebi01,1991,10
brandte01,1991,11
anthogr01,1991,12
davisda01,1991,13
kingri01,1991,14
aventan01,1991,15
gatlich01,1991,16
alexavi01,1991,17
brookke01,1991,18
smithla02,1991,19
turnejo01,1991,20
murdoer01,1991,21
ellisle02,1991,22
roberst01,1991,23
foxri01,1991,24
vandish01,1991,25
randama01,1991,26
chilcpe01,1991,27
lynchke01,1991,28
acklege01,1991,29
monroro01,1991,30
brownra02,1991,31
gallach01,1991,32
hodgedo01,1991,33
brownmy01,1991,34
iuzzomi01,1991,35
corchch01,1991,36
perryel01,1991,37
wyliejo01,1991,38
oliveji01,1991,39
overtdo01,1991,40
greense01,1991,41
hoodst01,1991,42
strotla01,1991,43
teheral01,1991,44
phillbo01,1991,45
dumasri02,1991,46
hugheke02,1991,47
austiis01,1991,48
suttogr01,1991,49
wrighjo02,1991,50
tabakza01,1991,51
jonesan02,1991,52
mcdadvo01,1991,53
kennema01,1991,54
onealsh01,1992,1
mournal01,1992,2
laettch01,1992,3
jacksji01,1992,4
ellisla01,1992,5
guglito01,1992,6
williwa02,1992,7
dayto01,1992,8
weathcl01,1992,9
keefead01,1992,10
horryro01,1992,11
minerha01,1992,12
stithbr01,1992,13
sealyma01,1992,14
peelean01,1992,15
woodsra01,1992,16
chrisdo01,1992,17
murratr01,1992,18
macledo01,1992,19
davishu01,1992,20
barryjo01,1992,21
milleol01,1992,22
maybele01,1992,23
sprewla01,1992,24
spencel01,1992,25
johnsda01,1992,26
houstby01,1992,27
maxeyma01,1992,28
brownpj01,1992,29
rooksse01,1992,30
smithre01,1992,31
pricebr01,1992,32
willico01,1992,33
smithch03,1992,34
benneto01,1992,35
coopedu01,1992,36
morriis01,1992,37
benneel01,1992,38
greenli01,1992,39
rogerst01,1992,40
jonespo01,1992,41
geigema01,1992,42
danilsa01,1992,43
willihe02,1992,44
kingch01,1992,45
werdaro01,1992,46
mornida01,1992,47
davisbr02,1992,48
ellisro01,1992,49
fishma01,1992,50
burroti01,1992,51
steigma01,1992,52
blaircu01,1992,53
roberbr02,1992,54
webbech01,1993,1
bradlsh01,1993,2
hardaan01,1993,3
mashbja01,1993,4
rideris01,1993,5
cheanca01,1993,6
hurlebo01,1993,7
bakervi01,1993,8
rogerro01,1993,9
hunteli01,1993,10
houstal01,1993,11
lynchge01,1993,12
deherte01,1993,13
haskisc01,1993,14
edwardo01,1993,15
waltere01,1993,16
grahagr01,1993,17
wrighlu01,1993,18
earlac01,1993,19
burresc01,1993,20
robinja02,1993,21
millsch01,1993,22
johnser02,1993,23
cassesa01,1993,24
blounco01,1993,25
hammige01,1993,26
mackema01,1993,27
harrilu01,1993,28
millssh01,1993,29
muresgh01,1993,30
burnsev01,1993,31
fordal01,1993,32
rileyer01,1993,33
meeda01,1993,34
stokeed01,1993,35
bestjo01,1993,36
vanexni01,1993,37
mcraeco01,1993,38
hillth01,1993,39
manniri01,1993,40
reedan01,1993,41
jordaad01,1993,42
grantjo01,1993,43
holcoal01,1993,44
russebr01,1993,45
petruri01,1993,46
whitnch01,1993,47
thompke01,1993,48
buforma01,1993,49
nicolma01,1993,50
dunklsp01,1993,51
peplomi01,1993,52
whitele01,1993,53
wilsoby01,1993,54
robingl01,1994,1
kiddja01,1994,2
hillgr01,1994,3
marshdo01,1994,4
howarju01,1994,5
wrighsh01,1994,6
murrala01,1994,7
grantbr01,1994,8
montrer01,1994,9
jonesed02,1994,10
rogerca01,1994,11
reevekh01,1994,12
roseja01,1994,13
dareyi01,1994,14
piatker01,1994,15
roziecl01,1994,16
mckieaa01,1994,17
mobleer01,1994,18
dumasto01,1994,19
tylerbj01,1994,20
simpkdi01,1994,21
curlebi01,1994,22
persowe01,1994,23
willimo01,1994,24
minorgr01,1994,25
wardch01,1994,26
thompbr01,1994,27
thomade02,1994,28
langan02,1994,29
eisleho01,1994,30
dentro01,1994,31
mcilvji01,1994,32
alstode01,1994,33
nickega01,1994,34
smithmi02,1994,35
fetisan01,1994,36
wingfdo01,1994,37
hancoda01,1994,38
millean01,1994,39
webstje01,1994,40
njokuwi01,1994,41
colliga01,1994,42
scottsh01,1994,43
baileda01,1994,44
mortodw01,1994,45
lenarvo01,1994,46
watsoja01,1994,47
cruduje01,1994,48
brutokr01,1994,49
claxtch01,1994,50
fundela01,1994,51
goldwan01,1994,52
burdial01,1994,53
rebraze01,1994,54
smithjo02,1995,1
mcdyean01,1995,2
stackje01,1995,3
wallara01,1995,4
garneke01,1995,5
reevebr01,1995,6
stoudda01,1995,7
respesh01,1995,8
obanned01,1995,9
thomaku01,1995,10
trentga01,1995,11
parksch02,1995,12
willico02,1995,13
willier01,1995,14
barrybr01,1995,15
hendeal01,1995,16
surabo01,1995,17
ratlith01,1995,18
childra01,1995,19
caffeja01,1995,20
finlemi01,1995,21
zidekge01,1995,22
besttr01,1995,23
meyerlo01,1995,24
vaughda02,1995,25
fordsh01,1995,26
bennema01,1995,27
ostergr01,1995,28
alexaco01,1995,29
roelo01,1995,30
tarladr01,1995,31
renchte01,1995,32
burroju01,1995,33
declean01,1995,34
kingji02,1995,35
motenla01,1995,36
kingfr01,1995,37
griffra01,1995,38
marshdo02,1995,39
whitfdw01,1995,40
meeker01,1995,41
boycedo01,1995,42
snower01,1995,43
pellean01,1995,44
browntr02,1995,45
banksge02,1995,46
edneyty01,1995,47
davisma02,1995,48
allenje01,1995,49
lewisma01,1995,50
bodirde01,1995,51
hoibefr01,1995,52
popaco01,1995,53
zukauau01,1995,54
mcdonmi01,1995,55
carrch01,1995,56
marticu01,1995,57
reiddo01,1995,58
iversal01,1996,1
cambyma01,1996,2
abdursh01,1996,3
marbust01,1996,4
allenra02,1996,5
walkean02,1996,6
wrighlo02,1996,7
kittlke01,1996,8
walkesa01,1996,9
dampier01,1996,10
fulleto02,1996,11
potapvi01,1996,12
bryanko01,1996,13
stojape01,1996,14
nashst01,1996,15
delkto01,1996,16
onealje01,1996,17
wallajo01,1996,18
mccarwa01,1996,19
ilgauzy01,1996,20
jonesdo01,1996,21
rogerro02,1996,22
rentzef01,1996,23
fishede01,1996,24
muursma01,1996,25
willije01,1996,26
evansbr01,1996,27
laudepr01,1996,28
knightr01,1996,29
harriot01,1996,30
hendrma01,1996,31
minorry01,1996,32
norrimo01,1996,33
harvesh01,1996,34
blairjo02,1996,35
sheffdo01,1996,36
mcinnje01,1996,37
hamerst01,1996,38
millaru01,1996,39
mannma01,1996,40
sasseja01,1996,41
livinra01,1996,42
davisbe01,1996,43
rosema01,1996,44
vogeljo01,1996,45
brownma01,1996,46
rileyro02,1996,47
feickja01,1996,48
mccasam01,1996,49
bellte01,1996,50
robinch01,1996,51
popema01,1996,52
nordgje01,1996,53
andersh01,1996,54
hendero02,1996,55
gearyre01,1996,56
barrydr01,1996,57
robinda03,1996,58
duncati01,1997,1
vanhoke01,1997,2
billuch01,1997,3
daniean01,1997,4
battito01,1997,5
mercero01,1997,6
thomati01,1997,7
foylead01,1997,8
mcgratr01,1997,9
fortsda01,1997,10
abdulta01,1997,11
croshau01,1997,12
anderde01,1997,13
tayloma01,1997,14
catoke01,1997,15
knighbr01,1997,16
taylojo01,1997,17
anstech01,1997,18
pollasc01,1997,19
grantpa01,1997,20
parkean01,1997,21
grayed01,1997,22
jacksbo01,1997,23
rhodero01,1997,24
thomajo02,1997,25
smithch04,1997,26
vaughja01,1997,27
boothke01,1997,28
zwikkse01,1997,30
sanfoma01,1997,31
obannch01,1997,32
cottoja02,1997,33
milicma01,1997,34
wellsbu01,1997,35
stewake01,1997,36
collija01,1997,37
jacksma02,1997,38
honeyje01,1997,39
johnsan02,1997,40
elismed01,1997,41
lawsoja01,1997,42
jacksst02,1997,43
malongo01,1997,44
hendece02,1997,45
shammgo01,1997,46
washier01,1997,47
willial02,1997,48
drobnpr01,1997,49
digbeal01,1997,50
crawfch01,1997,51
wheatde01,1997,52
brutocj01,1997,53
rogerpa01,1997,54
blounma01,1997,55
peppebe01,1997,56
erdmana01,1997,57
duenaro01,1997,58
olowomi01,1998,1
bibbymi01,1998,2
lafrera01,1998,3
jamisan01,1998,4
cartevi01,1998,5
traylro01,1998,6
willija02,1998,7
hughela01,1998,8
nowitdi01,1998,9
piercpa01,1998,10
wellsbo01,1998,11
doleami01,1998,12
clarkke01,1998,13
dickemi01,1998,14
harprma01,1998,15
drewbr01,1998,16
nestera01,1998,17
turkcmi01,1998,18
garripa01,1998,19
mcleoro01,1998,20
davisri01,1998,21
skinnbr01,1998,22
luety01,1998,23
lopezfe01,1998,24
harrial01,1998,25
jacobsa01,1998,26
stepavl01,1998,27
benjaco01,1998,28
mohamna01,1998,29
sesayan01,1998,30
patteru01,1998,31
lewisra02,1998,32
mccoyje01,1998,33
willish01,1998,34
sundobr01,1998,35
jamesje01,1998,36
shawca01,1998,37
johnsde02,1998,38
alstora01,1998,39
youngko01,1998,40
moblecu01,1998,41
simonmi01,1998,42
whiteja01,1998,43
marksse01,1998,44
baileto01,1998,45
pattean01,1998,46
wheelty01,1998,47
stackry01,1998,48
carrco01,1998,49
bettsan01,1998,50
breweco02,1998,51
dialde01,1998,52
buckngr01,1998,53
fowlktr01,1998,54
bowenry01,1998,55
hendejr01,1998,56
braggto01,1998,57
bastoma01,1998,58
brandel01,1999,1
francst01,1999,2
davisba01,1999,3
odomla01,1999,4
bendejo01,1999,5
szczewa02,1999,6
hamilri01,1999,7
millean02,1999,8
mariosh01,1999,9
terryja01,1999,10
langdtr01,1999,11
radojal01,1999,12
maggeco01,1999,13
averywi01,1999,14
weisfr01,1999,15
artesro01,1999,16
bowdlca01,1999,17
poseyja01,1999,18
lewisqu01,1999,19
glovedi01,1999,20
fosteje01,1999,21
thomake01,1999,22
georgde01,1999,23
kirilan01,1999,24
jamesti01,1999,25
cummivo01,1999,26
jonesju01,1999,27
padgesc01,1999,28
smithle01,1999,29
celesjo01,1999,30
hillri01,1999,31
ruffimi01,1999,32
herrech01,1999,33
eschmev01,1999,34
boothca01,1999,35
zhizhwa01,1999,36
ekeziob01,1999,37
profila01,1999,38
bramlaj01,1999,39
giricgo01,1999,40
elsonfr01,1999,41
bullolo01,1999,42
nailole01,1999,43
washity01,1999,44
roberry01,1999,45
kochjr01,1999,46
maccuto01,1999,47
youngga01,1999,48
ketnela01,1999,49
hamilve01,1999,50
smithan03,1999,51
bergero01,1999,52
buforro01,1999,53
levetme01,1999,54
clackkr01,1999,55
youngti01,1999,56
ginobma01,1999,57
lucased01,1999,58
martike01,2000,1
swiftst01,2000,2
milesda01,2000,3
fizerma01,2000,4
millemi01,2000,5
johnsde03,2000,6
mihmch01,2000,7
crawfja01,2000,8
przybjo01,2000,9
doolike01,2000,10
moisoje01,2000,11
thomaet01,2000,12
alexaco02,2000,13
cleavma01,2000,14
collija02,2000,15
turkohe01,2000,16
masonde01,2000,17
richaqu01,2000,18
magloja01,2000,19
claxtsp01,2000,20
petermo01,2000,21
harvedo01,2000,22
stevede01,2000,23
bagarda01,2000,24
tsakaja01,2000,25
ndiayma02,2000,26
brezepr01,2000,27
barkler01,2000,28
madsema01,2000,29
jaricma01,2000,30
langhda01,2000,31
guytoaj01,2000,32
voskuja01,2000,33
elamikh01,2000,34
smithmi03,2000,35
samakso01,2000,36
houseed01,2000,37
najered01,2000,38
postela01,2000,39
mottoha01,2000,40
carrach01,2000,41
oyedeol01,2000,42
reddmi01,2000,43
cardibr01,2000,44
smithja01,2000,45
huletde01,2000,46
sesarjo01,2000,47
karchma01,2000,48
hartja01,2000,49
dickeka01,2000,50
rakocig01,2000,51
browner01,2000,52
mcclida01,2000,53
hightco01,2000,54
portech01,2000,55
wallsja01,2000,56
pennsc01,2000,57
mickepe01,2000,58
brownkw01,2001,1
chandty01,2001,2
gasolpa01,2001,3
curryed01,2001,4
richaja01,2001,5
battish01,2001,6
griffed01,2001,7
diopde01,2001,8
whitero02,2001,9
johnsjo02,2001,10
brownke01,2001,11
radmavl01,2001,12
jefferi01,2001,13
murphtr01,2001,14
huntest01,2001,15
hastoki01,2001,16
bradlmi01,2001,17
collija04,2001,18
randoza01,2001,19
haywobr01,2001,20
fortejo01,2001,21
sasseje01,2001,22
armstbr01,2001,23
lopezra01,2001,24
wallage01,2001,25
dalemsa01,2001,26
tinslja01,2001,27
parketo01,2001,28
hassetr01,2001,30
arenagi01,2001,31
cookom01,2001,32
solomwi01,2001,33
morrite01,2001,34
scalabr01,2001,35
trepaje01,2001,36
brownda02,2001,37
okurme01,2001,38
wrighmi01,2001,39
watsoea01,2001,40
breweja01,2001,41
simmobo01,2001,42
chenoer01,2001,43
hillky01,2001,44
lamplse01,2001,45
woodslo01,2001,46
cisseou01,2001,47
fotsian01,2001,48
johnske03,2001,49
boumtru01,2001,50
fordal02,2001,51
hutsoan01,2001,52
collija03,2001,53
satteke01,2001,54
jeffema01,2001,55
javtoro01,2001,56
jonesal01,2001,57
bracebr01,2001,58
mingya01,2002,1
willija03,2002,2
dunlemi02,2002,3
goodedr01,2002,4
tskitni01,2002,5
wagneda02,2002,6
hilarne01,2002,7
wilcoch01,2002,8
stoudam01,2002,9
butleca01,2002,10
jeffrja01,2002,11
elyme01,2002,12
haislma01,2002,13
jonesfr01,2002,14
nachbbo01,2002,15
welscji01,2002,16
dixonju01,2002,17
borchcu01,2002,18
humphry01,2002,19
rushka01,2002,20
woodsqy01,2002,21
jacobca01,2002,22
princta01,2002,23
krstine01,2002,24
willifr02,2002,25
salmojo01,2002,26
jeffech01,2002,27
dickada01,2002,28
loganst01,2002,30
masonro01,2002,31
archiro01,2002,32
yarbrvi01,2002,33
gadzuda01,2002,34
boozeca01,2002,35
vujanmi01,2002,36
anderda03,2002,37
maddoti01,2002,38
grizzro01,2002,39
navarju01,2002,40
kasunma01,2002,41
murraro01,2002,42
jennija01,2002,43
baxtelo01,2002,44
clancsa02,2002,45
barnema02,2002,46
sampsja01,2002,47
owensch01,2002,48
fehsepe01,2002,49
songada01,2002,50
kammefe01,2002,51
tayloma03,2002,52
butlera01,2002,53
slayta01,2002,54
sekulml01,2002,55
scolalu01,2002,56
holcora01,2002,57
edwarco01,2002,58
jamesle01,2003,1
milicda01,2003,2
anthoca01,2003,3
boshch01,2003,4
wadedw01,2003,5
kamanch01,2003,6
hinriki01,2003,7
fordtj01,2003,8
sweetmi01,2003,9
hayesja01,2003,10
pietrmi01,2003,11
collini01,2003,12
banksma01,2003,13
ridnolu01,2003,14
gainere01,2003,15
belltr01,2003,16
cabarza01,2003,17
westda01,2003,18
pavloal01,2003,19
jonesda02,2003,20
diawbo01,2003,21
planizo01,2003,22
outlatr01,2003,23
cookbr01,2003,24
delfica01,2003,25
ebind01,2003,26
perkike01,2003,27
barbole01,2003,28
howarjo01,2003,29
lampema01,2003,30
kaponja01,2003,31
waltolu01,2003,32
beaslje01,2003,33
schorso01,2003,34
szewcsz01,2003,35
austima01,2003,36
hansetr01,2003,37
blakest01,2003,38
vranesl01,2003,39
zimmede01,2003,40
greenwi01,2003,41
pachuza01,2003,42
boganke01,2003,43
badiama01,2003,44
bonnema01,2003,45
becirsa01,2003,46
willima01,2003,47
langja01,2003,48
jonesja02,2003,49
morlepa01,2003,50
korveky01,2003,51
vandera01,2003,52
smithto03,2003,53
sinanne01,2003,54
rickeri01,2003,55
huntebr01,2003,56
yuyanxu01,2003,57
glynian01,2003,58
howardw01,2004,1
okafoem01,2004,2
gordobe01,2004,3
livinsh01,2004,4
harride01,2004,5
childjo01,2004,6
denglu01,2004,7
araujra01,2004,8
iguodan01,2004,9
jackslu02,2004,10
biedran01,2004,11
swiftro01,2004,12
telfase01,2004,13
humphkr01,2004,14
jeffeal01,2004,15
snydeki01,2004,16
smithjo03,2004,17
smithjr01,2004,18
wrighdo01,2004,19
nelsoja01,2004,20
podkopa01,2004,21
khryavi01,2004,22
moniase01,2004,23
westde01,2004,24
allento01,2004,25
martike02,2004,26
vujacsa01,2004,27
udrihbe01,2004,28
harrida01,2004,29
varejan01,2004,30
vromaja01,2004,31
ramospe01,2004,32
chalmli01,2004,33
smithdo04,2004,34
emmetan01,2004,35
burksan01,2004,36
iveyro01,2004,37
duhonch01,2004,38
miralal01,2004,39
reedju01,2004,40
youngda02,2004,41
sanikvi01,2004,42
arizatr01,2004,43
picketi02,2004,44
robinbe01,2004,45
seungha01,2004,46
sowpa01,2004,47
minarri01,2004,48
lishcse01,2004,49
spanova01,2004,50
drejech01,2004,51
satoro01,2004,52
freijma01,2004,53
pauldri01,2004,54
florelu01,2004,55
douthma01,2004,56
karause01,2004,57
steppbl01,2004,58
wrighra01,2004,59
bogutan01,2005,1
willima02,2005,2
willide01,2005,3
paulch01,2005,4
feltora01,2005,5
webstma02,2005,6
villach01,2005,7
fryech01,2005,8
dioguik01,2005,9
bynuman01,2005,10
vazqufr01,2005,11
korolya01,2005,12
mayse01,2005,13
mccanra01,2005,14
wrighan01,2005,15
grahajo01,2005,16
grangda01,2005,17
greenge01,2005,18
warriha01,2005,19
hodgeju01,2005,20
robinna01,2005,21
jackja01,2005,22
garcifr01,2005,23
headlu01,2005,24
petrojo01,2005,25
maxieja01,2005,26
kleizli01,2005,27
mahinia01,2005,28
simiewa01,2005,29
leeda02,2005,30
stoudsa01,2005,31
ewingda01,2005,32
bassbr01,2005,33
milescj01,2005,34
sanchri01,2005,35
ilyaser01,2005,36
turiaro01,2005,37
dienetr01,2005,38
wafervo01,2005,39
ellismo01,2005,40
ukicro01,2005,41
taftch01,2005,42
ilicmi01,2005,43
