player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
hardeja01,James Harden,25,81,81,2981,647,1470,208,555,715,824,75,384,565,154,60,321,208,2217,HOUSTON ROCKETS,SHOOTING GUARD,439,915,459,36.80246913580247,2015
curryst01,Stephen Curry,26,80,80,2613,653,1341,286,646,308,337,56,285,619,163,16,249,158,1900,GOLDEN STATE WARRIORS,POINT GUARD,367,695,341,32.6625,2015
westbru01,Russell Westbrook,26,67,67,2302,627,1471,86,288,546,654,124,364,574,140,14,293,184,1886,OKLAHOMA CITY THUNDER,POINT GUARD,541,1183,488,34.35820895522388,2015
jamesle01,LeBron James,30,69,69,2493,624,1279,120,339,375,528,51,365,511,109,49,272,135,1743,CLEVELAND CAVALIERS,SMALL FORWARD,504,940,416,36.130434782608695,2015
lillada01,Damian Lillard,24,82,82,2925,590,1360,196,572,344,398,49,329,507,97,21,222,164,1720,PORTLAND TRAIL BLAZERS,POINT GUARD,394,788,378,35.670731707317074,2015
thompkl01,Klay Thompson,24,77,77,2455,602,1299,239,545,225,256,27,220,222,87,60,149,122,1668,GOLDEN STATE WARRIORS,SHOOTING GUARD,363,754,247,31.883116883116884,2015
aldrila01,LaMarcus Aldridge,29,71,71,2512,659,1415,37,105,306,362,177,549,124,48,68,122,125,1661,PORTLAND TRAIL BLAZERS,POWER FORWARD,622,1310,726,35.38028169014085,2015
davisan02,Anthony Davis,21,68,68,2455,642,1199,1,12,371,461,173,523,149,100,200,95,141,1656,NEW ORLEANS PELICANS,POWER FORWARD,641,1187,696,36.10294117647059,2015
irvinky01,Kyrie Irving,22,75,75,2730,578,1235,157,378,315,365,55,182,389,114,20,186,146,1628,CLEVELAND CAVALIERS,POINT GUARD,421,857,237,36.4,2015
paulch01,Chris Paul,29,82,82,2857,568,1170,139,349,289,321,52,324,838,156,15,190,203,1564,LOS ANGELES CLIPPERS,POINT GUARD,429,821,376,34.84146341463415,2015
