player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
dantlad01,Adrian Dantley,25,80,0,3417,909,1627,2,7,632,784,192,317,322,109,18,282,245,2452,UTAH JAZZ,SMALL FORWARD,907,1620,509,42.7125,1981
malonmo01,Moses Malone,25,80,0,3245,806,1545,1,3,609,804,474,706,141,83,150,308,223,2222,HOUSTON ROCKETS,CENTER,805,1542,1180,40.5625,1981
gervige01,George Gervin,28,82,82,2765,850,1729,9,35,512,620,126,293,260,94,56,251,212,2221,SAN ANTONIO SPURS,SHOOTING GUARD,841,1694,419,33.71951219512195,1981
abdulka01,Kareem Abdul-Jabbar,33,80,0,2976,836,1457,0,1,423,552,197,624,272,59,228,249,244,2095,LOS ANGELES LAKERS,CENTER,836,1456,821,37.2,1981
ervinju01,Julius Erving,30,82,82,2874,794,1524,4,18,422,536,244,413,364,173,147,266,233,2014,PHILADELPHIA 76ERS,SMALL FORWARD,790,1506,657,35.048780487804876,1981
mitchmi01,Mike Mitchell,25,82,82,3194,853,1791,4,9,302,385,215,287,139,63,52,175,199,2012,CLEVELAND CAVALIERS,SMALL FORWARD,849,1782,502,38.951219512195124,1981
thompda01,David Thompson,26,77,0,2620,734,1451,10,39,489,615,107,180,231,53,60,250,231,1967,DENVER NUGGETS,SHOOTING GUARD,724,1412,287,34.02597402597402,1981
englial01,Alex English,27,81,0,3093,768,1555,3,5,390,459,273,373,290,106,100,241,255,1929,DENVER NUGGETS,SMALL FORWARD,765,1550,646,38.18518518518518,1981
wilkeja01,Jamaal Wilkes,27,81,0,3028,786,1495,1,13,254,335,146,289,235,121,29,207,223,1827,LOS ANGELES LAKERS,SMALL FORWARD,785,1482,435,37.382716049382715,1981
kingbe01,Bernard King,24,81,0,2914,731,1244,2,6,307,437,178,373,287,72,34,265,304,1771,GOLDEN STATE WARRIORS,SMALL FORWARD,729,1238,551,35.97530864197531,1981
isselda01,Dan Issel,32,80,0,2641,614,1220,2,12,519,684,229,447,158,83,53,130,249,1749,DENVER NUGGETS,CENTER,612,1208,676,33.0125,1981
birdsot01,Otis Birdsong,25,71,0,2593,710,1306,10,35,317,455,119,139,233,93,18,173,172,1747,KANSAS CITY KINGS,SHOOTING GUARD,700,1271,258,36.521126760563384,1981
birdla01,Larry Bird,24,82,82,3239,719,1503,20,74,283,328,191,704,451,161,63,289,239,1741,BOSTON CELTICS,POWER FORWARD,699,1429,895,39.5,1981
newlimi01,Mike Newlin,32,79,0,2911,632,1272,10,30,414,466,78,141,299,87,9,248,237,1688,NEW JERSEY NETS,SHOOTING GUARD,622,1242,219,36.848101265822784,1981
griffda01,Darrell Griffith,22,81,0,2867,716,1544,10,52,229,320,79,209,194,106,40,231,219,1671,UTAH JAZZ,SHOOTING GUARD,706,1492,288,35.39506172839506,1981
cartwbi01,Bill Cartwright,23,82,81,2925,619,1118,0,1,408,518,161,452,111,48,83,200,259,1646,NEW YORK KNICKS,CENTER,619,1117,613,35.670731707317074,1981
willifr01,Freeman Williams,24,82,0,1976,642,1381,48,141,253,297,75,54,164,91,5,166,157,1585,TOT,SHOOTING GUARD,594,1240,129,24.097560975609756,1981
freewo01,World B. Free,27,65,0,2370,516,1157,5,31,528,649,48,111,361,85,11,195,183,1565,GOLDEN STATE WARRIORS,SHOOTING GUARD,511,1126,159,36.46153846153846,1981
willira01,Ray Williams,26,79,79,2742,616,1335,16,68,312,382,122,199,432,185,37,235,270,1560,NEW YORK KNICKS,POINT GUARD,600,1267,321,34.70886075949367,1981
parisro01,Robert Parish,27,82,82,2298,635,1166,0,1,282,397,245,532,144,81,214,191,310,1552,BOSTON CELTICS,CENTER,635,1165,777,28.024390243902438,1981
theusre01,Reggie Theus,23,82,82,2820,543,1097,18,90,445,550,124,163,426,122,20,259,258,1549,CHICAGO BULLS,SHOOTING GUARD,525,1007,287,34.390243902439025,1981
carrojo01,Joe Barry Carroll,22,82,0,2919,616,1254,0,2,315,440,274,485,117,50,121,243,313,1547,GOLDEN STATE WARRIORS,CENTER,616,1252,759,35.59756097560975,1981
robintr01,Truck Robinson,29,82,82,3088,647,1280,0,0,249,396,216,573,206,68,38,250,220,1543,PHOENIX SUNS,POWER FORWARD,647,1280,789,37.65853658536585,1981
johnsma01,Marques Johnson,24,76,0,2542,636,1153,0,9,269,381,225,293,346,115,41,190,196,1541,MILWAUKEE BUCKS,SMALL FORWARD,636,1144,518,33.44736842105263,1981
wedmasc01,Scott Wedman,28,81,0,2902,685,1437,25,77,140,204,128,305,226,97,46,161,294,1535,KANSAS CITY KINGS,SMALL FORWARD,660,1360,433,35.82716049382716,1981
sikmaja01,Jack Sikma,25,82,82,2920,595,1311,0,5,340,413,184,668,248,78,93,201,282,1530,SEATTLE SUPERSONICS,CENTER,595,1306,852,35.609756097560975,1981
johnsde01,Dennis Johnson,26,79,0,2615,532,1220,11,51,411,501,160,203,291,136,61,208,244,1486,PHOENIX SUNS,POINT GUARD,521,1169,363,33.10126582278481,1981
gilmoar01,Artis Gilmore,31,82,82,2832,547,816,0,0,375,532,220,608,172,47,198,236,295,1469,CHICAGO BULLS,CENTER,547,816,828,34.53658536585366,1981
drewjo01,John Drew,26,67,0,2075,500,1096,0,7,454,577,145,238,79,98,15,194,264,1454,ATLANTA HAWKS,SMALL FORWARD,500,1089,383,30.970149253731343,1981
hayesel01,Elvin Hayes,35,81,0,2931,584,1296,0,10,271,439,235,554,98,68,171,189,300,1439,WASHINGTON BULLETS,POWER FORWARD,584,1286,789,36.18518518518518,1981
knighbi01,Billy Knight,28,82,70,2385,546,1025,3,19,341,410,191,219,157,84,12,177,155,1436,INDIANA PACERS,SHOOTING GUARD,543,1006,410,29.085365853658537,1981
johnsed02,Eddie Johnson,25,75,0,2693,573,1136,6,20,279,356,60,119,407,126,11,197,188,1431,ATLANTA HAWKS,SHOOTING GUARD,567,1116,179,35.906666666666666,1981
daviswa03,Walter Davis,26,78,0,2182,593,1101,7,17,209,250,63,137,302,97,12,222,192,1402,PHOENIX SUNS,SHOOTING GUARD,586,1084,200,27.974358974358974,1981
paxsoji02,Jim Paxson,23,79,0,2701,585,1092,2,30,182,248,74,137,299,140,9,131,172,1354,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,583,1062,211,34.18987341772152,1981
nixonno01,Norm Nixon,25,79,0,2962,576,1210,2,12,196,252,64,168,696,146,11,285,226,1350,LOS ANGELES LAKERS,POINT GUARD,574,1198,232,37.49367088607595,1981
thompmy01,Mychal Thompson,26,79,0,2790,569,1151,0,1,207,323,223,463,284,62,170,241,260,1345,PORTLAND TRAIL BLAZERS,CENTER,569,1150,686,35.31645569620253,1981
silasja01,James Silas,31,75,0,2055,476,997,0,2,374,440,44,187,285,51,12,159,129,1326,SAN ANTONIO SPURS,POINT GUARD,476,995,231,27.4,1981
reidro01,Robert Reid,25,82,82,2963,536,1113,0,4,229,303,164,419,344,163,66,198,325,1301,HOUSTON ROCKETS,SMALL FORWARD,536,1109,583,36.13414634146341,1981
richami01,Michael Ray Richardson,25,79,79,3175,523,1116,23,102,224,338,173,372,627,232,35,302,258,1293,NEW YORK KNICKS,SHOOTING GUARD,500,1014,545,40.18987341772152,1981
russeca02,Campy Russell,29,79,79,2865,508,1095,8,26,268,343,109,244,257,99,8,212,248,1292,NEW YORK KNICKS,SMALL FORWARD,500,1069,353,36.265822784810126,1981
bridgju01,Junior Bridgeman,27,77,0,2215,537,1102,3,21,213,241,78,211,234,88,28,150,182,1290,MILWAUKEE BUCKS,SMALL FORWARD,534,1081,289,28.766233766233768,1981
greveke01,Kevin Grevey,27,75,0,2616,500,1103,45,136,244,290,67,152,300,68,17,144,161,1289,WASHINGTON BULLETS,SHOOTING GUARD,455,967,219,34.88,1981
smithph01,Phil Smith,28,76,0,2378,519,1057,4,18,237,313,49,107,372,84,18,176,231,1279,TOT,SHOOTING GUARD,515,1039,156,31.289473684210527,1981
natersw01,Swen Nater,31,82,0,2809,517,935,0,0,244,307,295,722,199,49,46,211,295,1278,TOT,CENTER,517,935,1017,34.25609756097561,1981
ballagr01,Greg Ballard,26,82,0,2610,549,1186,7,32,166,196,167,413,195,118,39,117,194,1271,WASHINGTON BULLETS,SMALL FORWARD,542,1154,580,31.829268292682926,1981
shortpu01,Purvis Short,23,79,0,2309,549,1157,3,17,168,205,151,240,249,78,19,143,244,1269,GOLDEN STATE WARRIORS,SMALL FORWARD,546,1140,391,29.227848101265824,1981
edwarja01,James Edwards,25,81,80,2375,511,1004,0,3,244,347,191,380,212,32,128,164,304,1266,INDIANA PACERS,CENTER,511,1001,571,29.320987654320987,1981
murphca01,Calvin Murphy,32,76,0,2014,528,1074,4,17,206,215,33,54,222,111,6,129,209,1266,HOUSTON ROCKETS,POINT GUARD,524,1057,87,26.5,1981
maxwece01,Cedric Maxwell,25,81,81,2730,441,750,0,1,352,450,222,303,219,79,68,180,256,1234,BOSTON CELTICS,SMALL FORWARD,441,749,525,33.7037037037037,1981
carrke01,Kenny Carr,25,81,0,2615,469,918,0,4,292,409,260,575,192,76,42,231,296,1230,CLEVELAND CAVALIERS,POWER FORWARD,469,914,835,32.28395061728395,1981
robincl01,Cliff Robinson,20,63,0,1822,525,1070,1,1,178,248,120,361,105,58,52,182,216,1229,NEW JERSEY NETS,POWER FORWARD,524,1069,481,28.92063492063492,1981
ranseke01,Kelvin Ransey,22,80,0,2431,525,1162,3,31,164,219,42,153,555,88,9,232,201,1217,PORTLAND TRAIL BLAZERS,POINT GUARD,522,1131,195,30.3875,1981
kingre01,Reggie King,23,81,0,2743,472,867,0,0,264,386,235,551,122,102,41,164,227,1208,KANSAS CITY KINGS,POWER FORWARD,472,867,786,33.864197530864196,1981
brownfr01,Fred Brown,32,78,0,1986,505,1035,23,64,173,208,53,122,233,88,13,131,141,1206,SEATTLE SUPERSONICS,SHOOTING GUARD,482,971,175,25.46153846153846,1981
brookmi01,Michael Brooks,22,82,0,2479,488,1018,0,6,226,320,210,232,208,99,31,163,234,1202,TOT,SMALL FORWARD,488,1012,442,30.23170731707317,1981
smithra01,Randy Smith,32,82,0,2199,486,1043,1,28,221,271,46,147,357,113,14,195,132,1194,CLEVELAND CAVALIERS,SHOOTING GUARD,485,1015,193,26.817073170731707,1981
