player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
jordami01,Michael Jordan,21,82,82,3144,837,1625,9,52,630,746,167,367,481,196,69,291,285,2313,CHICAGO BULLS,SHOOTING GUARD,828,1573,534,38.34146341463415,1985
birdla01,Larry Bird,28,80,77,3161,918,1760,56,131,403,457,164,678,531,129,98,248,208,2295,BOSTON CELTICS,SMALL FORWARD,862,1629,842,39.5125,1985
englial01,Alex English,31,81,81,2924,939,1812,1,5,383,462,203,255,344,101,46,251,259,2262,DENVER NUGGETS,SMALL FORWARD,938,1807,458,36.098765432098766,1985
wilkido01,Dominique Wilkins,25,81,81,3023,853,1891,25,81,486,603,226,331,200,135,54,225,170,2217,ATLANTA HAWKS,SMALL FORWARD,828,1810,557,37.32098765432099,1985
shortpu01,Purvis Short,27,78,77,3081,819,1780,47,150,501,613,157,241,234,116,27,241,255,2186,GOLDEN STATE WARRIORS,SMALL FORWARD,772,1630,398,39.5,1985
aguirma01,Mark Aguirre,25,80,79,2699,794,1569,27,85,440,580,188,289,249,60,24,253,250,2055,DALLAS MAVERICKS,SMALL FORWARD,767,1484,477,33.7375,1985
malonmo01,Moses Malone,29,79,79,2957,602,1284,0,2,737,904,385,646,130,67,123,286,216,1941,PHILADELPHIA 76ERS,CENTER,602,1282,1031,37.43037974683544,1985
johnsed03,Eddie Johnson,25,82,81,3029,769,1565,13,54,325,373,151,256,273,83,22,225,237,1876,KANSAS CITY KINGS,SMALL FORWARD,756,1511,407,36.9390243902439,1985
cummite01,Terry Cummings,23,79,78,2722,759,1532,0,1,343,463,244,472,228,117,67,190,264,1861,MILWAUKEE BUCKS,POWER FORWARD,759,1531,716,34.45569620253165,1985
mitchmi01,Mike Mitchell,29,82,82,2853,775,1558,5,23,269,346,145,272,151,61,27,144,219,1824,SAN ANTONIO SPURS,SMALL FORWARD,770,1535,417,34.792682926829265,1985
nattca01,Calvin Natt,28,78,76,2657,685,1255,0,3,447,564,209,401,238,75,33,190,182,1817,DENVER NUGGETS,POWER FORWARD,685,1252,610,34.06410256410256,1985
kingbe01,Bernard King,28,55,55,2063,691,1303,1,10,426,552,114,203,204,71,15,204,191,1809,NEW YORK KNICKS,SMALL FORWARD,690,1293,317,37.50909090909091,1985
sampsra01,Ralph Sampson,24,82,82,3086,753,1499,0,6,303,448,227,626,224,81,168,326,306,1809,HOUSTON ROCKETS,POWER FORWARD,753,1493,853,37.63414634146341,1985
smithde02,Derek Smith,23,80,80,2762,682,1271,3,19,400,504,174,253,216,77,52,230,317,1767,LOS ANGELES CLIPPERS,SHOOTING GUARD,679,1252,427,34.525,1985
woolror01,Orlando Woolridge,25,77,76,2816,679,1225,0,5,409,521,158,277,135,58,38,178,185,1767,CHICAGO BULLS,SMALL FORWARD,679,1220,435,36.57142857142857,1985
griffda01,Darrell Griffith,26,78,78,2776,728,1593,92,257,216,298,124,220,243,133,30,247,178,1764,UTAH JAZZ,SHOOTING GUARD,636,1336,344,35.58974358974359,1985
chambto01,Tom Chambers,25,81,60,2923,629,1302,6,22,475,571,164,415,209,70,57,260,312,1739,SEATTLE SUPERSONICS,POWER FORWARD,623,1280,579,36.08641975308642,1985
abdulka01,Kareem Abdul-Jabbar,37,79,79,2630,723,1207,0,1,289,395,162,460,249,63,162,197,238,1735,LOS ANGELES LAKERS,CENTER,723,1206,622,33.29113924050633,1985
thomais01,Isiah Thomas,23,81,81,3089,646,1410,29,113,399,493,114,247,1123,187,25,302,288,1720,DETROIT PISTONS,POINT GUARD,617,1297,361,38.135802469135804,1985
olajuha01,Hakeem Olajuwon,22,82,82,2914,677,1258,0,0,338,551,440,534,111,99,220,234,344,1692,HOUSTON ROCKETS,CENTER,677,1258,974,35.53658536585366,1985
richami01,Michael Ray Richardson,29,82,82,3127,690,1470,29,115,240,313,156,301,669,243,22,249,277,1649,NEW JERSEY NETS,POINT GUARD,661,1355,457,38.13414634146341,1985
vandeki01,Kiki Vandeweghe,26,72,69,2502,618,1158,11,33,369,412,74,154,106,37,22,116,116,1616,PORTLAND TRAIL BLAZERS,SMALL FORWARD,607,1125,228,34.75,1985
blackro01,Rolando Blackman,25,81,80,2834,625,1230,6,20,342,413,107,193,289,61,16,162,96,1598,DALLAS MAVERICKS,SHOOTING GUARD,619,1210,300,34.98765432098765,1985
floydsl01,Sleepy Floyd,24,82,82,2873,610,1372,42,143,336,415,62,140,406,134,41,251,226,1598,GOLDEN STATE WARRIORS,SHOOTING GUARD,568,1229,202,35.03658536585366,1985
freewo01,World B. Free,31,71,50,2249,609,1328,71,193,308,411,61,150,320,75,16,139,163,1597,CLEVELAND CAVALIERS,SHOOTING GUARD,538,1135,211,31.676056338028168,1985
moncrsi01,Sidney Moncrief,27,73,72,2734,561,1162,9,33,454,548,149,242,382,117,39,184,197,1585,MILWAUKEE BUCKS,POINT GUARD,552,1129,391,37.45205479452055,1985
willigu01,Gus Williams,31,79,78,2960,638,1483,51,176,251,346,72,123,608,178,32,213,159,1578,WASHINGTON BULLETS,POINT GUARD,587,1307,195,37.46835443037975,1985
mchalke01,Kevin McHale,27,79,31,2653,605,1062,0,6,355,467,229,483,141,28,120,157,234,1565,BOSTON CELTICS,POWER FORWARD,605,1056,712,33.58227848101266,1985
ervinju01,Julius Erving,34,78,78,2535,610,1236,3,14,338,442,172,242,233,135,109,208,199,1561,PHILADELPHIA 76ERS,SMALL FORWARD,607,1222,414,32.5,1985
gilmoar01,Artis Gilmore,35,81,81,2756,532,854,0,2,484,646,231,615,131,40,173,241,306,1548,SAN ANTONIO SPURS,CENTER,532,852,846,34.02469135802469,1985
gervige01,George Gervin,32,72,69,2091,600,1182,0,10,324,384,79,155,178,66,48,198,208,1524,SAN ANTONIO SPURS,SHOOTING GUARD,600,1172,234,29.041666666666668,1985
willibu01,Buck Williams,24,82,82,3182,577,1089,1,4,336,538,323,682,167,63,110,238,293,1491,NEW JERSEY NETS,POWER FORWARD,576,1085,1005,38.80487804878049,1985
dantlad01,Adrian Dantley,29,55,46,1971,512,964,0,0,438,545,148,175,186,57,8,171,133,1462,UTAH JAZZ,SMALL FORWARD,512,964,323,35.836363636363636,1985
thompmy01,Mychal Thompson,30,79,55,2616,572,1111,0,0,307,449,211,407,205,78,104,231,216,1451,PORTLAND TRAIL BLAZERS,POWER FORWARD,572,1111,618,33.11392405063291,1985
vinceja01,Jay Vincent,25,79,47,2543,545,1138,0,4,351,420,185,519,169,48,22,170,226,1441,DALLAS MAVERICKS,POWER FORWARD,545,1134,704,32.18987341772152,1985
laimbbi01,Bill Laimbeer,27,82,82,2892,595,1177,4,18,244,306,295,718,154,69,71,129,308,1438,DETROIT PISTONS,CENTER,591,1159,1013,35.26829268292683,1985
malonje01,Jeff Malone,23,76,61,2613,605,1213,15,72,211,250,60,146,184,52,9,107,176,1436,WASHINGTON BULLETS,SHOOTING GUARD,590,1141,206,34.38157894736842,1985
kellocl01,Clark Kellogg,23,77,65,2449,562,1112,7,14,301,396,224,500,244,86,26,231,247,1432,INDIANA PACERS,POWER FORWARD,555,1098,724,31.805194805194805,1985
worthja01,James Worthy,23,80,76,2696,610,1066,0,7,190,245,169,342,201,87,67,198,196,1410,LOS ANGELES LAKERS,SMALL FORWARD,610,1059,511,33.7,1985
johnsma02,Magic Johnson,25,77,77,2781,504,899,7,37,391,464,90,386,968,113,25,305,155,1406,LOS ANGELES LAKERS,POINT GUARD,497,862,476,36.116883116883116,1985
nixonno01,Norm Nixon,29,81,81,2894,596,1281,33,99,170,218,55,163,711,95,4,273,175,1395,LOS ANGELES CLIPPERS,POINT GUARD,563,1182,218,35.72839506172839,1985
parisro01,Robert Parish,31,79,78,2850,551,1016,0,0,292,393,263,577,125,56,101,186,223,1394,BOSTON CELTICS,CENTER,551,1016,840,36.075949367088604,1985
drexlcl01,Clyde Drexler,22,80,43,2555,573,1161,8,37,223,294,217,259,441,177,68,223,265,1377,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,565,1124,476,31.9375,1985
willihe01,Herb Williams,26,75,70,2557,575,1211,1,9,224,341,154,480,252,54,134,265,218,1375,INDIANA PACERS,CENTER,574,1202,634,34.093333333333334,1985
theusre01,Reggie Theus,27,82,80,2543,501,1029,5,38,334,387,106,164,656,95,18,307,250,1341,KANSAS CITY KINGS,SHOOTING GUARD,496,991,270,31.01219512195122,1985
woodsmi01,Mike Woodson,26,78,3,1998,530,1068,5,21,264,330,69,129,143,117,28,139,216,1329,KANSAS CITY KINGS,SHOOTING GUARD,525,1047,198,25.615384615384617,1985
scottby01,Byron Scott,23,81,65,2305,541,1003,26,60,187,228,57,153,244,100,17,138,197,1295,LOS ANGELES LAKERS,SHOOTING GUARD,515,943,210,28.45679012345679,1985
presspa01,Paul Pressey,26,80,80,2876,480,928,7,20,317,418,149,280,543,129,56,247,258,1284,MILWAUKEE BUCKS,SMALL FORWARD,473,908,429,35.95,1985
dailequ01,Quintin Dailey,24,79,0,2101,525,1111,7,30,205,251,57,151,191,71,5,154,192,1262,CHICAGO BULLS,SHOOTING GUARD,518,1081,208,26.59493670886076,1985
sikmaja01,Jack Sikma,29,68,68,2402,461,943,2,10,335,393,164,559,285,83,91,160,239,1259,SEATTLE SUPERSONICS,CENTER,459,933,723,35.3235294117647,1985
johnsde01,Dennis Johnson,30,80,77,2976,493,1066,7,26,261,306,91,226,543,96,39,212,224,1254,BOSTON CELTICS,POINT GUARD,486,1040,317,37.2,1985
toneyan01,Andrew Toney,27,70,65,2237,450,914,39,105,306,355,35,142,363,65,24,224,211,1245,PHILADELPHIA 76ERS,SHOOTING GUARD,411,809,177,31.957142857142856,1985
paxsoji02,Jim Paxson,27,68,57,2253,508,988,6,39,196,248,69,153,264,101,5,108,115,1218,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,502,949,222,33.13235294117647,1985
