player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
englial01,Alex English,32,81,81,3024,951,1888,1,5,511,593,192,213,320,73,29,249,235,2414,DENVER NUGGETS,SMALL FORWARD,950,1883,405,37.333333333333336,1986
wilkido01,Dominique Wilkins,26,78,78,3049,888,1897,13,70,577,705,261,357,206,138,49,251,170,2366,ATLANTA HAWKS,SMALL FORWARD,875,1827,618,39.08974358974359,1986
dantlad01,Adrian Dantley,30,76,75,2744,818,1453,1,11,630,796,178,217,264,64,4,231,206,2267,UTAH JAZZ,SMALL FORWARD,817,1442,395,36.10526315789474,1986
birdla01,Larry Bird,29,82,81,3113,796,1606,82,194,441,492,190,615,557,166,51,266,182,2115,BOSTON CELTICS,SMALL FORWARD,714,1412,805,37.96341463414634,1986
vandeki01,Kiki Vandeweghe,27,79,76,2791,719,1332,1,8,523,602,92,124,187,54,17,177,161,1962,PORTLAND TRAIL BLAZERS,SMALL FORWARD,718,1324,216,35.32911392405063,1986
mitchmi01,Mike Mitchell,30,82,82,2970,802,1697,0,12,317,392,134,275,188,56,25,184,175,1921,SAN ANTONIO SPURS,SMALL FORWARD,802,1685,409,36.21951219512195,1986
abdulka01,Kareem Abdul-Jabbar,38,79,79,2629,755,1338,0,2,336,439,133,345,280,67,130,203,248,1846,LOS ANGELES LAKERS,CENTER,755,1336,478,33.278481012658226,1986
malonje01,Jeff Malone,24,80,80,2992,735,1522,3,17,322,371,66,222,191,70,12,168,180,1795,WASHINGTON BULLETS,SHOOTING GUARD,732,1505,288,37.4,1986
blackro01,Rolando Blackman,26,82,81,2787,677,1318,4,29,404,483,88,203,271,79,25,189,138,1762,DALLAS MAVERICKS,SHOOTING GUARD,673,1289,291,33.98780487804878,1986
malonmo01,Moses Malone,30,74,74,2706,571,1246,0,1,617,784,339,533,90,67,71,261,194,1759,PHILADELPHIA 76ERS,CENTER,571,1245,872,36.567567567567565,1986
freewo01,World B. Free,32,75,75,2535,652,1433,71,169,379,486,72,146,314,91,19,172,186,1754,CLEVELAND CAVALIERS,SHOOTING GUARD,581,1264,218,33.8,1986
carrojo01,Joe Barry Carroll,27,79,79,2801,650,1404,0,2,377,501,193,477,176,101,144,275,277,1677,GOLDEN STATE WARRIORS,CENTER,650,1402,670,35.45569620253165,1986
