player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
wadedw01,Dwyane Wade,27,79,79,3048,854,1739,88,278,590,771,89,309,589,173,106,272,178,2386,MIAMI HEAT,SHOOTING GUARD,766,1461,398,38.58227848101266,2009
jamesle01,LeBron James,24,81,81,3054,789,1613,132,384,594,762,106,507,587,137,93,241,139,2304,CLEVELAND CAVALIERS,SMALL FORWARD,657,1229,613,37.7037037037037,2009
bryanko01,Kobe Bryant,30,82,82,2960,800,1712,118,336,483,564,90,339,399,120,37,210,189,2201,LOS ANGELES LAKERS,SHOOTING GUARD,682,1376,429,36.09756097560975,2009
nowitdi01,Dirk Nowitzki,30,81,81,3050,774,1616,61,170,485,545,88,593,197,61,63,157,176,2094,DALLAS MAVERICKS,POWER FORWARD,713,1446,681,37.65432098765432,2009
duranke01,Kevin Durant,20,74,74,2885,661,1390,97,230,452,524,77,405,205,96,53,225,134,1871,OKLAHOMA CITY THUNDER,SMALL FORWARD,564,1160,482,38.986486486486484,2009
jamisan01,Antawn Jamison,32,81,81,3096,674,1441,112,319,341,452,196,525,153,95,25,125,218,1801,WASHINGTON WIZARDS,POWER FORWARD,562,1122,721,38.22222222222222,2009
paulch01,Chris Paul,23,78,78,3002,631,1255,64,176,455,524,69,363,861,216,10,231,212,1781,NEW ORLEANS HORNETS,POINT GUARD,567,1079,432,38.48717948717949,2009
roybr01,Brandon Roy,24,78,78,2903,633,1318,83,220,416,505,104,266,400,88,22,152,127,1765,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,550,1098,370,37.217948717948715,2009
boshch01,Chris Bosh,24,77,77,2928,615,1263,12,49,504,617,215,556,191,67,77,174,189,1746,TORONTO RAPTORS,CENTER,603,1214,771,38.02597402597402,2009
grangda01,Danny Granger,25,67,66,2424,571,1277,182,450,404,460,49,292,183,69,97,165,207,1728,INDIANA PACERS,SMALL FORWARD,389,827,341,36.17910447761194,2009
gordobe01,Ben Gordon,25,82,76,2999,598,1315,173,422,330,382,52,231,279,71,22,200,184,1699,CHICAGO BULLS,SHOOTING GUARD,425,893,283,36.573170731707314,2009
johnsjo02,Joe Johnson,27,79,79,3124,620,1420,149,414,299,362,65,281,455,84,19,195,176,1688,ATLANTA HAWKS,SHOOTING GUARD,471,1006,346,39.54430379746835,2009
cartevi01,Vince Carter,32,80,80,2946,588,1345,151,392,335,410,74,336,376,82,38,166,234,1662,NEW JERSEY NETS,SHOOTING GUARD,437,953,410,36.825,2009
piercpa01,Paul Pierce,31,81,81,3035,540,1181,119,304,459,553,56,401,294,80,27,228,215,1658,BOSTON CELTICS,SMALL FORWARD,421,877,457,37.46913580246913,2009
howardw01,Dwight Howard,23,79,79,2821,560,979,0,2,504,849,336,757,112,77,231,240,270,1624,ORLANDO MAGIC,CENTER,560,977,1093,35.70886075949367,2009
jefferi01,Richard Jefferson,28,82,82,2939,537,1222,116,292,417,518,57,317,199,66,14,165,252,1607,MILWAUKEE BUCKS,SMALL FORWARD,421,930,374,35.84146341463415,2009
westda01,David West,28,76,76,2982,610,1292,6,25,367,415,160,486,173,49,68,163,207,1593,NEW ORLEANS HORNETS,POWER FORWARD,604,1267,646,39.23684210526316,2009
parketo01,Tony Parker,26,72,71,2456,639,1263,19,65,284,363,27,196,496,67,4,186,110,1581,SAN ANTONIO SPURS,POINT GUARD,620,1198,223,34.111111111111114,2009
iguodan01,Andre Iguodala,25,82,82,3269,542,1147,80,261,377,521,92,379,434,131,36,222,152,1541,PHILADELPHIA 76ERS,SMALL FORWARD,462,886,471,39.86585365853659,2009
gasolpa01,Pau Gasol,28,81,81,2999,592,1045,1,2,343,439,262,518,284,52,81,157,172,1528,LOS ANGELES LAKERS,CENTER,591,1043,780,37.02469135802469,2009
mayooj01,O.J. Mayo,21,82,82,3120,562,1283,145,378,247,281,56,252,262,91,13,226,204,1516,MEMPHIS GRIZZLIES,SHOOTING GUARD,417,905,308,38.048780487804876,2009
