player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
onealsh01,Shaquille O'Neal,26,49,49,1705,510,885,0,1,269,498,187,338,114,36,82,122,155,1289,LOS ANGELES LAKERS,CENTER,510,884,525,34.795918367346935,1999
iversal01,Allen Iverson,23,48,48,1990,435,1056,58,199,356,474,66,170,223,110,7,167,98,1284,PHILADELPHIA 76ERS,SHOOTING GUARD,377,857,236,41.458333333333336,1999
malonka01,Karl Malone,35,49,49,1832,393,797,0,1,378,480,107,356,201,62,28,162,134,1164,UTAH JAZZ,POWER FORWARD,393,796,463,37.38775510204081,1999
abdursh01,Shareef Abdur-Rahim,22,50,50,2021,386,893,11,36,369,439,114,260,172,69,55,186,137,1152,VANCOUVER GRIZZLIES,SMALL FORWARD,375,857,374,40.42,1999
duncati01,Tim Duncan,22,50,50,1963,418,845,1,7,247,358,159,412,121,45,126,146,147,1084,SAN ANTONIO SPURS,POWER FORWARD,417,838,571,39.26,1999
paytoga01,Gary Payton,30,50,50,2008,401,923,83,281,199,276,62,182,436,109,12,154,115,1084,SEATTLE SUPERSONICS,POINT GUARD,318,642,244,40.16,1999
mcdyean01,Antonio McDyess,24,50,50,1937,415,882,1,9,230,338,168,369,82,73,115,138,175,1061,DENVER NUGGETS,CENTER,414,873,537,38.74,1999
hillgr01,Grant Hill,26,50,50,1852,384,802,0,14,285,379,65,290,300,80,27,184,114,1053,DETROIT PISTONS,SMALL FORWARD,384,788,355,37.04,1999
finlemi01,Michael Finley,25,50,50,2051,389,876,45,136,186,226,69,194,218,66,15,107,96,1009,DALLAS MAVERICKS,SMALL FORWARD,344,740,263,41.02,1999
bryanko01,Kobe Bryant,20,50,50,1896,362,779,27,101,245,292,53,211,190,72,50,157,153,996,LOS ANGELES LAKERS,SHOOTING GUARD,335,678,264,37.92,1999
richmmi01,Mitch Richmond,33,50,50,1912,331,803,70,221,251,293,30,142,122,64,10,136,121,983,WASHINGTON WIZARDS,SHOOTING GUARD,261,582,172,38.24,1999
garneke01,Kevin Garnett,22,47,47,1780,414,900,4,14,145,206,166,323,202,78,83,135,152,977,MINNESOTA TIMBERWOLVES,POWER FORWARD,410,886,489,37.87234042553192,1999
olajuha01,Hakeem Olajuwon,36,50,50,1784,373,725,4,13,195,272,106,372,88,82,123,139,160,945,HOUSTON ROCKETS,CENTER,369,712,478,35.68,1999
mournal01,Alonzo Mourning,28,46,46,1753,324,634,0,2,276,423,166,341,74,34,180,139,161,924,MIAMI HEAT,CENTER,324,632,507,38.108695652173914,1999
millere01,Reggie Miller,33,50,50,1787,294,671,106,275,226,247,25,110,112,37,9,76,101,920,INDIANA PACERS,SHOOTING GUARD,188,396,135,35.74,1999
vanhoke01,Keith Van Horn,23,42,42,1576,322,752,16,53,256,298,114,244,65,43,53,133,134,916,NEW JERSEY NETS,POWER FORWARD,306,699,358,37.523809523809526,1999
cartevi01,Vince Carter,22,50,49,1760,345,766,19,66,204,268,94,189,149,55,77,110,140,913,TORONTO RAPTORS,SMALL FORWARD,326,700,283,35.2,1999
robingl01,Glenn Robinson,26,47,47,1579,347,756,31,79,140,161,73,203,100,46,41,106,114,865,MILWAUKEE BUCKS,SMALL FORWARD,316,677,276,33.59574468085106,1999
kempsh01,Shawn Kemp,29,42,42,1475,277,575,1,2,307,389,131,257,101,48,45,127,159,862,CLEVELAND CAVALIERS,POWER FORWARD,276,573,388,35.11904761904762,1999
allenra02,Ray Allen,23,50,50,1719,303,673,74,208,176,195,57,155,178,53,7,122,117,856,MILWAUKEE BUCKS,SHOOTING GUARD,229,465,212,34.38,1999
kiddja01,Jason Kidd,25,50,50,2060,310,698,45,123,181,239,87,252,539,114,19,150,108,846,PHOENIX SUNS,POINT GUARD,265,575,339,41.2,1999
webbech01,Chris Webber,25,42,42,1719,378,778,4,34,79,174,149,396,173,60,89,148,145,839,SACRAMENTO KINGS,POWER FORWARD,374,744,545,40.92857142857143,1999
hardati01,Tim Hardaway,32,48,48,1772,301,752,112,311,121,149,15,137,352,57,6,131,102,835,MIAMI HEAT,POINT GUARD,189,441,152,36.916666666666664,1999
kukocto01,Toni Kukoč,30,44,44,1654,315,750,39,137,159,215,65,245,235,49,11,121,82,828,CHICAGO BULLS,SMALL FORWARD,276,613,310,37.59090909090909,1999
vanexni01,Nick Van Exel,27,50,50,1802,306,769,72,234,142,175,14,99,368,40,3,121,90,826,DENVER NUGGETS,POINT GUARD,234,535,113,36.04,1999
robincl02,Clifford Robinson,32,50,35,1740,299,629,58,139,163,234,69,158,128,75,59,88,153,819,PHOENIX SUNS,SMALL FORWARD,241,490,227,34.8,1999
houstal01,Allan Houston,27,50,50,1815,294,703,57,140,168,195,20,132,137,35,9,130,115,813,NEW YORK KNICKS,SHOOTING GUARD,237,563,152,36.3,1999
hardaan01,Anfernee Hardaway,27,50,50,1944,301,717,40,140,149,211,74,210,266,111,23,150,111,791,ORLANDO MAGIC,SHOOTING GUARD,261,577,284,38.88,1999
piercpa01,Paul Pierce,21,48,47,1632,284,647,84,204,139,195,117,192,115,82,50,113,139,791,BOSTON CELTICS,SMALL FORWARD,200,443,309,34.0,1999
walkean02,Antoine Walker,22,42,41,1549,303,735,65,176,113,202,106,253,130,63,28,119,142,784,BOSTON CELTICS,POWER FORWARD,238,559,359,36.88095238095238,1999
robinda01,David Robinson,33,49,49,1554,268,527,0,1,239,363,148,344,103,69,119,108,143,775,SAN ANTONIO SPURS,CENTER,268,526,492,31.714285714285715,1999
tayloma01,Maurice Taylor,22,46,45,1505,311,675,1,6,150,206,100,142,67,16,29,120,179,773,LOS ANGELES CLIPPERS,POWER FORWARD,310,669,242,32.71739130434783,1999
chrisdo01,Doug Christie,28,50,50,1768,252,650,49,161,207,246,59,148,187,113,26,119,111,760,TORONTO RAPTORS,SHOOTING GUARD,203,489,207,35.36,1999
schrede01,Detlef Schrempf,36,50,39,1765,259,549,34,86,200,243,77,293,184,41,26,103,152,752,SEATTLE SUPERSONICS,SMALL FORWARD,225,463,370,35.3,1999
guglito01,Tom Gugliotta,29,43,43,1563,277,573,2,7,173,218,131,250,121,59,21,88,110,729,PHOENIX SUNS,POWER FORWARD,275,566,381,36.348837209302324,1999
smitsri01,Rik Smits,32,49,49,1271,310,633,0,2,108,132,73,202,52,18,52,75,159,728,INDIANA PACERS,CENTER,310,631,275,25.93877551020408,1999
pippesc01,Scottie Pippen,33,50,50,2011,261,604,72,212,132,183,63,260,293,98,37,159,118,726,HOUSTON ROCKETS,SMALL FORWARD,189,392,323,40.22,1999
trentga01,Gary Trent,24,45,23,1362,287,602,0,5,145,235,127,224,77,29,23,66,122,719,DALLAS MAVERICKS,POWER FORWARD,287,597,351,30.266666666666666,1999
divacvl01,Vlade Divac,30,50,50,1761,262,557,11,43,179,255,140,361,215,44,51,131,166,714,SACRAMENTO KINGS,CENTER,251,514,501,35.22,1999
wesleda01,David Wesley,28,50,50,1848,243,545,61,170,159,191,23,138,322,100,10,142,130,706,CHARLOTTE HORNETS,POINT GUARD,182,375,161,36.96,1999
anderni01,Nick Anderson,31,47,39,1581,253,640,96,277,99,162,51,226,91,64,15,83,72,701,ORLANDO MAGIC,SMALL FORWARD,157,363,277,33.638297872340424,1999
mercero01,Ron Mercer,22,41,40,1551,305,707,5,30,83,105,37,118,104,67,12,89,81,698,BOSTON CELTICS,SHOOTING GUARD,300,677,155,37.829268292682926,1999
armstda01,Darrell Armstrong,30,50,15,1502,230,522,69,189,161,178,53,127,335,108,4,158,90,690,ORLANDO MAGIC,POINT GUARD,161,333,180,30.04,1999
starkjo01,John Starks,33,50,50,1686,269,728,78,269,74,100,33,130,235,69,5,83,135,690,GOLDEN STATE WARRIORS,SHOOTING GUARD,191,459,163,33.72,1999
stricro02,Rod Strickland,32,44,43,1632,251,603,12,42,176,236,56,156,434,76,5,142,91,690,WASHINGTON WIZARDS,POINT GUARD,239,561,212,37.09090909090909,1999
howarju01,Juwan Howard,25,36,36,1430,286,604,0,3,110,146,90,203,107,42,14,95,130,682,WASHINGTON WIZARDS,SMALL FORWARD,286,601,293,39.72222222222222,1999
barklch01,Charles Barkley,35,42,40,1526,240,502,4,25,192,267,167,349,192,43,13,100,89,676,HOUSTON ROCKETS,POWER FORWARD,236,477,516,36.333333333333336,1999
geigema01,Matt Geiger,29,50,40,1540,266,555,1,5,141,177,137,225,58,39,40,101,157,674,PHILADELPHIA 76ERS,CENTER,265,550,362,30.8,1999
smithst01,Steve Smith,29,36,36,1314,217,540,47,139,191,225,50,101,118,36,11,99,100,672,ATLANTA HAWKS,SHOOTING GUARD,170,401,151,36.5,1999
bibbymi01,Mike Bibby,20,50,50,1758,260,605,15,74,127,169,30,106,325,78,5,146,122,662,VANCOUVER GRIZZLIES,POINT GUARD,245,531,136,35.16,1999
willico02,Corliss Williamson,25,50,50,1374,269,555,1,5,120,188,85,121,66,30,8,75,118,659,SACRAMENTO KINGS,SMALL FORWARD,268,550,206,27.48,1999
ewingpa01,Patrick Ewing,36,38,38,1300,247,568,0,2,163,231,74,303,43,30,100,99,105,657,NEW YORK KNICKS,CENTER,247,566,377,34.21052631578947,1999
rideris01,Isaiah Rider,27,47,41,1385,249,605,42,111,111,147,59,137,104,25,9,95,100,651,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,207,494,196,29.46808510638298,1999
willija02,Jason Williams,23,50,50,1805,231,617,100,323,79,105,14,139,299,95,1,143,91,641,SACRAMENTO KINGS,POINT GUARD,131,294,153,36.1,1999
blaylmo01,Mookie Blaylock,31,48,48,1763,247,651,77,251,69,91,45,179,278,99,9,115,61,640,ATLANTA HAWKS,POINT GUARD,170,400,224,36.729166666666664,1999
stoudda01,Damon Stoudamire,25,50,50,1673,249,629,44,142,89,122,41,126,312,49,4,110,81,631,PORTLAND TRAIL BLAZERS,POINT GUARD,205,487,167,33.46,1999
wallara01,Rasheed Wallace,24,49,18,1414,242,476,13,31,131,179,57,184,60,48,54,80,175,628,PORTLAND TRAIL BLAZERS,POWER FORWARD,229,445,241,28.857142857142858,1999
billuch01,Chauncey Billups,22,45,41,1488,191,495,85,235,157,172,24,72,173,58,14,98,115,624,DENVER NUGGETS,SHOOTING GUARD,106,260,96,33.06666666666667,1999
russebr01,Bryon Russell,28,50,50,1770,217,468,52,147,136,171,65,201,74,76,15,76,154,622,UTAH JAZZ,SMALL FORWARD,165,321,266,35.4,1999
phillbo01,Bobby Phills,29,43,43,1574,215,497,68,172,115,168,39,135,149,60,25,92,124,613,CHARLOTTE HORNETS,SHOOTING GUARD,147,325,174,36.604651162790695,1999
murrala01,Lamond Murray,25,50,13,1317,226,578,34,103,126,157,59,136,61,58,20,99,107,612,LOS ANGELES CLIPPERS,SMALL FORWARD,192,475,195,26.34,1999
stackje01,Jerry Stackhouse,24,42,9,1188,181,488,35,126,210,247,26,81,118,34,19,121,79,607,DETROIT PISTONS,SHOOTING GUARD,146,362,107,28.285714285714285,1999
sabonar01,Arvydas Sabonis,34,50,48,1349,232,478,7,24,135,175,88,305,119,34,63,85,147,606,PORTLAND TRAIL BLAZERS,CENTER,225,454,393,26.98,1999
sprewla01,Latrell Sprewell,28,37,4,1233,215,518,21,77,155,191,41,115,91,46,2,79,65,606,NEW YORK KNICKS,SMALL FORWARD,194,441,156,33.32432432432432,1999
kittlke01,Kerry Kittles,24,46,40,1570,227,613,50,158,88,114,52,139,116,79,26,66,82,592,NEW JERSEY NETS,SHOOTING GUARD,177,455,191,34.130434782608695,1999
gillke01,Kendall Gill,30,50,47,1606,236,593,2,17,114,167,61,183,123,134,26,71,162,588,NEW JERSEY NETS,SMALL FORWARD,234,576,244,32.12,1999
smithjo02,Joe Smith,23,43,42,1418,223,522,0,3,142,188,154,200,68,32,66,66,147,588,MINNESOTA TIMBERWOLVES,CENTER,223,519,354,32.97674418604651,1999
hornaje01,Jeff Hornacek,35,48,48,1435,214,449,34,81,125,140,33,127,192,52,14,82,95,587,UTAH JAZZ,SHOOTING GUARD,180,368,160,29.895833333333332,1999
johnsla02,Larry Johnson,29,49,48,1639,210,458,33,92,134,164,91,193,119,34,10,89,147,587,NEW YORK KNICKS,POWER FORWARD,177,366,284,33.44897959183673,1999
hunteli01,Lindsey Hunter,28,49,49,1755,228,524,59,153,67,89,26,142,193,86,8,92,126,582,DETROIT PISTONS,POINT GUARD,169,371,168,35.816326530612244,1999
brownpj01,P.J. Brown,29,50,50,1611,229,477,0,0,113,146,115,231,66,46,48,69,166,571,MIAMI HEAT,POWER FORWARD,229,477,346,32.22,1999
elliose01,Sean Elliott,30,50,50,1509,208,507,39,119,106,140,35,178,117,26,17,71,104,561,SAN ANTONIO SPURS,SMALL FORWARD,169,388,213,30.18,1999
mitchsa01,Sam Mitchell,35,50,20,1344,213,522,9,38,126,165,55,127,98,35,16,34,111,561,MINNESOTA TIMBERWOLVES,SMALL FORWARD,204,484,182,26.88,1999
ratlith01,Theo Ratliff,25,50,50,1627,197,419,0,0,166,229,139,268,30,45,149,92,180,560,PHILADELPHIA 76ERS,POWER FORWARD,197,419,407,32.54,1999
thorpot01,Otis Thorpe,36,49,38,1539,240,440,0,2,74,106,96,238,101,42,19,88,196,554,WASHINGTON WIZARDS,POWER FORWARD,240,438,334,31.408163265306122,1999
stockjo01,John Stockton,36,50,50,1410,200,410,16,50,137,169,31,115,374,81,13,110,107,553,UTAH JAZZ,POINT GUARD,184,360,146,28.2,1999
fortsda01,Danny Fortson,22,50,38,1417,191,386,0,3,168,231,210,371,32,31,22,77,212,550,DENVER NUGGETS,POWER FORWARD,191,383,581,28.34,1999
grantbr01,Brian Grant,26,48,46,1525,183,382,0,0,184,226,173,297,67,21,34,96,136,550,PORTLAND TRAIL BLAZERS,POWER FORWARD,183,382,470,31.770833333333332,1999
brownde01,Dee Brown,30,49,0,1377,187,495,135,349,40,55,15,88,143,56,8,80,75,549,TORONTO RAPTORS,POINT GUARD,52,146,103,28.102040816326532,1999
dickemi01,Michael Dickerson,23,50,50,1558,215,462,71,164,46,72,26,57,95,27,11,66,90,547,HOUSTON ROCKETS,SHOOTING GUARD,144,298,83,31.16,1999
roseja01,Jalen Rose,26,49,1,1238,200,496,17,65,125,158,34,120,93,50,15,72,128,542,INDIANA PACERS,SMALL FORWARD,183,431,154,25.26530612244898,1999
mutomdi01,Dikembe Mutombo,32,50,50,1829,173,338,0,0,195,285,192,418,57,16,147,94,145,541,ATLANTA HAWKS,CENTER,173,338,610,36.58,1999
marshdo01,Donyell Marshall,25,48,20,1250,208,494,26,72,88,121,115,227,66,47,37,80,123,530,GOLDEN STATE WARRIORS,SMALL FORWARD,182,422,342,26.041666666666668,1999
portete01,Terry Porter,35,50,1,1365,172,370,58,141,123,148,13,127,146,48,11,74,97,525,MIAMI HEAT,POINT GUARD,114,229,140,27.3,1999
hawkihe01,Hersey Hawkins,32,50,34,1644,171,408,55,180,119,132,51,150,123,80,18,80,90,516,SEATTLE SUPERSONICS,SHOOTING GUARD,116,228,201,32.88,1999
delebi01,Bison Dele,29,49,48,1177,216,431,0,1,81,118,92,180,71,38,40,111,181,513,DETROIT PISTONS,CENTER,216,430,272,24.020408163265305,1999
