player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
hardeja01,James Harden,25,81,2981,26.7,0.605,0.378,0.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,12.2,4.2,16.4,0.265,7.0,1.8,8.8,8.1,HOUSTON ROCKETS,2015
wiggian01,Andrew Wiggins,19,82,2969,13.9,0.517,0.111,0.41,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0.0,2.1,0.034,-0.4,-2.0,-2.4,-0.3,MINNESOTA TIMBERWOLVES,2015
arizatr01,Trevor Ariza,29,82,2930,12.7,0.539,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,2.7,3.9,6.6,0.108,-0.1,1.1,1.0,2.2,HOUSTON ROCKETS,2015
lillada01,Damian Lillard,24,82,2925,20.7,0.56,0.421,0.293,1.8,11.8,6.9,29.0,1.7,0.5,12.6,26.9,7.3,3.3,10.6,0.174,4.3,0.3,4.7,4.9,PORTLAND TRAIL BLAZERS,2015
paulch01,Chris Paul,29,82,2857,26.0,0.596,0.298,0.274,2.1,12.5,7.4,47.4,2.8,0.4,12.7,23.7,12.9,3.2,16.1,0.27,6.4,1.6,8.0,7.2,LOS ANGELES CLIPPERS,2015
walljo01,John Wall,24,79,2837,19.9,0.523,0.186,0.31,1.5,12.8,7.3,46.3,2.5,1.3,18.7,26.1,3.6,4.2,7.8,0.132,2.6,1.0,3.6,4.0,WASHINGTON WIZARDS,2015
jordade01,DeAndre Jordan,26,82,2820,21.0,0.638,0.007,0.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,7.4,5.4,12.8,0.217,2.2,0.7,2.9,3.5,LOS ANGELES CLIPPERS,2015
bledser01,Eric Bledsoe,25,81,2800,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7.0,0.119,1.6,0.5,2.1,2.9,PHOENIX SUNS,2015
johnsjo02,Joe Johnson,33,80,2791,14.1,0.523,0.329,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3,BROOKLYN NETS,2015
irvinky01,Kyrie Irving,22,75,2730,21.5,0.583,0.306,0.296,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,8.4,2.0,10.4,0.183,4.4,-0.4,4.1,4.2,CLEVELAND CAVALIERS,2015
ellismo01,Monta Ellis,29,80,2699,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,1.4,2.2,3.6,0.065,0.0,-0.1,-0.1,1.3,DALLAS MAVERICKS,2015
evansty01,Tyreke Evans,25,79,2690,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,2.4,2.2,4.6,0.082,1.4,-0.2,1.2,2.2,NEW ORLEANS PELICANS,2015
gasolma01,Marc Gasol,30,81,2687,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,5.5,4.7,10.2,0.182,2.7,2.4,5.1,4.8,MEMPHIS GRIZZLIES,2015
gasolpa01,Pau Gasol,34,78,2681,22.7,0.55,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,6.0,4.4,10.4,0.187,2.9,0.6,3.5,3.7,CHICAGO BULLS,2015
mclembe01,Ben McLemore,21,82,2670,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,-1.3,-0.9,-2.2,-0.2,SACRAMENTO KINGS,2015
lawsoty01,Ty Lawson,27,75,2665,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,6.0,1.0,7.0,0.126,3.0,-0.9,2.2,2.8,DENVER NUGGETS,2015
dragigo01,Goran Dragić,28,78,2640,17.4,0.577,0.258,0.234,3.5,8.2,5.9,22.8,1.5,0.5,13.5,21.8,5.4,1.4,6.8,0.123,1.6,-0.8,0.8,1.8,TOT,2015
haywago01,Gordon Hayward,24,76,2618,20.2,0.567,0.304,0.425,2.4,14.0,8.2,21.7,2.2,0.9,13.8,26.2,5.8,2.9,8.7,0.159,3.5,0.5,4.0,4.0,UTAH JAZZ,2015
curryst01,Stephen Curry,26,80,2613,28.0,0.638,0.482,0.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,11.5,4.1,15.7,0.288,8.2,1.7,9.9,7.9,GOLDEN STATE WARRIORS,2015
caldwke01,Kentavious Caldwell-Pope,21,82,2587,11.2,0.501,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,1.1,1.8,2.8,0.052,-1.3,-0.4,-1.7,0.2,DETROIT PISTONS,2015
morrima02,Markieff Morris,25,82,2581,15.8,0.523,0.163,0.211,4.6,17.0,10.7,12.4,2.0,1.2,12.4,23.3,1.8,2.7,4.6,0.085,-0.5,0.2,-0.3,1.1,PHOENIX SUNS,2015
oladivi01,Victor Oladipo,22,72,2573,15.9,0.527,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,1.5,2.0,3.5,0.065,-0.1,-0.3,-0.4,1.1,ORLANDO MAGIC,2015
antetgi01,Giannis Antetokounmpo,20,81,2541,14.8,0.552,0.056,0.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,2.2,4.0,6.2,0.117,-1.2,1.2,0.0,1.2,MILWAUKEE BUCKS,2015
loveke01,Kevin Love,26,75,2532,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,5.8,2.9,8.7,0.165,3.2,-0.4,2.7,3.0,CLEVELAND CAVALIERS,2015
vucevni01,Nikola Vučević,24,74,2529,21.5,0.548,0.005,0.181,10.4,26.0,18.1,11.0,1.1,1.7,10.2,26.0,4.5,2.5,7.0,0.133,2.0,-1.2,0.9,1.8,ORLANDO MAGIC,2015
butleji01,Jimmy Butler,25,65,2513,21.3,0.583,0.212,0.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,8.2,3.0,11.2,0.214,3.4,1.2,4.6,4.2,CHICAGO BULLS,2015
aldrila01,LaMarcus Aldridge,29,71,2512,22.8,0.528,0.074,0.256,7.7,22.9,15.5,9.2,1.0,1.9,7.2,30.2,4.9,3.7,8.6,0.165,3.2,-0.3,2.9,3.1,PORTLAND TRAIL BLAZERS,2015
drumman01,Andre Drummond,21,82,2502,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.147,0.6,-0.7,-0.1,1.2,DETROIT PISTONS,2015
afflaar01,Arron Afflalo,29,78,2502,10.7,0.533,0.377,0.224,1.1,9.7,5.3,8.2,0.8,0.2,10.7,19.0,1.6,1.0,2.6,0.05,-1.4,-1.1,-2.5,-0.3,TOT,2015
jamesle01,LeBron James,30,69,2493,25.9,0.577,0.265,0.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,7.4,2.9,10.4,0.199,6.1,1.0,7.1,5.7,CLEVELAND CAVALIERS,2015
greendr01,Draymond Green,24,79,2490,16.4,0.54,0.43,0.261,5.1,22.4,14.0,16.1,2.4,2.9,13.5,17.2,3.3,5.2,8.5,0.163,0.7,2.8,3.5,3.5,GOLDEN STATE WARRIORS,2015
paytoel01,Elfrid Payton,20,82,2489,13.8,0.456,0.059,0.302,4.8,11.2,7.9,32.6,2.9,0.7,20.2,18.3,0.0,2.3,2.3,0.044,-1.5,0.3,-1.2,0.5,ORLANDO MAGIC,2015
chandwi01,Wilson Chandler,27,78,2471,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,2.1,1.5,3.6,0.071,0.2,-0.7,-0.6,0.9,DENVER NUGGETS,2015
thompkl01,Klay Thompson,24,77,2455,20.8,0.591,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,5.7,3.1,8.8,0.172,4.5,-0.1,4.4,4.0,GOLDEN STATE WARRIORS,2015
davisan02,Anthony Davis,21,68,2455,30.8,0.591,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.274,6.6,2.3,8.9,6.7,NEW ORLEANS PELICANS,2015
greenje02,Jeff Green,28,78,2454,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,2.7,2.4,5.2,0.101,0.5,-0.7,-0.2,1.2,TOT,2015
gortama01,Marcin Gortat,30,82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,4.4,4.2,8.6,0.168,0.6,0.9,1.5,2.1,WASHINGTON WIZARDS,2015
