player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
doncilu01,Luka Dončić,24,70,70,2624,804,1652,284,744,478,608,59,588,686,99,38,282,149,2370,DALLAS MAVERICKS,POINT GUARD,520,908,647,37.48571428571429,2024
gilgesh01,Shai Gilgeous-Alexander,25,75,75,2553,796,1487,95,269,567,649,65,350,465,150,67,162,184,2254,OKLAHOMA CITY THUNDER,POINT GUARD,701,1218,415,34.04,2024
antetgi01,Giannis Antetokounmpo,29,73,73,2567,837,1369,34,124,514,782,196,645,476,87,79,250,210,2222,MILWAUKEE BUCKS,POWER FORWARD,803,1245,841,35.16438356164384,2024
brunsja01,Jalen Brunson,27,77,77,2726,790,1648,211,526,421,497,43,235,519,70,13,186,144,2212,NEW YORK KNICKS,POINT GUARD,579,1122,278,35.4025974025974,2024
jokicni01,Nikola Jokić,28,79,79,2737,822,1411,83,231,358,438,223,753,708,108,68,237,194,2085,DENVER NUGGETS,CENTER,739,1180,976,34.64556962025316,2024
edwaran01,Anthony Edwards,22,79,78,2770,718,1558,190,532,423,506,52,378,405,101,42,241,141,2049,MINNESOTA TIMBERWOLVES,SHOOTING GUARD,528,1026,430,35.063291139240505,2024
duranke01,Kevin Durant,35,75,75,2791,751,1436,168,407,362,423,41,454,378,69,91,244,133,2032,PHOENIX SUNS,POWER FORWARD,583,1029,495,37.21333333333333,2024
tatumja01,Jayson Tatum,25,74,74,2645,672,1426,229,609,414,497,67,534,364,75,43,188,145,1987,BOSTON CELTICS,POWER FORWARD,443,817,601,35.74324324324324,2024
foxde01,De'Aaron Fox,26,74,74,2659,720,1549,214,580,312,423,67,273,418,150,31,194,193,1966,SACRAMENTO KINGS,POINT GUARD,506,969,340,35.932432432432435,2024
curryst01,Stephen Curry,35,74,74,2421,650,1445,357,876,299,324,37,293,379,54,28,210,117,1956,GOLDEN STATE WARRIORS,POINT GUARD,293,569,330,32.71621621621622,2024
derozde01,DeMar DeRozan,34,79,79,2989,650,1355,75,225,522,612,43,297,421,90,45,135,161,1897,CHICAGO BULLS,SMALL FORWARD,575,1130,340,37.835443037974684,2024
davisan02,Anthony Davis,30,76,76,2700,713,1283,29,107,421,516,239,722,266,91,178,159,177,1876,LOS ANGELES LAKERS,CENTER,684,1176,961,35.526315789473685,2024
bookede01,Devin Booker,27,68,68,2447,642,1305,152,418,405,457,56,252,472,61,28,178,206,1841,PHOENIX SUNS,POINT GUARD,490,887,308,35.98529411764706,2024
jamesle01,LeBron James,39,71,71,2504,685,1269,149,363,303,404,61,457,589,89,38,245,78,1822,LOS ANGELES LAKERS,POWER FORWARD,536,906,518,35.267605633802816,2024
