player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
dantlad01,Adrian Dantley,25,80,3417,24.3,0.622,0.004,0.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,12.3,1.3,13.6,0.191,5.7,-1.4,4.3,5.4,UTAH JAZZ,1981
malonmo01,Moses Malone,25,80,3245,25.1,0.585,0.002,0.52,16.1,24.5,20.3,6.6,1.2,2.6,14.0,27.6,9.5,4.2,13.7,0.202,4.5,-1.2,3.3,4.3,HOUSTON ROCKETS,1981
birdla01,Larry Bird,24,82,3239,19.9,0.528,0.049,0.218,7.0,23.8,15.7,20.4,2.4,1.1,14.9,24.3,4.7,6.1,10.8,0.16,2.5,1.8,4.3,5.2,BOSTON CELTICS,1981
mitchmi01,Mike Mitchell,25,82,3194,17.5,0.513,0.005,0.215,7.1,10.5,8.7,6.9,0.9,0.9,8.2,26.9,5.0,1.1,6.0,0.091,1.9,-2.2,-0.3,1.3,CLEVELAND CAVALIERS,1981
richami01,Michael Ray Richardson,25,79,3175,17.1,0.511,0.091,0.303,6.0,13.9,9.8,27.5,3.5,0.6,19.3,20.0,2.2,4.7,6.9,0.104,1.4,1.9,3.2,4.2,NEW YORK KNICKS,1981
englial01,Alex English,27,81,3093,19.7,0.549,0.003,0.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,6.7,1.6,8.3,0.129,3.1,-1.0,2.2,3.2,DENVER NUGGETS,1981
robintr01,Truck Robinson,29,82,3088,14.9,0.531,0.0,0.309,7.9,20.1,14.1,9.6,1.0,0.7,14.7,21.5,2.4,5.3,7.6,0.119,-0.3,-0.4,-0.7,1.0,PHOENIX SUNS,1981
wilkeja01,Jamaal Wilkes,27,81,3028,18.0,0.556,0.009,0.224,5.6,9.8,7.8,11.2,1.9,0.5,11.2,24.5,5.5,3.0,8.5,0.135,1.4,-0.8,0.5,1.9,LOS ANGELES LAKERS,1981
abdulka01,Kareem Abdul-Jabbar,33,80,2976,25.5,0.616,0.001,0.379,7.6,21.5,15.0,13.6,0.9,4.0,12.8,26.3,9.6,4.6,14.3,0.23,4.7,1.4,6.1,6.1,LOS ANGELES LAKERS,1981
reidro01,Robert Reid,25,82,2963,16.4,0.522,0.004,0.272,6.1,15.9,11.0,16.1,2.6,1.2,13.7,19.8,3.6,3.6,7.2,0.116,0.8,1.3,2.1,3.0,HOUSTON ROCKETS,1981
nixonno01,Norm Nixon,25,79,2962,15.5,0.511,0.01,0.208,2.5,5.8,4.2,30.9,2.3,0.2,17.7,21.8,2.8,2.7,5.5,0.089,0.3,-1.0,-0.6,1.0,LOS ANGELES LAKERS,1981
hayesel01,Elvin Hayes,35,81,2931,14.9,0.483,0.008,0.339,8.4,20.0,14.1,4.8,1.1,3.2,11.3,23.0,0.1,4.9,5.1,0.083,-1.6,0.6,-1.1,0.7,WASHINGTON BULLETS,1981
cartwbi01,Bill Cartwright,23,82,2925,18.4,0.611,0.001,0.463,6.1,18.3,12.0,5.6,0.8,1.6,12.9,21.5,6.9,3.1,10.0,0.164,1.6,-0.5,1.1,2.3,NEW YORK KNICKS,1981
sikmaja01,Jack Sikma,25,82,2920,18.0,0.512,0.004,0.315,7.1,24.6,16.0,13.2,1.3,1.7,11.9,23.6,3.5,4.5,8.0,0.132,0.9,0.5,1.4,2.5,SEATTLE SUPERSONICS,1981
carrojo01,Joe Barry Carroll,22,82,2919,16.4,0.534,0.002,0.351,10.3,18.7,14.4,5.8,0.8,2.3,14.4,23.0,3.7,2.0,5.7,0.094,0.0,-1.3,-1.3,0.5,GOLDEN STATE WARRIORS,1981
kingbe01,Bernard King,24,81,2914,19.9,0.617,0.005,0.351,6.7,14.4,10.5,15.1,1.2,0.7,15.6,23.2,7.7,1.4,9.1,0.15,3.5,-0.7,2.8,3.6,GOLDEN STATE WARRIORS,1981
newlimi01,Mike Newlin,32,79,2911,15.6,0.571,0.024,0.366,3.0,5.6,4.2,15.5,1.4,0.2,14.4,23.4,4.8,1.3,6.1,0.1,0.6,-1.4,-0.8,0.9,NEW JERSEY NETS,1981
wedmasc01,Scott Wedman,28,81,2902,14.8,0.503,0.054,0.142,4.9,11.6,8.3,11.7,1.6,0.9,9.5,24.1,1.7,2.9,4.7,0.077,-0.4,-0.7,-1.1,0.7,KANSAS CITY KINGS,1981
ervinju01,Julius Erving,30,82,2874,25.1,0.572,0.012,0.352,10.0,14.6,12.5,19.8,2.8,2.8,13.1,28.4,7.8,6.1,13.8,0.231,5.2,2.3,7.5,6.9,PHILADELPHIA 76ERS,1981
griffda01,Darrell Griffith,22,81,2867,14.7,0.496,0.034,0.207,3.2,8.3,5.8,11.4,1.8,0.8,12.1,28.8,-0.8,1.1,0.4,0.006,-1.0,-2.2,-3.2,-0.9,UTAH JAZZ,1981
russeca02,Campy Russell,29,79,2865,12.9,0.518,0.024,0.313,4.2,10.1,7.0,12.7,1.6,0.2,14.5,20.7,1.8,2.5,4.3,0.071,-1.0,-0.7,-1.6,0.3,NEW YORK KNICKS,1981
gilmoar01,Artis Gilmore,31,82,2832,21.7,0.699,0.0,0.652,9.2,23.5,16.7,8.9,0.8,4.0,18.4,18.5,8.4,3.9,12.3,0.208,3.1,1.2,4.3,4.5,CHICAGO BULLS,1981
theusre01,Reggie Theus,23,82,2820,18.4,0.578,0.082,0.501,5.2,6.3,5.8,22.2,2.1,0.4,16.2,23.1,7.1,2.1,9.2,0.156,2.4,-0.6,1.8,2.7,CHICAGO BULLS,1981
architi01,Tiny Archibald,32,80,2820,14.3,0.582,0.012,0.547,1.5,5.4,3.6,28.5,1.3,0.4,21.8,17.5,4.6,2.3,6.9,0.118,0.9,-1.0,-0.1,1.4,BOSTON CELTICS,1981
natersw01,Swen Nater,31,82,2809,18.2,0.597,0.0,0.328,11.7,31.4,21.1,10.2,0.8,1.0,16.5,18.6,5.5,3.1,8.6,0.147,1.5,-0.8,0.7,1.9,TOT,1981
poquebe01,Ben Poquette,25,82,2808,13.0,0.567,0.01,0.264,6.6,18.9,12.8,7.9,1.2,3.6,15.1,12.4,2.9,2.5,5.4,0.092,-1.1,0.9,-0.2,1.3,UTAH JAZZ,1981
thompmy01,Mychal Thompson,26,79,2790,16.6,0.52,0.001,0.281,8.7,18.1,13.4,13.8,1.0,3.4,15.7,21.8,2.1,3.3,5.3,0.092,0.5,0.4,0.9,2.1,PORTLAND TRAIL BLAZERS,1981
gervige01,George Gervin,28,82,2765,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,8.1,2.4,10.5,0.182,4.2,-1.2,2.9,3.5,SAN ANTONIO SPURS,1981
kingre01,Reggie King,23,81,2743,16.9,0.583,0.0,0.445,9.6,22.2,15.9,6.1,1.8,0.9,13.7,18.1,4.4,3.9,8.3,0.145,0.8,-0.2,0.6,1.8,KANSAS CITY KINGS,1981
willira01,Ray Williams,26,79,2742,19.0,0.519,0.051,0.286,4.9,8.6,6.7,23.9,3.2,0.8,13.5,25.7,3.8,3.4,7.2,0.127,2.0,1.1,3.0,3.5,NEW YORK KNICKS,1981
maxwece01,Cedric Maxwell,25,81,2730,17.6,0.651,0.001,0.6,9.7,12.1,11.0,10.8,1.4,1.4,16.0,16.8,7.6,3.3,11.0,0.193,2.7,0.7,3.5,3.8,BOSTON CELTICS,1981
fordch01,Chris Ford,32,82,2723,8.8,0.488,0.154,0.123,3.1,3.7,3.4,13.7,1.7,0.5,14.6,13.0,1.3,2.4,3.7,0.066,-1.5,0.6,-0.9,0.7,BOSTON CELTICS,1981
greenda01,Dave Greenwood,23,82,2710,16.6,0.528,0.002,0.293,10.7,19.4,15.2,11.6,1.4,2.6,14.7,19.7,3.8,3.4,7.1,0.126,0.8,0.4,1.2,2.2,CHICAGO BULLS,1981
paxsoji02,Jim Paxson,23,79,2701,16.9,0.564,0.027,0.227,3.0,5.5,4.3,15.3,2.4,0.2,9.8,19.6,5.6,2.1,7.7,0.136,1.2,0.2,1.4,2.3,PORTLAND TRAIL BLAZERS,1981
johnsed02,Eddie Johnson,25,75,2693,17.9,0.554,0.018,0.313,2.5,5.1,3.8,24.7,2.3,0.2,13.2,22.9,5.3,1.5,6.9,0.122,2.1,-0.5,1.6,2.4,ATLANTA HAWKS,1981
lagarto01,Tom LaGarde,25,82,2670,13.5,0.518,0.0,0.5,7.3,21.6,14.2,13.6,0.6,1.0,16.0,20.2,1.3,1.4,2.7,0.048,-0.9,-0.9,-1.9,0.1,DALLAS MAVERICKS,1981
isselda01,Dan Issel,32,80,2641,21.7,0.575,0.01,0.561,8.6,17.7,13.1,8.4,1.4,1.0,7.9,23.2,8.9,1.6,10.5,0.19,3.7,-1.1,2.7,3.1,DENVER NUGGETS,1981
jonesca01,Caldwell Jones,30,81,2639,10.1,0.512,0.0,0.398,8.9,23.6,16.8,5.5,0.9,2.8,22.8,11.3,0.1,5.4,5.5,0.1,-2.1,1.5,-0.6,0.9,PHILADELPHIA 76ERS,1981
coopemi01,Michael Cooper,24,81,2625,12.2,0.53,0.029,0.228,5.3,8.4,6.9,15.2,2.4,1.6,18.6,13.5,2.0,3.0,5.0,0.092,-0.6,1.5,0.9,1.9,LOS ANGELES LAKERS,1981
thompda01,David Thompson,26,77,2620,19.4,0.571,0.027,0.424,4.1,7.2,5.6,13.2,0.9,1.2,12.7,27.9,6.0,0.4,6.4,0.117,3.0,-2.1,0.9,1.9,DENVER NUGGETS,1981
greveke01,Kevin Grevey,27,75,2616,14.5,0.524,0.123,0.263,2.7,6.2,4.4,16.2,1.2,0.4,10.5,21.1,3.4,2.4,5.8,0.107,0.5,0.1,0.6,1.7,WASHINGTON BULLETS,1981
carrke01,Kenny Carr,25,81,2615,17.0,0.56,0.004,0.446,10.5,25.6,17.6,10.2,1.4,0.9,17.4,20.4,3.3,2.6,5.8,0.107,0.4,-0.4,0.0,1.3,CLEVELAND CAVALIERS,1981
johnsde01,Dennis Johnson,26,79,2615,17.0,0.516,0.042,0.411,6.9,8.4,7.7,15.8,2.4,1.3,12.6,24.6,4.0,4.4,8.4,0.154,1.0,0.8,1.8,2.5,PHOENIX SUNS,1981
ballagr01,Greg Ballard,26,82,2610,16.7,0.5,0.027,0.165,6.7,16.8,11.7,10.9,2.1,0.8,8.4,21.4,2.8,4.1,6.9,0.127,0.8,1.4,2.2,2.8,WASHINGTON BULLETS,1981
bratzmi01,Mike Bratz,25,80,2595,11.5,0.458,0.207,0.162,2.7,5.9,4.2,22.4,2.5,0.4,15.6,16.1,0.7,1.4,2.1,0.038,-1.2,0.0,-1.2,0.5,CLEVELAND CAVALIERS,1981
birdsot01,Otis Birdsong,25,71,2593,20.3,0.58,0.027,0.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,6.2,2.0,8.2,0.152,3.3,-0.8,2.4,2.9,KANSAS CITY KINGS,1981
smithla01,Larry Smith,23,82,2578,14.8,0.54,0.0,0.507,18.3,24.5,21.4,4.6,1.3,1.4,16.7,13.4,3.7,2.4,6.1,0.113,0.7,-1.2,-0.5,1.0,GOLDEN STATE WARRIORS,1981
porteke01,Kevin Porter,30,81,2577,16.2,0.561,0.014,0.288,1.4,3.7,2.5,39.3,2.0,0.2,20.6,19.0,3.8,2.6,6.4,0.119,1.3,0.3,1.7,2.4,WASHINGTON BULLETS,1981
choneji01,Jim Chones,31,82,2562,11.8,0.528,0.005,0.257,8.1,19.1,13.9,7.4,0.7,2.0,16.0,15.6,1.5,3.2,4.7,0.088,-2.0,-0.1,-2.1,-0.1,LOS ANGELES LAKERS,1981
tylerte01,Terry Tyler,24,82,2549,17.2,0.547,0.009,0.279,8.5,17.9,12.9,8.4,2.1,4.1,14.0,18.5,2.5,3.9,6.4,0.121,0.7,1.6,2.3,2.8,DETROIT PISTONS,1981
johnsma01,Marques Johnson,24,76,2542,22.0,0.583,0.008,0.33,10.1,12.4,11.3,19.7,2.1,0.9,12.6,23.3,7.6,3.6,11.2,0.211,5.1,0.5,5.6,4.9,MILWAUKEE BUCKS,1981
baileja01,James Bailey,23,82,2539,14.5,0.546,0.002,0.406,8.5,17.6,13.1,5.8,1.4,3.1,17.3,20.3,1.4,3.6,4.9,0.094,-1.7,0.6,-1.1,0.6,SEATTLE SUPERSONICS,1981
