player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
westbru01,Russell Westbrook,28,81,81,2802,824,1941,200,583,710,840,137,727,840,132,31,438,190,2558,OKLAHOMA CITY THUNDER,POINT GUARD,624,1358,864,34.592592592592595,2017
hardeja01,James Harden,27,81,81,2947,674,1533,262,756,746,881,95,564,907,121,38,464,215,2356,HOUSTON ROCKETS,POINT GUARD,412,777,659,36.382716049382715,2017
thomais02,Isaiah Thomas,27,76,76,2569,682,1473,245,646,590,649,43,162,448,70,13,210,167,2199,BOSTON CELTICS,POINT GUARD,437,827,205,33.80263157894737,2017
davisan02,Anthony Davis,23,75,75,2708,770,1526,40,134,519,647,172,712,157,94,167,181,168,2099,NEW ORLEANS PELICANS,CENTER,730,1392,884,36.10666666666667,2017
townska01,Karl-Anthony Towns,21,82,82,3030,802,1480,101,275,356,428,296,711,220,56,103,212,241,2061,MINNESOTA TIMBERWOLVES,CENTER,701,1205,1007,36.951219512195124,2017
lillada01,Damian Lillard,26,75,75,2694,661,1488,214,579,488,545,46,322,440,68,20,197,152,2024,PORTLAND TRAIL BLAZERS,POINT GUARD,447,909,368,35.92,2017
derozde01,DeMar DeRozan,27,74,74,2620,721,1545,33,124,545,647,70,316,290,78,13,180,134,2020,TORONTO RAPTORS,SHOOTING GUARD,688,1421,386,35.4054054054054,2017
curryst01,Stephen Curry,28,79,79,2638,675,1443,324,789,325,362,61,292,524,142,17,239,183,1999,GOLDEN STATE WARRIORS,POINT GUARD,351,654,353,33.392405063291136,2017
jamesle01,LeBron James,32,74,74,2794,736,1344,124,342,358,531,97,542,646,92,44,303,134,1954,CLEVELAND CAVALIERS,SMALL FORWARD,612,1002,639,37.75675675675676,2017
wiggian01,Andrew Wiggins,21,82,82,3048,709,1570,103,289,412,542,102,226,189,82,30,187,183,1933,MINNESOTA TIMBERWOLVES,SMALL FORWARD,606,1281,328,37.170731707317074,2017
leonaka01,Kawhi Leonard,25,74,74,2474,636,1312,147,387,469,533,80,350,260,133,55,154,122,1888,SAN ANTONIO SPURS,SMALL FORWARD,489,925,430,33.432432432432435,2017
mccolcj01,CJ McCollum,25,80,80,2796,692,1441,185,439,268,294,60,229,285,72,42,172,202,1837,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,507,1002,289,34.95,2017
antetgi01,Giannis Antetokounmpo,22,80,80,2845,656,1259,49,180,471,612,142,558,434,131,151,234,246,1832,MILWAUKEE BUCKS,SMALL FORWARD,607,1079,700,35.5625,2017
walkeke02,Kemba Walker,26,79,79,2739,643,1449,240,602,304,359,45,263,434,85,22,168,119,1830,CHARLOTTE HORNETS,POINT GUARD,403,847,308,34.67088607594937,2017
butleji01,Jimmy Butler,27,76,75,2809,570,1252,91,248,585,676,129,341,417,143,32,159,112,1816,CHICAGO BULLS,SMALL FORWARD,479,1004,470,36.96052631578947,2017
irvinky01,Kyrie Irving,24,72,72,2525,671,1420,177,441,297,328,52,178,418,83,24,180,157,1816,CLEVELAND CAVALIERS,POINT GUARD,494,979,230,35.06944444444444,2017
walljo01,John Wall,26,78,78,2836,647,1435,89,272,422,527,59,267,831,157,49,322,151,1805,WASHINGTON WIZARDS,POINT GUARD,558,1163,326,36.35897435897436,2017
bealbr01,Bradley Beal,23,77,77,2684,637,1322,223,552,282,342,53,187,267,83,21,156,169,1779,WASHINGTON WIZARDS,SHOOTING GUARD,414,770,240,34.857142857142854,2017
georgpa01,Paul George,26,75,75,2689,622,1348,195,496,336,374,58,434,251,119,27,220,206,1775,INDIANA PACERS,SMALL FORWARD,427,852,492,35.85333333333333,2017
thompkl01,Klay Thompson,26,78,78,2649,644,1376,268,647,186,218,49,236,160,66,40,128,139,1742,GOLDEN STATE WARRIORS,SHOOTING GUARD,376,729,285,33.96153846153846,2017
bookede01,Devin Booker,20,78,78,2730,606,1431,147,405,367,441,46,203,268,72,21,241,242,1726,PHOENIX SUNS,SHOOTING GUARD,459,1026,249,35.0,2017
anthoca01,Carmelo Anthony,32,74,74,2538,602,1389,151,421,304,365,62,376,213,60,34,153,198,1659,NEW YORK KNICKS,SMALL FORWARD,451,968,438,34.2972972972973,2017
haywago01,Gordon Hayward,26,73,73,2516,545,1156,149,374,362,429,49,345,252,73,20,140,117,1601,UTAH JAZZ,SMALL FORWARD,396,782,394,34.465753424657535,2017
duranke01,Kevin Durant,28,62,62,2070,551,1026,117,312,336,384,39,474,300,66,99,138,117,1555,GOLDEN STATE WARRIORS,POWER FORWARD,434,714,513,33.38709677419355,2017
lopezbr01,Brook Lopez,28,75,75,2222,555,1172,134,387,295,364,121,282,176,38,124,184,192,1539,BROOKLYN NETS,CENTER,421,785,403,29.626666666666665,2017
barneha02,Harrison Barnes,24,79,79,2803,599,1280,78,222,242,281,93,301,116,65,15,102,128,1518,DALLAS MAVERICKS,POWER FORWARD,521,1058,394,35.48101265822785,2017
dragigo01,Goran Dragić,30,73,73,2459,534,1124,117,289,298,377,62,217,423,89,13,212,199,1483,MIAMI HEAT,POINT GUARD,417,835,279,33.68493150684932,2017
gasolma01,Marc Gasol,32,74,74,2531,532,1160,104,268,278,332,60,404,338,67,99,166,171,1446,MEMPHIS GRIZZLIES,CENTER,428,892,464,34.2027027027027,2017
