player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
onealsh01,Shaquille O'Neal,22,79,79,2923,930,1594,0,5,455,854,328,573,214,73,192,204,258,2315,ORLANDO MAGIC,CENTER,930,1589,901,37.0,1995
robinda01,David Robinson,29,81,81,3074,788,1487,6,20,656,847,234,643,236,134,262,233,230,2238,SAN ANTONIO SPURS,CENTER,782,1467,877,37.95061728395062,1995
malonka01,Karl Malone,31,82,82,3126,830,1548,11,41,516,695,156,715,285,129,85,236,269,2187,UTAH JAZZ,POWER FORWARD,819,1507,871,38.1219512195122,1995
olajuha01,Hakeem Olajuwon,32,72,72,2853,798,1545,3,16,406,537,172,603,255,133,242,237,250,2005,HOUSTON ROCKETS,CENTER,795,1529,775,39.625,1995
mashbja01,Jamal Mashburn,22,80,80,2980,683,1566,113,344,447,605,116,215,298,82,8,235,190,1926,DALLAS MAVERICKS,SMALL FORWARD,570,1222,331,37.25,1995
ewingpa01,Patrick Ewing,32,79,79,2920,730,1452,6,21,420,560,157,710,212,68,159,256,272,1886,NEW YORK KNICKS,CENTER,724,1431,867,36.962025316455694,1995
richmmi01,Mitch Richmond,29,82,82,3172,668,1497,156,424,375,445,69,288,311,91,29,234,227,1867,SACRAMENTO KINGS,SHOOTING GUARD,512,1073,357,38.68292682926829,1995
ricegl01,Glen Rice,27,82,82,3014,667,1403,185,451,312,365,99,279,192,112,14,153,203,1831,MIAMI HEAT,SMALL FORWARD,482,952,378,36.75609756097561,1995
robingl01,Glenn Robinson,22,80,76,2958,636,1410,86,268,397,499,169,344,197,115,22,313,234,1755,MILWAUKEE BUCKS,SMALL FORWARD,550,1142,513,36.975,1995
pippesc01,Scottie Pippen,29,79,79,3014,634,1320,109,316,315,440,175,464,409,232,89,271,238,1692,CHICAGO BULLS,SMALL FORWARD,525,1004,639,38.151898734177216,1995
paytoga01,Gary Payton,26,82,82,3015,685,1345,70,232,249,348,108,173,583,204,13,201,206,1689,SEATTLE SUPERSONICS,POINT GUARD,615,1113,281,36.76829268292683,1995
barroda01,Dana Barros,27,82,82,3318,571,1165,197,425,347,386,27,247,619,149,4,242,159,1686,PHILADELPHIA 76ERS,POINT GUARD,374,740,274,40.46341463414634,1995
mournal01,Alonzo Mourning,24,77,77,2941,571,1101,11,34,490,644,200,561,111,49,225,241,275,1643,CHARLOTTE HORNETS,CENTER,560,1067,761,38.1948051948052,1995
hardaan01,Anfernee Hardaway,23,77,77,2901,585,1142,87,249,356,463,139,197,551,130,26,258,158,1613,ORLANDO MAGIC,POINT GUARD,498,893,336,37.675324675324674,1995
robincl02,Clifford Robinson,28,75,73,2725,597,1320,142,383,265,382,152,271,198,79,82,158,240,1601,PORTLAND TRAIL BLAZERS,SMALL FORWARD,455,937,423,36.333333333333336,1995
millere01,Reggie Miller,29,81,81,2665,505,1092,195,470,383,427,30,180,242,98,16,151,157,1588,INDIANA PACERS,SHOOTING GUARD,310,622,210,32.901234567901234,1995
schrede01,Detlef Schrempf,32,82,82,2886,521,997,93,181,437,521,135,373,310,93,35,176,252,1572,SEATTLE SUPERSONICS,SMALL FORWARD,428,816,508,35.19512195121951,1995
