player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
cheekma01,Maurice Cheeks,29,82,3270,17.9,0.597,0.019,0.367,1.9,6.1,4.0,32.3,3.0,0.5,18.3,16.0,7.2,3.4,10.6,0.155,2.6,1.0,3.6,4.6,PHILADELPHIA 76ERS,1986
birdla01,Larry Bird,29,82,3113,25.6,0.58,0.121,0.306,7.2,20.4,14.2,26.3,2.5,0.9,12.7,27.6,9.6,6.2,15.8,0.244,6.6,2.1,8.7,8.4,BOSTON CELTICS,1986
willibu01,Buck Williams,25,82,3070,15.1,0.565,0.002,0.465,12.0,24.1,18.0,5.8,1.1,1.8,17.5,18.1,2.8,4.0,6.8,0.106,-0.1,-0.4,-0.6,1.1,NEW JERSEY NETS,1986
wilkido01,Dominique Wilkins,26,78,3049,23.3,0.536,0.037,0.372,9.5,12.9,11.2,11.7,2.2,0.9,10.2,32.9,7.0,3.9,10.8,0.17,4.6,-0.5,4.2,4.8,ATLANTA HAWKS,1986
englial01,Alex English,32,81,3024,21.7,0.562,0.003,0.314,6.3,7.7,7.0,17.0,1.1,0.5,10.4,30.5,7.6,2.3,9.8,0.156,4.4,-1.5,2.9,3.7,DENVER NUGGETS,1986
malonje01,Jeff Malone,24,80,2992,16.3,0.533,0.011,0.244,2.4,8.0,5.2,10.9,1.1,0.2,9.1,25.9,3.6,2.5,6.1,0.098,0.1,-1.2,-1.2,0.6,WASHINGTON BULLETS,1986
mitchmi01,Mike Mitchell,30,82,2970,15.9,0.514,0.007,0.231,5.3,10.3,7.9,9.9,0.9,0.5,9.0,27.8,2.9,1.5,4.4,0.071,0.3,-2.6,-2.3,-0.3,SAN ANTONIO SPURS,1986
barklch01,Charles Barkley,22,80,2952,22.4,0.619,0.072,0.555,13.4,25.4,19.4,16.0,2.8,2.4,21.3,22.4,5.4,5.5,10.8,0.176,3.1,2.1,5.1,5.3,PHILADELPHIA 76ERS,1986
theusre01,Reggie Theus,28,82,2919,17.9,0.556,0.031,0.431,2.8,8.9,5.9,38.2,1.8,0.4,19.5,23.3,4.5,1.9,6.4,0.105,2.3,-1.1,1.2,2.4,SACRAMENTO KINGS,1986
laimbbi01,Bill Laimbeer,28,82,2891,17.6,0.545,0.013,0.288,10.9,28.9,19.7,6.6,0.9,1.3,9.6,18.7,5.4,3.8,9.2,0.153,1.3,-0.7,0.6,1.9,DETROIT PISTONS,1986
roberal01,Alvin Robertson,23,82,2878,19.5,0.563,0.027,0.299,7.5,12.8,10.2,21.8,4.8,0.8,17.1,20.9,4.0,4.6,8.6,0.143,1.5,3.3,4.7,4.9,SAN ANTONIO SPURS,1986
flemive01,Vern Fleming,23,80,2870,15.3,0.558,0.007,0.41,3.9,10.7,7.3,24.5,2.2,0.1,17.0,17.5,3.6,3.2,6.9,0.115,0.3,0.9,1.1,2.3,INDIANA PACERS,1986
sampsra01,Ralph Sampson,25,79,2864,16.9,0.516,0.012,0.294,9.6,23.6,16.5,13.5,1.6,2.5,16.5,23.6,1.1,4.0,5.0,0.084,-0.1,0.5,0.4,1.8,HOUSTON ROCKETS,1986
hinsoro01,Roy Hinson,24,82,2834,17.4,0.578,0.003,0.434,6.5,18.4,12.4,5.5,1.0,2.3,11.9,22.8,4.5,2.9,7.4,0.125,0.8,-0.1,0.7,1.9,CLEVELAND CAVALIERS,1986
carrojo01,Joe Barry Carroll,27,79,2801,17.2,0.516,0.001,0.357,7.2,19.2,13.0,9.1,1.7,2.8,14.5,26.6,1.1,2.4,3.4,0.059,-0.3,-0.4,-0.7,0.9,GOLDEN STATE WARRIORS,1986
vandeki01,Kiki Vandeweghe,27,79,2791,19.7,0.614,0.006,0.452,3.7,5.0,4.4,10.3,0.9,0.3,10.0,25.1,9.0,0.9,9.9,0.169,3.5,-2.1,1.4,2.4,PORTLAND TRAIL BLAZERS,1986
sikmaja01,Jack Sikma,30,80,2790,17.6,0.535,0.012,0.374,6.0,26.2,15.9,16.5,1.6,1.6,14.3,22.4,3.4,4.4,7.8,0.134,1.0,1.5,2.5,3.1,SEATTLE SUPERSONICS,1986
thomais01,Isiah Thomas,24,77,2790,21.2,0.554,0.067,0.37,3.1,7.6,5.3,40.7,2.8,0.4,16.6,24.4,6.1,2.7,8.8,0.151,4.3,0.7,5.0,4.9,DETROIT PISTONS,1986
blackro01,Rolando Blackman,26,82,2787,19.0,0.576,0.022,0.366,3.5,7.9,5.7,14.4,1.3,0.5,11.0,25.2,6.2,0.8,7.0,0.121,2.2,-1.6,0.6,1.8,DALLAS MAVERICKS,1986
willihe01,Herb Williams,27,78,2770,17.9,0.533,0.009,0.316,6.8,20.9,13.9,9.7,0.9,3.8,12.6,24.6,2.0,4.2,6.2,0.107,0.7,0.7,1.4,2.4,INDIANA PACERS,1986
