player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
hardeja01,James Harden,29,78,78,2867,843,1909,378,1028,754,858,66,452,586,158,58,387,244,2818,HOUSTON ROCKETS,POINT GUARD,465,881,518,36.756410256410255,2019
georgpa01,Paul George,28,77,77,2841,707,1614,292,757,453,540,105,523,318,170,34,205,214,2159,OKLAHOMA CITY THUNDER,SMALL FORWARD,415,857,628,36.896103896103895,2019
walkeke02,Kemba Walker,28,82,82,2863,731,1684,260,731,380,450,52,309,484,102,34,211,131,2102,CHARLOTTE HORNETS,POINT GUARD,471,953,361,34.91463414634146,2019
bealbr01,Bradley Beal,25,82,82,3028,764,1609,209,596,362,448,89,322,448,121,58,224,226,2099,WASHINGTON WIZARDS,SHOOTING GUARD,555,1013,411,36.926829268292686,2019
lillada01,Damian Lillard,28,80,80,2838,681,1533,237,643,468,513,68,303,551,88,34,212,148,2067,PORTLAND TRAIL BLAZERS,POINT GUARD,444,890,371,35.475,2019
duranke01,Kevin Durant,30,78,78,2702,721,1383,137,388,448,506,33,464,457,58,84,225,155,2027,GOLDEN STATE WARRIORS,SMALL FORWARD,584,995,497,34.64102564102564,2019
antetgi01,Giannis Antetokounmpo,24,72,72,2358,721,1247,52,203,500,686,159,739,424,92,110,268,232,1994,MILWAUKEE BUCKS,POWER FORWARD,669,1044,898,32.75,2019
curryst01,Stephen Curry,30,69,69,2331,632,1340,354,810,263,287,45,324,361,92,25,192,166,1881,GOLDEN STATE WARRIORS,POINT GUARD,278,530,369,33.78260869565217,2019
townska01,Karl-Anthony Towns,23,77,77,2545,681,1314,142,355,376,450,263,691,259,67,125,240,292,1880,MINNESOTA TIMBERWOLVES,CENTER,539,959,954,33.05194805194805,2019
griffbl01,Blake Griffin,29,75,75,2622,619,1341,189,522,414,550,100,465,402,52,28,253,199,1841,DETROIT PISTONS,POWER FORWARD,430,819,565,34.96,2019
mitchdo01,Donovan Mitchell,22,77,77,2598,661,1530,188,519,319,396,59,257,322,106,31,218,208,1829,UTAH JAZZ,SHOOTING GUARD,473,1011,316,33.74025974025974,2019
embiijo01,Joel Embiid,24,64,64,2154,580,1199,79,263,522,649,160,711,234,46,122,226,211,1761,PHILADELPHIA 76ERS,CENTER,501,936,871,33.65625,2019
aldrila01,LaMarcus Aldridge,33,81,81,2687,684,1319,10,42,349,412,251,493,194,43,107,144,179,1727,SAN ANTONIO SPURS,CENTER,674,1277,744,33.17283950617284,2019
russeda01,D'Angelo Russell,22,81,81,2448,659,1517,234,635,160,205,53,262,563,100,20,253,141,1712,BROOKLYN NETS,POINT GUARD,425,882,315,30.22222222222222,2019
bookede01,Devin Booker,22,64,64,2242,586,1255,135,414,393,454,39,226,433,56,13,264,200,1700,PHOENIX SUNS,SHOOTING GUARD,451,841,265,35.03125,2019
hieldbu01,Buddy Hield,26,82,82,2615,623,1360,278,651,171,193,106,306,205,58,33,146,202,1695,SACRAMENTO KINGS,SHOOTING GUARD,345,709,412,31.890243902439025,2019
thompkl01,Klay Thompson,28,78,78,2652,655,1402,241,599,129,158,37,262,186,84,47,115,157,1680,GOLDEN STATE WARRIORS,SHOOTING GUARD,414,803,299,34.0,2019
westbru01,Russell Westbrook,30,73,73,2630,630,1473,119,411,296,451,109,698,784,142,33,325,245,1675,OKLAHOMA CITY THUNDER,POINT GUARD,511,1062,807,36.02739726027397,2019
vucevni01,Nikola Vučević,28,80,80,2510,701,1354,84,231,179,227,224,736,307,81,89,159,157,1665,ORLANDO MAGIC,CENTER,617,1123,960,31.375,2019
derozde01,DeMar DeRozan,29,77,77,2688,631,1313,7,45,366,441,54,408,475,86,36,199,177,1635,SAN ANTONIO SPURS,SHOOTING GUARD,624,1268,462,34.90909090909091,2019
