player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
youngtr01,Trae Young,23,76,76,2652,711,1544,233,610,500,553,50,234,737,72,7,303,128,2155,ATLANTA HAWKS,POINT GUARD,478,934,284,34.89473684210526,2022
derozde01,DeMar DeRozan,32,76,76,2743,774,1535,50,142,520,593,56,336,374,68,24,181,178,2118,CHICAGO BULLS,POWER FORWARD,724,1393,392,36.0921052631579,2022
embiijo01,Joel Embiid,27,68,68,2297,666,1334,93,251,654,803,146,650,284,77,99,214,181,2079,PHILADELPHIA 76ERS,CENTER,573,1083,796,33.779411764705884,2022
tatumja01,Jayson Tatum,23,76,76,2731,708,1564,230,651,400,469,85,524,334,75,49,217,174,2046,BOSTON CELTICS,SMALL FORWARD,478,913,609,35.93421052631579,2022
jokicni01,Nikola Jokić,26,74,74,2476,764,1311,97,288,379,468,206,813,584,109,63,281,191,2004,DENVER NUGGETS,CENTER,667,1023,1019,33.45945945945946,2022
antetgi01,Giannis Antetokounmpo,27,67,67,2204,689,1245,71,242,553,766,134,644,388,72,91,219,212,2002,MILWAUKEE BUCKS,POWER FORWARD,618,1003,778,32.8955223880597,2022
doncilu01,Luka Dončić,22,65,65,2301,641,1403,201,569,364,489,56,537,568,75,36,292,145,1847,DALLAS MAVERICKS,POINT GUARD,440,834,593,35.4,2022
bookede01,Devin Booker,25,68,68,2345,662,1421,183,478,315,363,45,297,329,77,26,162,180,1822,PHOENIX SUNS,SHOOTING GUARD,479,943,342,34.48529411764706,2022
townska01,Karl-Anthony Towns,26,74,74,2476,642,1214,150,366,384,467,194,533,269,72,83,226,267,1818,MINNESOTA TIMBERWOLVES,CENTER,492,848,727,33.45945945945946,2022
mitchdo01,Donovan Mitchell,25,67,67,2266,617,1376,232,654,267,313,55,227,358,99,12,200,164,1733,UTAH JAZZ,SHOOTING GUARD,385,722,282,33.82089552238806,2022
jamesle01,LeBron James,37,56,56,2084,640,1221,161,448,254,336,63,396,349,73,59,196,121,1695,LOS ANGELES LAKERS,CENTER,479,773,459,37.214285714285715,2022
duranke01,Kevin Durant,33,55,55,2047,578,1115,115,300,372,409,29,378,351,48,52,191,113,1643,BROOKLYN NETS,POWER FORWARD,463,815,407,37.21818181818182,2022
lavinza01,Zach LaVine,26,67,67,2328,565,1186,185,475,320,375,22,286,303,41,23,171,120,1635,CHICAGO BULLS,SHOOTING GUARD,380,711,308,34.74626865671642,2022
curryst01,Stephen Curry,33,64,64,2211,535,1224,285,750,275,298,34,301,404,85,23,206,130,1630,GOLDEN STATE WARRIORS,POINT GUARD,250,474,335,34.546875,2022
