player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
jordami01,Michael Jordan,23,82,82,3281,1098,2279,12,66,833,972,166,264,377,236,125,272,237,3041,CHICAGO BULLS,SHOOTING GUARD,1086,2213,430,40.01219512195122,1987
englial01,Alex English,33,82,82,3085,965,1920,4,15,411,487,146,198,422,73,21,214,216,2345,DENVER NUGGETS,SMALL FORWARD,961,1905,344,37.6219512195122,1987
wilkido01,Dominique Wilkins,27,79,79,2969,828,1787,31,106,607,742,210,284,261,117,51,215,149,2294,ATLANTA HAWKS,SMALL FORWARD,797,1681,494,37.58227848101266,1987
vandeki01,Kiki Vandeweghe,28,79,79,3029,808,1545,39,81,467,527,86,165,220,52,17,139,137,2122,PORTLAND TRAIL BLAZERS,SMALL FORWARD,769,1464,251,38.34177215189873,1987
birdla01,Larry Bird,30,74,73,3005,786,1497,90,225,414,455,124,558,566,135,70,240,185,2076,BOSTON CELTICS,SMALL FORWARD,696,1272,682,40.608108108108105,1987
aguirma01,Mark Aguirre,27,80,80,2663,787,1590,53,150,429,557,181,246,254,84,30,217,243,2056,DALLAS MAVERICKS,SMALL FORWARD,734,1440,427,33.2875,1987
ellisda01,Dale Ellis,26,82,76,3073,785,1520,86,240,385,489,187,260,238,104,32,238,267,2041,SEATTLE SUPERSONICS,SHOOTING GUARD,699,1280,447,37.47560975609756,1987
mchalke01,Kevin McHale,29,77,77,3060,790,1307,0,4,428,512,247,516,198,38,172,197,240,2008,BOSTON CELTICS,POWER FORWARD,790,1303,763,39.74025974025974,1987
chambto01,Tom Chambers,27,82,82,3018,660,1446,54,145,535,630,163,382,245,81,50,268,307,1909,SEATTLE SUPERSONICS,POWER FORWARD,606,1301,545,36.80487804878049,1987
johnsma02,Magic Johnson,27,80,80,2904,683,1308,8,39,535,631,122,382,977,138,36,300,168,1909,LOS ANGELES LAKERS,POINT GUARD,675,1269,504,36.3,1987
mcdanxa01,Xavier McDaniel,23,82,82,3031,806,1583,3,14,275,395,338,367,207,115,52,234,300,1890,SEATTLE SUPERSONICS,SMALL FORWARD,803,1569,705,36.96341463414634,1987
harpero01,Ron Harper,23,82,82,3064,734,1614,20,94,386,564,169,223,394,209,84,345,247,1874,CLEVELAND CAVALIERS,SHOOTING GUARD,714,1520,392,37.36585365853659,1987
daviswa03,Walter Davis,32,79,79,2646,779,1515,21,81,288,334,90,154,364,96,5,226,184,1867,PHOENIX SUNS,SHOOTING GUARD,758,1434,244,33.49367088607595,1987
drexlcl01,Clyde Drexler,24,82,82,3114,707,1408,11,47,357,470,227,291,566,204,71,253,281,1782,PORTLAND TRAIL BLAZERS,SHOOTING GUARD,696,1361,518,37.97560975609756,1987
malonka01,Karl Malone,23,82,82,2857,728,1422,0,7,323,540,278,577,158,104,60,237,323,1779,UTAH JAZZ,POWER FORWARD,728,1415,855,34.84146341463415,1987
malonmo01,Moses Malone,31,73,70,2488,595,1311,0,11,570,692,340,484,120,59,92,202,139,1760,WASHINGTON BULLETS,CENTER,595,1300,824,34.082191780821915,1987
malonje01,Jeff Malone,25,80,79,2763,689,1509,4,26,376,425,50,168,298,75,13,182,154,1758,WASHINGTON BULLETS,SHOOTING GUARD,685,1483,218,34.5375,1987
olajuha01,Hakeem Olajuwon,24,75,75,2760,677,1332,1,5,400,570,315,543,220,140,254,228,294,1755,HOUSTON ROCKETS,CENTER,676,1327,858,36.8,1987
dantlad01,Adrian Dantley,31,81,81,2736,601,1126,1,6,539,664,104,228,162,63,7,181,193,1742,DETROIT PISTONS,SMALL FORWARD,600,1120,332,33.77777777777778,1987
carrojo01,Joe Barry Carroll,28,81,81,2724,690,1461,0,0,340,432,173,416,214,92,123,226,255,1720,GOLDEN STATE WARRIORS,CENTER,690,1461,589,33.629629629629626,1987
cummite01,Terry Cummings,25,82,77,2770,729,1426,0,3,249,376,214,486,229,129,81,172,296,1707,MILWAUKEE BUCKS,POWER FORWARD,729,1423,700,33.78048780487805,1987
blackro01,Rolando Blackman,27,80,80,2758,626,1264,5,15,419,474,96,182,266,64,21,174,142,1676,DALLAS MAVERICKS,SHOOTING GUARD,621,1249,278,34.475,1987
thomais01,Isiah Thomas,25,81,81,3013,626,1353,19,98,400,521,82,237,813,153,20,343,251,1671,DETROIT PISTONS,POINT GUARD,607,1255,319,37.19753086419753,1987
theusre01,Reggie Theus,29,79,76,2872,577,1223,17,78,429,495,86,180,692,78,16,289,208,1600,SACRAMENTO KINGS,POINT GUARD,560,1145,266,36.35443037974684,1987
worthja01,James Worthy,25,82,82,2819,651,1207,0,13,292,389,158,308,226,108,83,168,206,1594,LOS ANGELES LAKERS,SMALL FORWARD,651,1194,466,34.3780487804878,1987
barklch01,Charles Barkley,23,68,62,2740,557,937,21,104,429,564,390,604,331,119,104,322,252,1564,PHILADELPHIA 76ERS,POWER FORWARD,536,833,994,40.294117647058826,1987
leverfa01,Fat Lever,26,82,82,3054,643,1370,22,92,244,312,216,513,654,201,34,167,219,1552,DENVER NUGGETS,POINT GUARD,621,1278,729,37.24390243902439,1987
nancela01,Larry Nance,27,69,67,2569,585,1062,1,5,381,493,188,411,233,86,148,149,223,1552,PHOENIX SUNS,POWER FORWARD,584,1057,599,37.231884057971016,1987
woolror01,Orlando Woolridge,27,75,53,2638,556,1067,1,8,438,564,118,249,261,54,86,213,243,1551,NEW JERSEY NETS,SMALL FORWARD,555,1059,367,35.17333333333333,1987
thorpot01,Otis Thorpe,24,82,82,2956,567,1050,0,3,413,543,259,560,201,46,60,189,292,1547,SACRAMENTO KINGS,POWER FORWARD,567,1047,819,36.048780487804876,1987
floydsl01,Sleepy Floyd,26,82,82,3064,503,1030,73,190,462,537,56,212,848,146,18,280,199,1541,GOLDEN STATE WARRIORS,POINT GUARD,430,840,268,37.36585365853659,1987
persoch01,Chuck Person,22,82,78,2956,635,1358,49,138,222,297,168,509,295,90,16,211,310,1541,INDIANA PACERS,SMALL FORWARD,586,1220,677,36.048780487804876,1987
piercri01,Ricky Pierce,27,79,31,2505,575,1077,3,28,387,440,117,149,144,64,24,120,222,1540,MILWAUKEE BUCKS,SHOOTING GUARD,572,1049,266,31.70886075949367,1987
wilkige01,Gerald Wilkins,23,80,73,2758,633,1302,26,74,235,335,120,174,354,88,18,214,165,1527,NEW YORK KNICKS,SHOOTING GUARD,607,1228,294,34.475,1987
johnsed03,Eddie Johnson,27,81,30,2457,606,1309,37,118,267,322,146,207,251,42,19,163,218,1516,SACRAMENTO KINGS,SMALL FORWARD,569,1191,353,30.333333333333332,1987
willibu01,Buck Williams,26,82,82,2976,521,936,0,1,430,588,322,701,129,78,91,280,315,1472,NEW JERSEY NETS,POWER FORWARD,521,935,1023,36.292682926829265,1987
roberal01,Alvin Robertson,24,81,78,2697,589,1264,13,48,244,324,186,238,421,260,35,243,264,1435,SAN ANTONIO SPURS,SHOOTING GUARD,576,1216,424,33.2962962962963,1987
parisro01,Robert Parish,33,80,80,2995,588,1057,0,1,227,309,254,597,173,64,144,191,266,1403,BOSTON CELTICS,CENTER,588,1056,851,37.4375,1987
scottby01,Byron Scott,25,82,82,2729,554,1134,65,149,224,251,63,223,281,125,18,144,163,1397,LOS ANGELES LAKERS,SHOOTING GUARD,489,985,286,33.28048780487805,1987
abdulka01,Kareem Abdul-Jabbar,39,78,78,2441,560,993,1,3,245,343,152,371,203,49,97,186,245,1366,LOS ANGELES LAKERS,CENTER,559,990,523,31.294871794871796,1987
ewingpa01,Patrick Ewing,24,63,63,2206,530,1053,0,7,296,415,157,398,104,89,147,229,248,1356,NEW YORK KNICKS,POWER FORWARD,530,1046,555,35.01587301587302,1987
johnsst03,Steve Johnson,29,79,74,2345,494,889,0,0,342,490,194,372,155,49,76,276,340,1330,PORTLAND TRAIL BLAZERS,CENTER,494,889,566,29.68354430379747,1987
willike02,Kevin Willis,24,81,81,2626,538,1003,1,4,227,320,321,528,62,65,61,173,313,1304,ATLANTA HAWKS,POWER FORWARD,537,999,849,32.41975308641975,1987
laimbbi01,Bill Laimbeer,29,82,82,2854,506,1010,6,21,245,274,243,712,151,72,69,120,283,1263,DETROIT PISTONS,CENTER,500,989,955,34.80487804878049,1987
woodsmi01,Mike Woodson,28,74,66,2126,494,1130,34,123,240,290,68,94,196,100,16,168,201,1262,LOS ANGELES CLIPPERS,SHOOTING GUARD,460,1007,162,28.72972972972973,1987
cagemi01,Michael Cage,25,80,76,2922,457,878,0,3,341,467,354,568,131,99,67,171,221,1255,LOS ANGELES CLIPPERS,POWER FORWARD,457,875,922,36.525,1987
daughbr01,Brad Daugherty,21,80,80,2695,487,905,0,0,279,401,152,495,304,49,63,248,248,1253,CLEVELAND CAVALIERS,CENTER,487,905,647,33.6875,1987
mullich01,Chris Mullin,23,82,82,2377,477,928,19,63,269,326,39,142,261,98,36,154,217,1242,GOLDEN STATE WARRIORS,SHOOTING GUARD,458,865,181,28.98780487804878,1987
