player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
dantlad01,Adrian Dantley,28,79,79,2984,802,1438,1,4,813,946,179,269,310,61,4,263,201,2418,UTAH JAZZ,SMALL FORWARD,801,1434,448,37.77215189873418,1984
aguirma01,Mark Aguirre,24,79,79,2900,925,1765,15,56,465,621,161,308,358,80,22,285,246,2330,DALLAS MAVERICKS,SMALL FORWARD,910,1709,469,36.70886075949367,1984
vandeki01,Kiki Vandeweghe,25,78,71,2734,895,1603,11,30,494,580,84,289,238,53,50,156,187,2295,DENVER NUGGETS,POWER FORWARD,884,1573,373,35.05128205128205,1984
englial01,Alex English,30,82,77,2870,907,1714,1,7,352,427,216,248,406,83,95,222,252,2167,DENVER NUGGETS,SMALL FORWARD,906,1707,464,35.0,1984
kingbe01,Bernard King,27,77,76,2667,795,1391,0,4,437,561,123,271,164,75,17,197,273,2027,NEW YORK KNICKS,SMALL FORWARD,795,1387,394,34.63636363636363,1984
gervige01,George Gervin,31,76,76,2584,765,1561,10,24,427,507,106,207,220,79,47,224,219,1967,SAN ANTONIO SPURS,SHOOTING GUARD,755,1537,313,34.0,1984
birdla01,Larry Bird,27,79,77,3028,758,1542,18,73,374,421,181,615,520,144,69,237,197,1908,BOSTON CELTICS,POWER FORWARD,740,1469,796,38.32911392405063,1984
cummite01,Terry Cummings,22,81,80,2907,737,1491,0,3,380,528,323,454,139,92,57,218,298,1854,TOT,POWER FORWARD,737,1488,777,35.888888888888886,1984
mitchmi01,Mike Mitchell,28,79,79,2853,779,1597,6,14,275,353,188,382,93,62,73,141,251,1839,SAN ANTONIO SPURS,SMALL FORWARD,773,1583,570,36.11392405063291,1984
blackro01,Rolando Blackman,24,81,81,3025,721,1320,1,11,372,458,124,249,288,56,37,169,127,1815,DALLAS MAVERICKS,SHOOTING GUARD,720,1309,373,37.34567901234568,1984
shortpu01,Purvis Short,26,79,76,2945,714,1509,22,72,353,445,184,254,246,103,11,228,252,1803,GOLDEN STATE WARRIORS,SMALL FORWARD,692,1437,438,37.278481012658226,1984
