player_id,player,age,n_comps_total,sps_fpts_y1,carmelo_fpts_y1,delta_applied_y1,n_comps_y1,sum_sim_y1,sps_fpts_y2,carmelo_fpts_y2,delta_applied_y2,n_comps_y2,sum_sim_y2,sps_fpts_y3,carmelo_fpts_y3,delta_applied_y3,n_comps_y3,sum_sim_y3,sps_fpts_y4,carmelo_fpts_y4,delta_applied_y4,n_comps_y4,sum_sim_y4,sps_fpts_y5,carmelo_fpts_y5,delta_applied_y5,n_comps_y5,sum_sim_y5
champju02,Julian Champagnie,24.0,2351,19.113346560870678,19.03854139247171,-0.07480516839896621,1959,5886014.207873918,20.265357344042048,19.72228318236939,-0.5430741616726575,1778,5358885.24808294,20.94323125758185,20.067003083309526,-0.8762281742723228,1599,4791513.018274214,21.102676122794325,19.45439500013158,-1.6482811226627436,1456,4356922.840442806,20.992559341454346,18.870642734465658,-2.121916606988688,1292,3835340.007645833
smithja04,Jalen Smith,25.0,1359,18.78840310825666,18.99711551634663,0.20871240808996813,1051,2742892.6656526867,18.9477061823917,18.732372851887728,-0.21533333050396866,949,2483935.6143462583,18.673913593476573,18.00149100227198,-0.672422591204593,835,2182223.983746229,18.201138833470413,17.12026183875137,-1.0808769947190398,727,1906997.5459393365,17.542412403529536,16.15516922075371,-1.3872431827758258,601,1574596.5438585463
jeromty01,Ty Jerome,28.0,1005,19.95537462071581,18.984907704982028,-0.9704669157337813,834,2118200.617510693,19.13714226537121,17.461848617024067,-1.675293648347144,748,1898359.691976435,18.148556626804446,15.835163482673082,-2.313393144131364,651,1656599.2595093814,17.018377720047503,14.214640390026283,-2.803737330021221,536,1357968.89504744,15.779422969005921,12.822822013909237,-2.9566009550966843,417,1062658.6806252815
grantje01,Jerami Grant,31.0,1365,21.207522349571594,18.96690203352044,-2.2406203160511526,1044,3128945.522489276,20.084452617726964,16.91896074604738,-3.165491871679586,843,2527371.4201200474,18.78814712106838,15.363270570261543,-3.4248765508068377,625,1860134.905412141,17.363089204542323,13.928345774069534,-3.43474343047279,441,1298085.309310155,15.855052610177072,12.576134589710703,-3.2789180204663686,300,882433.4085789926
brookke02,Keion Brooks Jr.,24.0,2186,18.941514900641067,18.937966348938723,-0.003548551702344002,1485,4250403.384026732,19.988649860593874,20.044173949977466,0.055524089383593836,1253,3583124.837518096,20.568793717177915,20.248144737404033,-0.3206489797738821,1075,3026706.396352305,20.64290678249268,19.894652602319304,-0.7482541801733776,916,2572172.3071041307,20.458581300845125,19.4889399646388,-0.9696413362063252,746,2098625.18105855
greendr01,Draymond Green,35.0,284,20.89398484473881,18.932371494564226,-1.9616133501745854,209,562083.7680517103,18.591818012337487,15.690881587549073,-2.900936424788414,152,405400.5920177028,16.34930215873267,13.245543536999847,-3.1037586217328217,95,254672.06546959726,14.213447504571999,11.123784287110968,-3.0896632174610295,57,153030.08061948558,12.221292601643404,9.502948672133183,-2.7183439295102216,27,71566.33292977331
achiupr01,Precious Achiuwa,26.0,1948,19.313360714750434,18.88946667603002,-0.423894038720416,1463,4530332.080059164,19.274753544506513,18.328717971114713,-0.9460355733918011,1290,3995927.4764678264,19.004948036581553,17.749025048359382,-1.2559229882221705,1110,3442212.025289577,18.514109335667154,16.750924229921715,-1.7631851057454382,964,2998230.1880732803,17.820057427847278,15.597559121432985,-2.2224983064142925,776,2417060.790239767
jonesty01,Tyus Jones,28.0,1231,20.594589214743518,18.864836540122003,-1.729752674621517,1026,3048388.6627871497,20.190324740958392,17.51413230569006,-2.676192435268331,932,2755682.724515911,19.54910543944117,15.953070131530986,-3.596035307910186,777,2303306.895198147,18.695793667576645,14.765680514991733,-3.9301131525849122,608,1814973.2416727324,17.66183640838857,13.722007623039234,-3.9398287853493357,451,1342631.1334810855
wellsja01,Jaylen Wells,22.0,1661,18.478258504566284,18.85428050348306,0.3760219989167779,1427,4383506.658695969,20.669071580322328,20.442195977674377,-0.22687560264794984,1323,4081647.0091578285,21.230750961440314,20.803754478416558,-0.4269964830237577,1178,3622139.633725024,21.66874038495654,20.663345904293333,-1.005394480663207,1068,3255281.4057336114,21.98567313505788,20.680682884103025,-1.3049902509548563,948,2868016.9628418842
walkeja02,Jarace Walker,22.0,2338,18.061630604952093,18.81430778436438,0.7526771794122876,1878,5784886.889410564,19.946042738671856,20.457413875002693,0.5113711363308368,1684,5214071.3826685855,21.475394687824803,21.969656731399244,0.49426204357444237,1470,4527083.139109721,22.553300088896908,22.641589274818006,0.08828918592109782,1290,3984837.261901022,23.107027731526188,22.909958370250695,-0.1970693612754913,1133,3492598.1079570176
simmobe01,Ben Simmons,27.0,14,20.603856374785497,18.733197199803737,-1.8706591749817605,10,23143.866805707337,20.25831873419246,16.714059385161995,-3.544259349030467,9,20760.844881521032,19.68159435183423,13.998958474035376,-5.682635877798855,8,18647.36799647274,18.893858730271596,15.131111697228846,-3.762747033042749,6,13919.915176364233,17.922253584684814,15.221668372936122,-2.7005852117486917,4,9075.477786120267
agbajoc01,Ochai Agbaji,24.0,2408,18.87056511935407,18.731390164382073,-0.13917495497199395,1979,6010065.768626221,20.109028652082152,19.443728267066682,-0.6653003850154695,1800,5472892.446677803,20.873820947538462,19.606669166939444,-1.2671517805990173,1628,4968400.683775257,21.116640739980717,19.154969322906354,-1.961671417074363,1467,4469346.326064425,21.083843129755753,18.51048679065097,-2.5733563391047825,1286,3863731.451612829
jacksgg01,GG Jackson II,21.0,65,18.766248764445066,18.609258975464684,-0.15698978898038216,45,138475.978280076,21.07852567025394,20.62338400447098,-0.45514166578295556,34,105663.46541539292,23.105873138455806,23.746493458406015,0.640620319950208,25,77018.58395377266,24.726352326982905,22.37936488313026,-2.3469874438526435,28,84421.54922679908,25.8333939715817,24.932253878998953,-0.9011400925827471,24,73297.49377926174
kuzmaky01,Kyle Kuzma,30.0,726,20.679547832895906,18.568589826673588,-2.1109580062223205,622,1739572.4023798702,19.708655694983726,16.689593971742205,-3.0190617232415216,585,1634861.5804653007,18.55554373979175,15.256002257434062,-3.299541482357689,494,1374303.262198809,17.259752233812392,14.08609764008357,-3.173654593728822,395,1091939.1161360368,15.863408255025659,13.20088081240725,-2.662527442618408,281,769364.096338673
chrisma02,Max Christie,22.0,2163,17.979308206310712,18.56323853685851,0.5839303305477971,1640,5246455.59870356,20.200928649930397,20.83805679227884,0.6371281423484456,1420,4508875.890567083,20.826284727765767,21.59504586513882,0.7687611373730537,1218,3836659.6417580284,21.325870082706253,21.797490245663965,0.47162016295771175,1057,3331573.237835792,21.701882843860613,21.944505750434097,0.24262290657348218,915,2824748.034210271
robinmi01,Mitchell Robinson,27.0,156,18.815483394413512,18.520822380775957,-0.2946610136375563,105,257220.9247134594,18.292676075987632,17.0050806754426,-1.287595400545033,94,228806.80903770853,17.58976852716588,16.441379489227174,-1.1483890379387072,68,163891.55134411214,16.72661597154314,15.703521978309324,-1.0230939932338168,57,135238.67052022586,15.728442137816078,14.154366646703,-1.5740754911130777,43,99390.3969839794
baughda01,Damion Baugh,24.0,1159,18.833392164630105,18.43178400572946,-0.4016081589006426,659,1714091.2809658577,19.951871854210488,19.868186305395525,-0.08368554881496061,529,1389079.1769205113,20.596164740056665,20.207192246241622,-0.3889724938150439,433,1133181.430820705,20.72501253886936,20.62488436393896,-0.10012817493040121,367,958737.9777580734,20.588112980108065,19.872410861301663,-0.7157021188064031,297,774379.509785213
gilleco01,Collin Gillespie,26.0,1378,18.33707587164973,18.4167589635375,0.07968309188776902,952,2545604.922202096,18.341532276006394,18.760027704123033,0.4184954281166399,797,2125474.3563972865,18.121003444898047,18.34800839228414,0.2270049473860915,685,1818787.2720793851,17.684998219502468,17.3084297376887,-0.3765684818137648,596,1586170.4083666897,17.05041762664952,16.666482788146585,-0.3839348385029354,481,1287500.8496954688
joneshe01,Herbert Jones,27.0,1654,19.185942434718772,18.40151276129903,-0.784429673419739,1206,3237900.180525695,19.26355605534636,18.04012407700715,-1.2234319783392085,1021,2740139.3115345174,19.083755604946976,17.224488639939388,-1.8592669650075886,886,2364284.155495874,18.65888111302669,16.56246159179318,-2.096419521233509,722,1923343.3332667607,18.009532058566744,15.544194607145407,-2.4653374514213366,533,1414397.87702175
mitchda01,Davion Mitchell,27.0,1738,19.155729599865985,18.388825688720846,-0.7669039111451393,1280,3626154.0438085636,19.0931674190662,18.011260362401316,-1.081907056664887,1086,3064754.064667906,18.78669714645248,16.827415495208353,-1.9592816512441247,948,2657140.2560905605,18.25131612026297,16.02861609559554,-2.22270002466743,756,2114193.0296706404,17.50964353232398,15.02779426799839,-2.4818492643255907,560,1559407.803192064
champju01,Justin Champagnie,24.0,2523,18.368555335435584,18.385796029607004,0.017240694171418606,2010,5936964.453435421,19.163112753163727,18.981938860810928,-0.18117389235279882,1788,5295571.703983467,19.522114229609357,19.076699075421146,-0.4454151541882116,1552,4593640.890561883,19.41695540409337,18.25723539443078,-1.15972000966259,1396,4134877.0100301816,19.085284216882574,17.78142900591828,-1.3038552109642945,1205,3558212.7581063462
willija07,Jaylin Williams,23.0,675,17.681763617347823,18.359230260195623,0.6774666428478018,558,1326616.3660052407,18.806187986832374,19.650499027440066,0.844311040607693,500,1183614.5185193107,19.543210182999307,20.548036811541678,1.0048266285423724,441,1041533.08965576,19.83876643872733,20.296219906566012,0.45745346783868146,375,887002.1221173846,19.666960589884894,20.04456112387691,0.37760053399201726,328,776917.8698199589
allengr01,Grayson Allen,30.0,1421,20.082328557495472,18.306267075539502,-1.7760614819559695,1099,3267153.077862493,19.22398169950183,16.398198016124965,-2.8257836833768666,933,2785217.581051171,18.176825949760218,14.859206345914274,-3.3176196038459453,719,2131263.3851480396,16.97815645394641,13.578824524798653,-3.3993319291477575,525,1539421.7901595742,15.668337621522603,12.24491511581741,-3.4234225057051937,371,1064876.7297005276
meltode01,De'Anthony Melton,27.0,944,18.579084338304092,18.29679454520767,-0.28228979309642094,607,1570016.359855064,18.323396273492037,17.858671677540954,-0.4647245959510832,512,1318885.4922189382,17.852058793435717,16.943601820243337,-0.9084569731923807,422,1089103.1885657439,17.18304099030408,15.927583817553979,-1.2554571727500998,355,917274.4255257978,16.340754502192343,15.038265685887684,-1.3024888163046595,265,684380.0392979136
huertke01,Kevin Huerter,25.0,2367,19.10572365141904,18.26791570413994,-0.8378079472790995,1914,6091125.75943059,19.6861919609878,18.04483796307511,-1.6413539979126872,1713,5436234.498127358,19.780860070911988,17.35001661907258,-2.430843451839408,1539,4868354.266524257,19.626048675067995,16.717512817670695,-2.9085358573973,1303,4084328.5985012795,19.22998218719252,15.678100192602956,-3.5518819945895626,1046,3241074.577074254
tysonja01,Jaylon Tyson,23.0,2864,17.756089660514903,18.254433337748836,0.49834367723393186,2013,6591388.462900821,19.146928483596856,19.857754856247535,0.7108263726506775,1707,5550285.186938684,20.134044532846882,21.00663842002872,0.872593887181841,1459,4718410.859349046,20.652225772120726,21.455858301930753,0.8036325298100281,1241,4004915.355099163,20.66541786373161,21.260862597443996,0.595444733712386,1076,3465937.8113931213
moodymo01,Moses Moody,23.0,2603,17.946183676762725,18.210567855096752,0.2643841783340259,2151,6798040.860691175,19.50539311502435,19.389315407927242,-0.11607770709710953,1945,6179515.150258619,20.655510854946016,20.268712236037366,-0.38679861890865047,1739,5477061.099229552,21.322882084659224,20.42331440299899,-0.8995676816602337,1558,4881685.077192647,21.46341533728315,20.10099244537211,-1.362422891911038,1397,4366205.288845086
brookdi01,Dillon Brooks,30.0,1298,20.145913107079334,18.208416299195267,-1.937496807884068,1074,3302881.0746974708,19.41372770534577,16.325040375054115,-3.0886873302916573,954,2944642.748589078,18.47401753212896,14.821982526552922,-3.6520350055760384,760,2352637.513003678,17.362716216438287,13.474428053974465,-3.8882881624638217,576,1771687.7545562517,16.11964585290147,12.293894441189467,-3.825751411712004,420,1293792.6152941487
simpsza01,Zavier Simpson,26.0,537,18.516532393329754,17.691833933172386,-0.8246984601573673,279,715421.5851753225,18.556422060374846,16.69792124311969,-1.858500817255157,216,556699.2384285696,18.365245119104085,16.62088114445983,-1.744363974644254,164,424753.1169436751,17.952074053684655,16.272288559445407,-1.6797854942392483,123,315594.74901100155,17.333593466769386,15.087715670864874,-2.2458777959045118,78,199757.93483747664
johnske07,Keon Johnson,22.0,2656,17.4065688724642,17.59203837915716,0.18546950669296092,2221,7046002.005971596,19.288012815583116,18.989599724109002,-0.2984130914741138,2037,6473810.321764745,20.827138455361432,20.161649605586838,-0.6654888497745919,1849,5863125.734711025,21.928324746425417,20.806623957679836,-1.1217007887455823,1673,5301321.769926518,22.5185980512349,20.958713554648735,-1.5598844965861631,1524,4801834.539087406
laravja01,Jake LaRavia,24.0,3201,17.59125828176866,17.56831755875478,-0.022940723013879723,2354,7380315.521181911,18.742270360633867,18.647777164681,-0.09449319595286658,2044,6402363.6807999015,19.44775268121651,19.23840352812148,-0.2093491530950312,1777,5524721.378060697,19.66402176241148,18.93753286038614,-0.7264889020253419,1568,4878018.834669055,19.622496509662838,18.600408554080804,-1.0220879555820341,1366,4231998.178913786
jovicni01,Nikola Jović,22.0,2200,16.862957597940802,17.56742021209507,0.7044626141542676,1804,5482444.753847159,18.625530470313493,19.051507610108917,0.42597713979542456,1633,4986385.729830344,20.054968651391206,20.43543634060787,0.38046768921666346,1437,4354995.717956239,21.061842946381287,21.083809532500265,0.021966586118977442,1292,3900485.28659185,21.578786023292338,21.256819309735427,-0.3219667135569093,1136,3418433.2352894843
yabusgu01,Guerschon Yabusele,29.0,1551,19.400840975764083,17.53016093608744,-1.8706800396766428,1235,3707687.2283082576,18.835403399001372,15.856876207810929,-2.9785271911904423,1079,3252465.498401165,18.059057062317965,14.563209173990263,-3.4958478883277033,859,2585726.545271651,17.101641061392083,13.41248032188496,-3.6891607395071233,646,1926025.3666294934,15.997907370081554,12.479201584686248,-3.5187057853953063,463,1375964.9329027939
mcbrimi01,Miles McBride,25.0,2656,17.634134620039717,17.514405852521044,-0.11972876751867313,2108,6796393.758998055,18.332948741306378,17.798037776485245,-0.5349109648211343,1916,6158989.391421566,18.569995454736837,17.42338964803189,-1.1466058067049483,1723,5546795.289516643,18.561489166283536,16.85294948690491,-1.7085396793786238,1544,4955036.761488377,18.312452073558443,16.002826016876877,-2.309626056681567,1346,4299947.140398544
alvarjo01,Jose Alvarado,26.0,1586,18.353113020883924,17.45014575475693,-0.9029672661269936,1246,3716533.005493058,18.39859163676964,16.95185862155011,-1.446733015219532,1113,3301254.493322509,18.214206854967582,15.954683462391959,-2.2595233925756224,999,2950781.570919377,17.80894756628491,15.163426540903444,-2.6455210253814667,834,2473865.201167574,17.19936445207764,14.07034037335193,-3.1290240787257084,664,1953600.2623085028
brogdma01,Malcolm Brogdon,32.0,386,19.825645017175145,17.34559595018081,-2.4800490669943343,224,583364.8353970915,18.3273237019094,15.482853497689295,-2.844470204220106,141,365105.26687825983,16.74242088152456,14.69478685371309,-2.047634027811469,89,221838.07303308073,15.116228121438038,12.583471253350094,-2.532756868087943,54,133206.57165350582,13.491521924883939,12.374923268681648,-1.1165986562022896,31,76750.16871644613
