player_id,player,snapshot_year,snapshot_age,age_bucket,horizon,actual_fpts,SPS_pred,SPS_error,carmelo-linear_pred,carmelo-linear_error,carmelo-squared_pred,carmelo-squared_error,538-linear_pred,538-linear_error,538-squared_pred,538-squared_error
mitchmi01,Mike Mitchell,1985,29.0,28-31,2,14.3125,25.656314623240473,11.343814623240473,22.06303599925994,7.750535999259942,22.035336826535776,7.722836826535776,21.321645973276333,7.009145973276333,20.86979350843007,6.557293508430071
mitchmi01,Mike Mitchell,1985,29.0,28-31,3,15.805147058823529,24.424102490071622,8.618955431248093,22.788345120857375,6.983198062033846,22.986998766884618,7.181851708061089,17.038502401477682,1.2333553426541535,15.742715677600648,-0.062431381222880944
willigu01,Gus Williams,1985,31.0,28-31,1,22.415584415584416,30.590992568952878,8.175408153368462,23.833319120056657,1.4177347044722417,23.833319120056657,1.4177347044722417,25.95813890017508,3.5425544845906636,25.55958190572074,3.143997490136325
willigu01,Gus Williams,1985,31.0,28-31,2,10.666666666666666,28.54574570198038,17.879079035313715,28.54574570198038,17.879079035313715,28.54574570198038,17.879079035313715,21.509136970974932,10.842470304308266,20.98094248912194,10.314275822455274
birdla01,Larry Bird,1985,28.0,28-31,1,43.853658536585364,44.46224363357612,0.6085850969907582,42.03524542076571,-1.8184131158196521,42.23051588537616,-1.623142651209207,44.623047451096845,0.769388914511481,45.18961460840166,1.3359560718162982
birdla01,Larry Bird,1985,28.0,28-31,2,46.33108108108108,42.66727788723347,-3.663803193847613,35.97541660116861,-10.35566447991247,35.836232842052354,-10.494848239028727,42.61936657476696,-3.7117145063141237,43.35167337519082,-2.97940770589026
birdla01,Larry Bird,1985,28.0,28-31,3,45.2171052631579,40.45059076675679,-4.766514496401108,42.46642480172433,-2.750680461433568,42.633670500329266,-2.583434762828631,40.01284824811415,-5.204257015043744,40.044988661176774,-5.1721166019811236
birdla01,Larry Bird,1985,28.0,28-31,5,42.52,35.03275077415767,-7.4872492258423335,29.226943288598648,-13.293056711401356,29.516640793304305,-13.003359206695698,34.73160537681686,-7.7883946231831445,35.55714589148752,-6.962854108512481
willira01,Ray Williams,1985,30.0,28-31,2,19.0546875,18.686159397867566,-0.3685281021324336,17.840995220303324,-1.2136922796966765,17.959370965366396,-1.0953165346336036,11.16698425588857,-7.88770324411143,11.474493117478957,-7.580194382521043
johnsma01,Marques Johnson,1985,28.0,28-31,1,29.59,27.749132348042746,-1.8408676519572538,26.197472350155437,-3.3925276498445633,26.240568629674062,-3.349431370325938,24.605655280800537,-4.984344719199463,24.66236710884298,-4.927632891157021
theusre01,Reggie Theus,1985,27.0,24-27,1,32.02743902439025,28.54264830669037,-3.4847907176998767,27.566529839140305,-4.4609091852499425,27.498940188151185,-4.528498836239063,25.507091999675584,-6.520347024714663,25.81516886628556,-6.212270158104687
theusre01,Reggie Theus,1985,27.0,24-27,2,31.259493670886076,27.983136671782812,-3.276356999103264,22.055050712453934,-9.204442958432143,22.09959040579156,-9.159903265094517,24.423418775058238,-6.836074895827839,24.748132886825246,-6.51136078406083
theusre01,Reggie Theus,1985,27.0,24-27,3,28.506849315068493,27.10140353320253,-1.4054457818659642,26.90436732167724,-1.6024819933912546,27.047397250019902,-1.4594520650485912,22.873766803506797,-5.633082511561696,23.581840019977946,-4.925009295090547
theusre01,Reggie Theus,1985,27.0,24-27,4,23.28048780487805,25.92765719990197,2.6471693950239192,22.136746629564037,-1.1437411753140125,22.22570044905759,-1.0547873558204586,20.330412713073297,-2.9500750918047522,19.564447126864025,-3.716040678014025
theusre01,Reggie Theus,1985,27.0,24-27,5,24.779605263157894,24.50190846542939,-0.27769679772850253,19.282930117065796,-5.496675146092098,19.168268752824275,-5.611336510333619,19.147252555981176,-5.632352707176718,19.21352267427044,-5.566082588887454
daviswa03,Walter Davis,1985,30.0,28-31,1,27.464285714285715,21.516034265298526,-5.94825144898719,20.214006499599094,-7.250279214686621,20.377792859677687,-7.086492854608029,19.114980970538728,-8.349304743746988,18.7139310037232,-8.750354710562515
daviswa03,Walter Davis,1985,30.0,28-31,2,28.193037974683545,20.416507806734682,-7.776530167948863,18.603746091825847,-9.589291882857697,18.602550570102533,-9.590487404581012,13.274511896638245,-14.9185260780453,12.466200449305148,-15.726837525378397
daviswa03,Walter Davis,1985,30.0,28-31,3,23.24264705882353,19.138697500104755,-4.103949558718774,16.465590561344968,-6.777056497478561,16.52138240359289,-6.721264655230637,12.83088135281591,-10.41176570600762,12.279125887210991,-10.963521171612538
daviswa03,Walter Davis,1985,30.0,28-31,4,17.85185185185185,17.724854896512955,-0.1269969553388961,13.46292912506875,-4.3889227267831,13.80569312098735,-4.0461587308645015,7.827627474064958,-10.024224377786894,5.85394408911732,-11.997907762734531
daviswa03,Walter Davis,1985,30.0,28-31,5,20.22463768115942,16.219484506857764,-4.0051531743016575,14.682306186605498,-5.542331494553924,14.957237800217737,-5.267399880941685,14.367964609736706,-5.8566730714227155,14.378177150241628,-5.846460530917794
johnsmi01,Mickey Johnson,1985,32.0,32-35,1,15.462025316455696,20.739431455458732,5.277406139003036,17.25168377076387,1.7896584543081726,17.22238857481959,1.7603632583638937,16.565400279997746,1.1033749635420502,16.26782766408224,0.8058023476265443
johnsde01,Dennis Johnson,1985,30.0,28-31,1,26.227564102564102,24.78850505623474,-1.439059046329362,22.43239840080074,-3.795165701763363,22.567768942506344,-3.659795160057758,21.394478631939783,-4.833085470624319,21.663705611200747,-4.563858491363355
johnsde01,Dennis Johnson,1985,30.0,28-31,2,26.414556962025316,23.67742365457587,-2.7371333074494473,20.880241001479867,-5.534315960545449,20.921900287474234,-5.492656674551082,16.75767935889426,-9.656877603131054,16.159075960421468,-10.255481001603847
johnsde01,Dennis Johnson,1985,30.0,28-31,3,25.63961038961039,22.336879749151024,-3.302730640459366,17.62854914017732,-8.01106124943307,17.860056218177228,-7.779554171433162,14.675904649375827,-10.963705740234563,14.929802790926251,-10.709807598684138
johnsde01,Dennis Johnson,1985,30.0,28-31,4,21.40625,20.813709951813646,-0.5925400481863541,18.033650081338926,-3.3725999186610736,18.222305423515554,-3.1839445764844463,9.343085839635297,-12.063164160364703,7.334974652139973,-14.071275347860027
johnsde01,Dennis Johnson,1985,30.0,28-31,5,19.333333333333332,19.15851301595655,-0.17482031737678128,19.356923231054157,0.023589897720825093,19.405774765131156,0.0724414317978237,14.586392669704,-4.746940663629331,14.184793944518805,-5.148539388814527
johnsed02,Eddie Johnson,1985,29.0,28-31,2,15.739583333333334,22.088793603759914,6.34921027042658,22.088793603759914,6.34921027042658,22.088793603759914,6.34921027042658,22.088793603759914,6.34921027042658,22.088793603759914,6.34921027042658
nixonno01,Norm Nixon,1985,29.0,28-31,1,26.973880597014926,28.402475917607166,1.4285953205922404,30.283385701029356,3.3095051040144305,30.25188904049836,3.278008443483433,26.63138010869862,-0.3425004883163041,26.63138010869862,-0.3425004883163041
nixonno01,Norm Nixon,1985,29.0,28-31,4,16.066037735849058,24.294442642731788,8.22840490688273,23.252915526970167,7.186877791121109,23.0955101037061,7.029472367857043,24.294442642731788,8.22840490688273,24.294442642731788,8.22840490688273
bridgju01,Junior Bridgeman,1985,31.0,28-31,1,12.211206896551724,17.89463418305783,5.683427286506104,14.825605527439713,2.6143986308879885,14.890632399207849,2.679425502656125,14.125517518597942,1.9143106220462176,13.487073308955212,1.275866412403488
bridgju01,Junior Bridgeman,1985,31.0,28-31,2,7.580882352941177,16.951294861840086,9.370412508898909,11.190738598022627,3.60985624508145,11.11768069701768,3.5367983440765025,11.015818457682236,3.43493610474106,10.954109714178571,3.3732273612373946
johnsma02,Magic Johnson,1985,25.0,24-27,1,40.1875,40.95398231632456,0.7664823163245629,39.33873793081733,-0.8487620691826692,39.38296662129848,-0.804533378701521,41.40200954177029,1.2145095417702905,42.25431602416871,2.066816024168709
johnsma02,Magic Johnson,1985,25.0,24-27,2,44.690625,40.50174027347055,-4.188884726529444,36.49199779331079,-8.19862720668921,36.460667129099946,-8.229957870900051,40.94421593385566,-3.746409066144338,40.88655177219409,-3.804073227805908
johnsma02,Magic Johnson,1985,25.0,24-27,3,40.12847222222222,39.88019803636649,-0.24827418585573469,30.97608977217752,-9.152382450044701,30.916755182463227,-9.211717039758994,37.76906707763492,-2.359405144587299,37.89290834554082,-2.235563876681404
johnsma02,Magic Johnson,1985,25.0,24-27,4,46.0551948051948,38.80531493940653,-7.249879865788273,25.455512163814195,-20.599682641380607,25.39850760039603,-20.65668720479877,37.808926697472614,-8.246268107722187,38.19591399281913,-7.8592808123756726
johnsma02,Magic Johnson,1985,25.0,24-27,5,42.78164556962025,37.308023109080736,-5.4736224605395165,22.7729123234606,-20.008733246159654,22.837084238691823,-19.94456133092843,40.03973720834706,-2.7419083612731896,41.03483350425584,-1.7468120653644092
maxwece01,Cedric Maxwell,1985,29.0,28-31,1,24.773026315789473,17.486603239955542,-7.28642307583393,17.466369594516614,-7.306656721272859,17.580670667291745,-7.192355648497728,14.280007632539194,-10.493018683250279,13.974728510738364,-10.798297805051108
maxwece01,Cedric Maxwell,1985,29.0,28-31,3,7.46830985915493,16.48572401664324,9.017414157488309,14.362131094971762,6.893821235816832,14.31839196166964,6.85008210251471,10.415888658739327,2.947578799584397,9.435131198990327,1.9668213398353966
longjo01,John Long,1985,28.0,28-31,1,12.25,18.82313451070269,6.57313451070269,17.529472399174463,5.2794723991744625,17.699159244089067,5.449159244089067,15.897021334583384,3.6470213345833837,15.38144356745992,3.13144356745992
longjo01,John Long,1985,28.0,28-31,2,20.334375,18.534079642541247,-1.8002953574587544,15.452848252145277,-4.881526747854725,15.472754597036971,-4.86162040296303,14.027481188988055,-6.306893811011946,13.838693043857141,-6.49568195614286
longjo01,John Long,1985,28.0,28-31,3,17.089506172839506,18.016861228426357,0.927355055586851,16.78025478551115,-0.3092513873283558,16.707509051477082,-0.38199712136242425,13.314259305576517,-3.7752468672629895,12.844950679323887,-4.24455549351562
longjo01,John Long,1985,28.0,28-31,5,11.651041666666666,16.39274005054712,4.741698383880452,11.340537412071031,-0.31050425459563513,11.458779794987134,-0.19226187167953235,8.242460717802174,-3.4085809488644916,6.88219018620215,-4.768851480464516
greenda01,Dave Greenwood,1985,27.0,24-27,1,18.636029411764707,19.69216760337546,1.0561381916107528,19.69216760337546,1.0561381916107528,19.69216760337546,1.0561381916107528,19.69216760337546,1.0561381916107528,19.69216760337546,1.0561381916107528
greenda01,Dave Greenwood,1985,27.0,24-27,2,26.610759493670887,19.607019740459645,-7.003739753211242,19.607019740459645,-7.003739753211242,19.607019740459645,-7.003739753211242,19.607019740459645,-7.003739753211242,19.607019740459645,-7.003739753211242
greenda01,Dave Greenwood,1985,27.0,24-27,3,18.783333333333335,19.273439145288876,0.4901058119555408,19.273439145288876,0.4901058119555408,19.273439145288876,0.4901058119555408,19.273439145288876,0.4901058119555408,19.273439145288876,0.4901058119555408
greenda01,Dave Greenwood,1985,27.0,24-27,5,4.608108108108108,17.92998667377903,13.321878565670922,17.92998667377903,13.321878565670922,17.92998667377903,13.321878565670922,17.92998667377903,13.321878565670922,17.92998667377903,13.321878565670922
roundda01,Dan Roundfield,1985,31.0,28-31,1,21.870253164556964,24.579377138443796,2.7091239738868325,22.056578917848878,0.18632575329191425,22.04050999464617,0.17025683008920467,21.157423591288467,-0.7128295732684968,21.196172077472944,-0.6740810870840193
roundda01,Dan Roundfield,1985,31.0,28-31,2,12.625,22.95279313531466,10.32779313531466,16.73983514180155,4.114835141801549,16.668120956446415,4.0431209564464154,17.758127269298047,5.133127269298047,17.3309280832843,4.705928083284299
wedmasc01,Scott Wedman,1985,32.0,32-35,1,11.468354430379748,8.588338657080262,-2.880015773299485,5.418273272930538,-6.05008115744921,5.27855667620722,-6.1897977541725275,3.7897807442852836,-7.678573686094464,3.297365897876582,-8.170988532503166
edwarja01,James Edwards,1985,29.0,28-31,1,21.139423076923077,20.417263569031736,-0.722159507891341,19.64815189307164,-1.4912711838514383,19.599410445383036,-1.5400126315400406,18.029601046843183,-3.1098220300798936,17.7622288981527,-3.3771941787703774
edwarja01,James Edwards,1985,29.0,28-31,4,10.401315789473685,17.431384023318085,7.0300682338444,12.284802748681752,1.8834869592080672,12.12454408434424,1.7232282948705553,10.435904980400078,0.03458919092639334,10.277485376027911,-0.1238304134457735
edwarja01,James Edwards,1985,29.0,28-31,5,17.128048780487806,16.142351489796187,-0.9856972906916184,9.204906895065914,-7.923141885421892,8.802789625957727,-8.325259154530078,8.759175893240197,-8.368872887247608,8.706825845646177,-8.421222934841628
ballagr01,Greg Ballard,1985,30.0,28-31,1,16.456666666666667,23.70289263686501,7.246225970198342,22.28026553180703,5.823598865140362,22.357922163450404,5.901255496783737,20.280572190117628,3.8239055234509607,20.599436310434644,4.142769643767977
ballagr01,Greg Ballard,1985,30.0,28-31,2,13.185975609756097,22.615438482028473,9.429462872272376,20.178161186218436,6.992185576462338,20.17936832484522,6.993392715089124,14.820966171249824,1.6349905614937263,13.938866231317606,0.7528906215615088
richami01,Michael Ray Richardson,1985,29.0,28-31,1,31.856382978723403,32.08491315995284,0.2285301812294378,32.08491315995284,0.2285301812294378,32.08491315995284,0.2285301812294378,34.21352878425448,2.3571458055310757,34.21352878425448,2.3571458055310757
parisro01,Robert Parish,1985,31.0,28-31,1,28.811728395061728,29.70744636433262,0.8957179692708905,27.365418813846407,-1.4463095812153206,27.199681135280066,-1.6120472597816615,26.55711162738847,-2.2546167676732587,26.174717669956628,-2.6370107251050996
parisro01,Robert Parish,1985,31.0,28-31,2,32.50625,27.727069438187574,-4.779180561812428,21.54097337440502,-10.965276625594981,21.529247443187177,-10.977002556812824,22.071525415917748,-10.434724584082254,20.154890535035847,-12.351359464964155
parisro01,Robert Parish,1985,31.0,28-31,3,25.368243243243242,25.561349302642423,0.1931060593991809,19.970920897241996,-5.397322346001246,19.921077639842355,-5.447165603400887,18.586007535437624,-6.782235707805619,17.806940214362644,-7.561303028880598
parisro01,Robert Parish,1985,31.0,28-31,4,35.15,23.275890638544823,-11.874109361455176,20.387610114816187,-14.762389885183811,19.81197707646029,-15.338022923539707,21.033685570047655,-14.116314429952343,21.008644644908813,-14.141355355091186
parisro01,Robert Parish,1985,31.0,28-31,5,26.920886075949365,20.935985803244193,-5.984900272705172,13.36279822714896,-13.558087848800405,13.36279822714896,-13.558087848800405,20.722984979590855,-6.19790109635851,20.030868711358746,-6.890017364590619
mcadobo01,Bob McAdoo,1985,33.0,32-35,1,14.094827586206897,15.319986854044386,1.2251592678374887,12.80428960882902,-1.290537977377877,12.673023698497065,-1.4218038877098316,10.306319197645017,-3.7885083885618798,9.931640874044925,-4.163186712161972
dawkida01,Darryl Dawkins,1985,28.0,28-31,1,20.36764705882353,20.430855665977177,0.06320860715364773,19.509086069983898,-0.8585609888396313,19.48006346217867,-0.8875835966448591,18.211877010501567,-2.155770048321962,17.689352567782745,-2.678294491040784
sikmaja01,Jack Sikma,1985,29.0,28-31,1,31.634375,34.66645654765937,3.0320815476593737,35.364947557976805,3.7305725579768065,35.53796198173602,3.9035869817360194,31.86056314524733,0.2261881452473311,31.69619636890082,0.061821368900822904
sikmaja01,Jack Sikma,1985,29.0,28-31,2,28.192073170731707,32.99167013953432,4.799596968802614,31.924632504648162,3.7325593339164556,31.911328591858343,3.719255421126636,28.64707526640116,0.45500209566945315,27.417983617134535,-0.7740895535971717
sikmaja01,Jack Sikma,1985,29.0,28-31,3,30.58231707317073,31.01709920562047,0.4347821324497403,29.316705179660502,-1.2656118935102292,29.47531791458768,-1.1069991585830508,25.588022167352303,-4.994294905818428,26.216255581846674,-4.366061491324057
sikmaja01,Jack Sikma,1985,29.0,28-31,4,27.003125,28.804301243548462,1.8011762435484613,25.3675840483988,-1.6355409516012003,25.290688359113563,-1.7124366408864375,23.0525386244613,-3.950586375538702,22.676044972226997,-4.327080027773004
sikmaja01,Jack Sikma,1985,29.0,28-31,5,25.450704225352112,26.4206436925088,0.9699394671566886,22.559121469486342,-2.8915827558657696,22.50239321961817,-2.9483110057339417,21.309222759796054,-4.141481465556058,21.773185141834446,-3.677519083517666
soberri01,Ricky Sobers,1985,32.0,32-35,1,10.935897435897436,16.359526761344366,5.42362932544693,12.823974283504432,1.888076847606996,12.69709575863169,1.7611983227342538,11.998876169942221,1.0629787340447852,11.146970499642787,0.21107306374535106
adamsal01,Alvan Adams,1985,30.0,28-31,1,23.141025641025642,22.894307194723222,-0.24671844630242035,20.712416217859886,-2.4286094231657565,20.580674358961303,-2.560351282064339,19.748515432373637,-3.3925102086520056,19.70057163279409,-3.4404540082315513
adamsal01,Alvan Adams,1985,30.0,28-31,2,20.33823529411765,21.464659117419746,1.1264238233020976,17.404791759305255,-2.933443534812394,18.13314853853719,-2.20508675558046,15.986128228497545,-4.352107065620103,15.531184548375926,-4.807050745741723
adamsal01,Alvan Adams,1985,30.0,28-31,3,15.792682926829269,19.887242082436597,4.094559155607328,15.15970146217689,-0.6329814646523779,15.046504303518153,-0.7461786233111152,12.102567078957026,-3.6901158478722422,11.499575939598795,-4.293106987230473
shortpu01,Purvis Short,1985,27.0,24-27,1,31.79296875,30.879208098900527,-0.9137606510994729,30.02987019570854,-1.7630985542914601,29.949038682904362,-1.8439300670956378,28.208746814388682,-3.5842219356113176,27.595254674439236,-4.197714075560764
shortpu01,Purvis Short,1985,27.0,24-27,2,23.58823529411765,30.44734462884713,6.859109334729482,26.776912983125897,3.188677689008248,26.722638334870652,3.1344030407530035,26.65154818594731,3.0633128918296606,26.382658785357613,2.7944234912399644
shortpu01,Purvis Short,1985,27.0,24-27,3,17.478395061728396,29.6524820353244,12.174086973596005,27.344270707890917,9.865875646162522,27.446914357705968,9.968519295977572,24.637177009811975,7.158781948083579,24.209503820261038,6.731108758532642
shortpu01,Purvis Short,1985,27.0,24-27,4,12.15,28.523019343543545,16.373019343543547,25.42133067080787,13.271330670807869,25.35694551564514,13.20694551564514,22.40689983529937,10.25689983529937,21.189285129211495,9.039285129211494
shortpu01,Purvis Short,1985,27.0,24-27,5,16.884146341463413,27.098775076573677,10.214628735110264,22.585724302686238,5.701577961222824,22.58098048673071,5.696834145267296,19.586900702999394,2.7027543615359804,18.670654092495695,1.786507751032282
jonesbo01,Bobby Jones,1985,33.0,32-35,1,12.503571428571428,15.514577279882309,3.0110058513108804,15.514577279882309,3.0110058513108804,15.514577279882309,3.0110058513108804,13.402199368001577,0.8986279394301491,13.825314457897287,1.3217430293258587
sheltlo01,Lonnie Shelton,1985,29.0,28-31,1,9.5625,16.187710750746902,6.625210750746902,15.297407242451001,5.734907242451001,15.345820438525099,5.783320438525099,13.57945285033936,4.01695285033936,13.453737367247324,3.8912373672473244
lucasjo01,John Lucas,1985,31.0,28-31,1,27.765384615384615,21.22735253050655,-6.538032084878065,21.22735253050655,-6.538032084878065,21.22735253050655,-6.538032084878065,18.76825921333267,-8.997125402051946,18.933858415443115,-8.8315261999415
lucasjo01,John Lucas,1985,31.0,28-31,2,28.3953488372093,19.704227237427006,-8.691121599782296,19.704227237427006,-8.691121599782296,19.704227237427006,-8.691121599782296,11.641734815839225,-16.753614021370076,10.318395719383886,-18.076953117825415
lucasjo01,John Lucas,1985,31.0,28-31,3,17.296296296296298,18.07432526361512,0.7780289673188214,18.07432526361512,0.7780289673188214,18.07432526361512,0.7780289673188214,10.471490408767881,-6.8248058875284165,9.774848331586405,-7.521447964709893
lucasjo01,John Lucas,1985,31.0,28-31,4,10.503378378378379,16.384328329571716,5.880949951193337,16.384328329571716,5.880949951193337,16.384328329571716,5.880949951193337,19.771873575209867,9.268495196831488,19.771873575209867,9.268495196831488
lucasjo01,John Lucas,1985,31.0,28-31,5,14.142857142857142,14.679580549462582,0.5367234066054394,14.679580549462582,0.5367234066054394,14.679580549462582,0.5367234066054394,14.679580549462582,0.5367234066054394,14.679580549462582,0.5367234066054394
tylerte01,Terry Tyler,1985,28.0,28-31,1,18.137323943661972,17.862015447158686,-0.2753084965032855,16.72106717851867,-1.4162567651433022,16.599545777605638,-1.5377781660563343,15.333324527158062,-2.8039994165039097,14.494677806781965,-3.642646136880007
tylerte01,Terry Tyler,1985,28.0,28-31,2,15.579268292682928,17.449950867913092,1.8706825752301643,14.886832848539667,-0.6924354441432605,14.77147576465234,-0.8077925280305873,13.94347645519492,-1.6357918374880072,14.221963677176994,-1.3573046155059334
tylerte01,Terry Tyler,1985,28.0,28-31,3,11.22972972972973,16.83960541398469,5.609875684254959,13.811550014168052,2.5818202844383222,13.678639051930567,2.448909322200837,12.427316085944165,1.197586356214435,12.718559174648512,1.4888294449187818
tylerte01,Terry Tyler,1985,28.0,28-31,4,9.79642857142857,16.053517961428682,6.257089390000111,11.321871845626006,1.5254432741974355,11.14046014777201,1.3440315763434398,8.99470596416113,-0.8017226072674415,9.143484144313677,-0.6529444271148943
reidro01,Robert Reid,1985,29.0,28-31,1,19.10670731707317,17.129093136965455,-1.9776141801077145,16.34501692685082,-2.7616903902223484,16.38740904673965,-2.719298270333521,14.323269491530704,-4.783437825542466,14.041302962018381,-5.065404355054788
reidro01,Robert Reid,1985,29.0,28-31,2,22.74,16.609527691905665,-6.130472308094333,13.31987982146988,-9.420120178530118,13.397827091267677,-9.342172908732321,12.198817396371942,-10.541182603628057,11.787689457895443,-10.952310542104556
reidro01,Robert Reid,1985,29.0,28-31,3,9.266129032258064,15.90541026432272,6.639281232064656,13.151545149490284,3.8854161172322197,13.17957981734518,3.9134507850871163,9.012067168299227,-0.254061863958837,8.429274746897757,-0.8368542853603067
reidro01,Robert Reid,1985,29.0,28-31,4,18.929878048780488,15.043680538464294,-3.886197510316194,10.121812263670398,-8.80806578511009,10.07020655924849,-8.859671489531998,7.275943895994354,-11.653934152786134,6.469289466597033,-12.460588582183455
robincl01,Cliff Robinson,1985,24.0,24-27,1,29.512820512820515,29.12030677547069,-0.3925137373498231,29.12030677547069,-0.3925137373498231,29.12030677547069,-0.3925137373498231,27.02400929571162,-2.4888112171088963,27.016581881196664,-2.49623863162385
