player_id,player,age,pos,draft_pick,ts_pct,ft_pct,usg_pct,x3_freq,ft_freq,ast_pct,tov_pct,trb_pct,blk_pct,stl_pct,draft_pct,ts_pct_rank,ft_pct_rank,usg_pct_rank,x3_freq_rank,ft_freq_rank,ast_pct_rank,tov_pct_rank,trb_pct_rank,blk_pct_rank,stl_pct_rank,actual_2018,actual_2019,actual_2020,actual_2021,actual_2022,actual_2023,actual_2024,actual_2025,ci_hi_y1,ci_hi_y2,ci_hi_y3,ci_hi_y4,ci_hi_y5,ci_lo_y1,ci_lo_y2,ci_lo_y3,ci_lo_y4,ci_lo_y5,proj_y1,proj_y2,proj_y3,proj_y4,proj_y5,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,x2p,x2pa,trb,mpg,season
gilgesh01,Shai Gilgeous-Alexander,26,POINT GUARD,11.0,,,,0.26268115942028986,0.40398550724637683,,,,,,71.0,50,50,50,18.0,91.0,50,50,50,50,50,,1795.5,2379.0,1395.0,2372.0,3360.75,3823.25,,59.56298263546782,58.70074866902789,57.64139697306239,55.95693823074726,53.692585452888025,39.70865509031188,39.1338324460186,38.4275979820416,37.30462548716485,35.79505696859202,49.63581886288985,48.917290557523245,48.034497477551994,46.630781858956055,44.74382121074002,76,76,2598,860,1656,163,435,601,669,67,312,486,131,77,183,164,2484,OKLAHOMA CITY THUNDER,697,1221,379,34.18421052631579,2025
edwaran01,Anthony Edwards,23,SHOOTING GUARD,1.0,,,,0.5031017369727047,0.3076923076923077,,,,,,100.0,50,50,50,63.0,76.0,50,50,50,50,50,,,,2284.5,2581.25,3280.0,3359.5,,50.63398377662537,50.93577414380773,51.00877039687861,50.862553363932875,50.50855155253006,33.75598918441692,33.95718276253849,34.005846931252414,33.90836890928858,33.6723677016867,42.194986480521145,42.44647845317311,42.50730866406551,42.38546113661073,42.09045962710838,79,79,2871,721,1612,320,811,415,496,61,389,359,91,51,249,150,2177,MINNESOTA TIMBERWOLVES,401,801,450,36.34177215189873,2025
jokicni01,Nikola Jokić,29,CENTER,41.0,,,,0.24266862170087977,0.33064516129032256,,,,,,17.0,50,50,50,16.0,81.0,50,50,50,50,50,3272.75,3757.25,3257.75,3946.5,4357.25,3872.75,4600.5,,67.25608218955253,64.06554241881354,60.306255418168,56.08520340419254,51.52259881585036,44.83738812636836,42.71036161254236,40.20417027877867,37.39013560279503,34.34839921056691,56.04673515796045,53.387952015677946,50.255212848473334,46.737669503493784,42.935499013208634,70,70,2571,786,1364,138,331,361,451,200,692,716,127,45,230,160,2071,DENVER NUGGETS,648,1033,892,36.72857142857143,2025
antetgi01,Giannis Antetokounmpo,30,POWER FORWARD,15.0,,,,0.047763457164518575,0.5360121304018196,,,,,,60.0,50,50,50,9.0,97.0,50,50,50,50,50,3815.25,4022.5,3597.0,3277.75,3773.0,3508.0,4194.25,,65.24466776901524,61.389203660930924,57.06579722327644,52.39746681596369,47.51416501130868,43.496445179343496,40.92613577395395,38.04386481551763,34.9316445439758,31.676110007539123,54.37055647417937,51.15766971744244,47.554831019397035,43.664555679969745,39.5951375094239,67,67,2289,793,1319,14,63,436,707,147,651,433,58,78,206,155,2036,MILWAUKEE BUCKS,779,1256,798,34.16417910447761,2025
tatumja01,Jayson Tatum,26,POWER FORWARD,3.0,,,,0.4969283276450512,0.3003412969283277,,,,,,94.0,50,50,50,60.0,74.0,50,50,50,50,50,2031.5,2312.25,2644.5,2822.5,3447.75,3700.75,3426.25,,56.684967098794445,56.108000059332625,55.32584516747561,53.92545186719987,51.946050777427914,37.78997806586297,37.40533337288842,36.88389677831707,35.95030124479992,34.63070051828528,47.23747258232871,46.75666671611052,46.10487097289634,44.93787655599989,43.2883756478566,72,72,2624,662,1465,250,728,358,440,48,575,431,76,38,209,157,1932,BOSTON CELTICS,412,737,623,36.44444444444444,2025
bookede01,Devin Booker,28,SHOOTING GUARD,13.0,,,,0.3880281690140845,0.3401408450704225,,,,,,64.0,50,50,50,37.0,83.0,50,50,50,50,50,2055.5,2686.75,2920.25,2531.25,2868.0,2276.0,3023.0,,51.99398710793938,50.75625352178402,48.96770071281851,46.683150750945146,43.974015860655776,34.66265807195959,33.83750234785602,32.64513380854568,31.122100500630097,29.31601057377052,43.32832258994949,42.29687793482002,40.806417260682096,38.90262562578762,36.64501321721315,75,75,2795,654,1420,183,551,432,483,76,229,529,67,16,220,198,1923,PHOENIX SUNS,471,869,305,37.266666666666666,2025
youngtr01,Trae Young,26,POINT GUARD,5.0,,,,0.46656976744186046,0.407703488372093,,,,,,87.0,50,50,50,51.0,91.0,50,50,50,50,50,,2924.75,2938.25,2790.75,3622.0,3324.75,2498.25,,55.36187253397947,54.807296766099604,54.045356770565114,52.67692831628468,50.740970724081876,36.90791502265298,36.53819784406641,36.030237847043416,35.11795221085645,33.827313816054584,46.134893778316226,45.67274730508301,45.037797308804265,43.897440263570566,42.28414227006823,76,76,2739,566,1376,218,642,491,561,36,200,880,91,12,355,145,1841,ATLANTA HAWKS,348,734,236,36.03947368421053,2025
herroty01,Tyler Herro,25,SHOOTING GUARD,13.0,,,,0.4862119013062409,0.23730043541364296,,,,,,64.0,50,50,50,58.0,58.0,50,50,50,50,50,,,1247.0,1479.5,2189.75,2272.0,1454.0,,41.25907665733973,41.47009583670492,41.494525124081875,41.341733691678265,40.698943365839774,27.50605110489316,27.646730557803284,27.66301674938792,27.56115579445218,27.132628910559852,34.38256388111645,34.558413197254104,34.5787709367349,34.451444743065224,33.91578613819981,77,77,2725,651,1378,251,670,287,327,35,364,424,69,17,198,85,1840,MIAMI HEAT,400,708,399,35.38961038961039,2025
cunnica01,Cade Cunningham,23,POINT GUARD,1.0,,,,0.2868908716540837,0.2539464653397392,,,,,,100.0,50,50,50,22.0,62.0,50,50,50,50,50,,,,,2215.5,454.0,2486.0,,47.49108876982314,47.771861008217705,47.83468394691261,47.689748578318834,47.34885292314445,31.660725846548765,31.847907338811805,31.889789297941743,31.793165718879226,31.56590194876297,39.575907308185954,39.80988417351475,39.862236622427176,39.74145714859903,39.45737743595371,70,70,2452,684,1457,149,418,313,370,56,369,638,71,53,309,195,1830,DETROIT PISTONS,535,1039,425,35.02857142857143,2025
hardeja01,James Harden,35,POINT GUARD,3.0,,,,0.5158301158301158,0.4463320463320463,,,,,,94.0,50,50,50,66.0,94.0,50,50,50,50,50,3816.75,4583.0,3876.5,,,2692.0,2749.75,,44.36362520636796,39.7518600931297,35.17919890021786,30.75078272600188,26.55520143074076,29.575750137578645,26.50124006208647,23.45279926681191,20.500521817334587,17.70346762049384,36.969687671973304,33.12655007760809,29.315999083514885,25.625652271668233,22.1293345256173,79,79,2789,531,1295,235,668,505,578,55,401,687,118,55,341,162,1802,LOS ANGELES CLIPPERS,296,627,456,35.30379746835443,2025
townska01,Karl-Anthony Towns,29,CENTER,1.0,,,,0.2781893004115226,0.3366255144032922,,,,,,100.0,50,50,50,20.0,82.0,50,50,50,50,50,3585.0,3725.0,1723.0,2349.75,3327.25,1138.0,2355.75,,45.932777098056555,44.32597730116435,42.270966880167045,39.83236558327351,37.086283849539804,30.621851398704372,29.55065153410957,28.180644586778033,26.554910388849006,24.72418923302654,38.27731424838046,36.93831441763696,35.22580573347254,33.193637986061255,30.905236541283173,72,72,2517,639,1215,142,338,339,409,212,708,222,71,50,192,249,1759,NEW YORK KNICKS,497,877,920,34.958333333333336,2025
greenja05,Jalen Green,22,SHOOTING GUARD,2.0,,,,0.45998608211551845,0.23382045929018788,,,,,,96.0,50,50,50,50.0,56.0,50,50,50,50,50,,,,,1760.0,2513.5,2667.75,,39.55014165650181,40.25918828796641,40.76715253710287,41.07917006086012,41.202167197615545,26.366761104334543,26.839458858644278,27.178101691401913,27.386113373906753,27.468111465077033,32.958451380418175,33.549323573305344,33.97262711425239,34.23264171738344,34.33513933134629,82,82,2697,608,1437,234,661,273,336,45,332,282,71,27,203,127,1723,HOUSTON ROCKETS,374,776,377,32.890243902439025,2025
curryst01,Stephen Curry,36,POINT GUARD,7.0,,,,0.6232114467408585,0.23767885532591415,,,,,,82.0,50,50,50,82.0,58.0,50,50,50,50,50,2236.75,3021.75,192.0,3054.25,2767.75,2656.75,2996.0,,45.74034203391705,40.24653809120229,34.963006611200576,29.991191720830297,25.408999902244997,30.493561355944703,26.831025394134862,23.30867107413372,19.994127813886866,16.939333268163335,38.116951694930876,33.538781742668576,29.135838842667148,24.99265976735858,21.174166585204166,70,70,2252,564,1258,311,784,279,299,40,270,421,80,30,200,95,1718,GOLDEN STATE WARRIORS,253,474,310,32.17142857142857,2025
derozde01,DeMar DeRozan,35,SMALL FORWARD,9.0,,,,0.19571865443425077,0.33715596330275227,,,,,,76.0,50,50,50,14.0,83.0,50,50,50,50,50,2985.75,3069.5,2640.75,2355.25,3262.5,2971.75,3156.0,,44.10344174434368,39.67160273038722,35.248060922727994,30.93746074202502,26.829201309479064,29.40229449622912,26.44773515359148,23.498707281818664,20.62497382801668,17.88613420631938,36.7528681202864,33.05966894198935,29.373384102273327,25.78121728502085,22.357667757899222,77,77,2768,624,1308,84,256,378,441,50,248,342,62,32,105,150,1710,SACRAMENTO KINGS,540,1052,298,35.94805194805195,2025
jamesle01,LeBron James,40,SMALL FORWARD,1.0,,,,0.31181102362204727,0.2606299212598425,,,,,,100.0,50,50,50,25.0,63.0,50,50,50,50,50,4458.25,2878.75,3477.75,2145.5,2958.25,2798.75,3484.5,,50.66276299795916,42.08643916352269,34.47576869106555,27.85605159791701,22.211677890890286,33.775175331972775,28.05762610901513,22.983845794043702,18.57070106527801,14.807785260593526,42.21896916496597,35.07203263626891,28.729807242554624,23.21337633159751,18.509731575741906,70,70,2444,651,1270,149,396,259,331,72,474,575,70,39,260,99,1710,LOS ANGELES LAKERS,502,874,546,34.91428571428571,2025
mitchdo01,Donovan Mitchell,28,SHOOTING GUARD,13.0,,,,0.47954545454545455,0.27424242424242423,,,,,,64.0,50,50,50,56.0,66.0,50,50,50,50,50,2605.0,2872.0,2552.0,2170.75,2744.5,2896.75,2497.5,,52.17643214478321,50.91627295306285,49.104873474562616,46.79762413889245,44.06649299765828,34.78428809652214,33.94418196870857,32.736582316375085,31.19841609259497,29.377661998438857,43.480360120652676,42.43022746088571,40.92072789546885,38.998020115743714,36.72207749804857,71,71,2232,585,1320,233,633,298,362,57,265,354,95,17,149,140,1701,CLEVELAND CAVALIERS,352,687,322,31.43661971830986,2025
brunsja01,Jalen Brunson,28,POINT GUARD,33.0,,,,0.3308333333333333,0.37333333333333335,,,,,,27.0,50,50,50,29.0,88.0,50,50,50,50,50,,1272.25,934.5,1536.25,2312.75,2646.75,3411.0,,49.13069599184194,48.04468612913932,46.43150244327131,44.3414064928757,41.84062288190015,32.753797327894624,32.02979075275955,30.95433496218088,29.560937661917134,27.893748587933437,40.94224665986828,40.03723844094944,38.6929187027261,36.951172077396414,34.867185734916795,65,65,2301,585,1200,152,397,368,448,27,160,475,60,8,164,138,1690,NEW YORK KNICKS,433,803,187,35.4,2025
duranke01,Kevin Durant,36,POWER FORWARD,2.0,,,,0.3309608540925267,0.3211743772241993,,,,,,96.0,50,50,50,30.0,79.0,50,50,50,50,50,3155.5,3505.25,,1624.25,2782.75,,3415.75,,50.35969769275332,44.388782512889016,38.62555983806426,33.183868898399254,28.152342122532737,33.573131795168884,29.592521675259345,25.75037322537618,22.122579265599505,18.76822808168849,41.9664147439611,36.99065209407418,32.18796653172022,27.65322408199938,23.460285102110614,62,62,2265,592,1124,160,372,303,361,23,351,263,50,77,190,104,1647,PHOENIX SUNS,432,752,374,36.53225806451613,2025
jacksja02,Jaren Jackson Jr.,25,CENTER,4.0,,,,0.32069249793899424,0.3281121187139324,,,,,,90.0,50,50,50,28.0,80.0,50,50,50,50,50,,1453.0,1649.0,306.0,2403.5,2250.0,2465.25,,43.51822045084139,43.35276287234999,43.01498590387884,42.51727093881502,41.54217379475369,29.012146967227597,28.901841914899997,28.67665726925256,28.34484729254335,27.694782529835795,36.265183709034496,36.127302393624994,35.8458215865657,35.43105911567918,34.61847816229474,74,74,2207,592,1213,146,389,311,398,91,326,148,92,113,153,257,1641,MEMPHIS GRIZZLIES,446,824,417,29.824324324324323,2025
siakapa01,Pascal Siakam,30,POWER FORWARD,27.0,,,,0.27411167512690354,0.26057529610829105,,,,,,38.0,50,50,50,20.0,62.0,50,50,50,50,50,1457.0,2585.25,2384.25,2214.25,2979.5,3155.0,,,,,,,,,,,,,,,,,,78,78,2548,613,1182,126,324,226,308,133,407,263,70,42,109,189,1578,INDIANA PACERS,487,858,540,32.666666666666664,2025
garlada01,Darius Garland,25,POINT GUARD,5.0,,,,0.4505962521294719,0.217206132879046,,,,,,87.0,50,50,50,48.0,50.0,50,50,50,50,50,,,1226.75,1657.75,2695.5,2616.75,1851.5,,42.394667678192334,42.58458638991459,42.58129797983815,42.39498445365788,41.70686898360264,28.26311178546156,28.389724259943065,28.387531986558766,28.263322969105253,27.80457932240176,35.32888973182695,35.48715532492883,35.484414983198455,35.329153711381565,34.7557241530022,75,75,2301,554,1174,212,529,224,255,47,167,506,91,11,189,143,1544,CLEVELAND CAVALIERS,342,645,214,30.68,2025
whiteco01,Coby White,24,SHOOTING GUARD,7.0,,,,0.5209634255129348,0.27386262265834077,,,,,,82.0,50,50,50,66.0,66.0,50,50,50,50,50,,,1464.5,1916.0,1308.5,1369.0,2623.0,,33.93219809287555,34.50770231763511,34.9083512500663,35.13990323784444,35.209635057713854,22.621465395250368,23.005134878423405,23.27223416671087,23.426602158562964,23.473090038475906,28.27683174406296,28.756418598029256,29.090292708388585,29.283252698203704,29.34136254809488,74,73,2450,508,1121,216,584,277,307,25,248,330,69,16,177,154,1509,CHICAGO BULLS,292,537,273,33.108108108108105,2025
willija06,Jalen Williams,23,SHOOTING GUARD,12.0,,,,0.2910958904109589,0.2559931506849315,,,,,,68.0,50,50,50,22.0,62.0,50,50,50,50,50,,,,,,2063.75,2379.0,,38.41477975313581,38.88213549962773,39.16467857570946,39.26919956556816,39.20405856040249,25.60985316875721,25.921423666418487,26.109785717139644,26.179466377045443,26.13603904026833,32.01231646094651,32.40177958302311,32.63723214642455,32.7243329713068,32.67004880033541,69,69,2237,565,1168,124,340,236,299,59,310,354,111,46,150,158,1490,OKLAHOMA CITY THUNDER,441,828,369,32.42028985507246,2025
reaveau01,Austin Reaves,26,SHOOTING GUARD,,,,,0.5120540019286403,0.35294117647058826,,,,,,,50,50,50,64.0,85.0,50,50,50,50,50,,,,,928.25,1451.25,2510.0,,32.804437542397636,33.06070961366848,33.16049108012808,32.851379833296825,32.14713095032523,21.86962502826509,22.040473075778987,22.106994053418724,21.90091988886455,21.431420633550154,27.337031285331364,27.55059134472373,27.633742566773403,27.376149861080687,26.78927579193769,73,73,2550,477,1037,200,531,321,366,61,268,421,81,22,177,151,1475,LOS ANGELES LAKERS,277,506,329,34.93150684931507,2025
sengual01,Alperen Şengün,22,CENTER,16.0,,,,0.07874015748031496,0.37445319335083116,,,,,,58.0,50,50,50,10.0,88.0,50,50,50,50,50,,,,,1642.25,2576.5,2698.25,,46.35949899405249,46.593829724554936,46.621249163837476,46.45181299729525,46.09709668895858,30.906332662701658,31.06255314970329,31.08083277589165,30.967875331530166,30.731397792639054,38.63291582837707,38.828191437129114,38.85104096986456,38.70984416441271,38.414247240798815,76,76,2395,567,1143,21,90,296,428,262,524,372,84,61,194,209,1451,HOUSTON ROCKETS,546,1053,786,31.51315789473684,2025
wagnefr01,Franz Wagner,23,SMALL FORWARD,8.0,,,,0.3031869078380706,0.2678725236864772,,,,,,78.0,50,50,50,23.0,65.0,50,50,50,50,50,,,,,2133.0,2425.25,2440.25,,39.17964582628497,39.71684193798484,40.06263161183097,40.22327934152763,40.20672254480514,26.11976388418998,26.47789462532323,26.708421074553986,26.81551956101842,26.80448169653676,32.649704855237474,33.097368281654035,33.38552634319248,33.519399451273024,33.50560212067095,60,60,2023,537,1161,104,352,271,311,56,286,284,75,21,138,147,1449,ORLANDO MAGIC,433,809,342,33.71666666666667,2025
lillada01,Damian Lillard,34,POINT GUARD,6.0,,,,0.5282258064516129,0.3961693548387097,,,,,,84.0,50,50,50,68.0,90.0,50,50,50,50,50,3194.75,3495.25,3215.0,3095.75,1177.5,2890.25,3020.5,,48.25295601698274,43.69770678863427,39.081253928929016,34.51958935532055,30.115701462280512,32.16863734465516,29.131804525756184,26.054169285952682,23.013059570213702,20.077134308187013,40.21079668081895,36.41475565719523,32.56771160744085,28.766324462767127,25.096417885233762,58,58,2093,444,992,197,524,362,393,29,243,410,70,10,162,97,1447,MILWAUKEE BUCKS,247,468,272,36.08620689655172,2025
bridgmi01,Mikal Bridges,28,SMALL FORWARD,10.0,,,,0.39137785291631444,0.09974640743871513,,,,,,73.0,50,50,50,38.0,15.0,50,50,50,50,50,,1572.5,1485.0,1833.75,2103.25,,2659.5,,36.32706721274197,36.084132263995116,35.40043459241842,34.30362368536195,32.83527350523284,24.21804480849465,24.05608817599675,23.60028972827895,22.869082456907968,21.890182336821898,30.27255601061831,30.070110219995932,29.500362160348683,28.58635307113496,27.36272792102737,82,82,3036,592,1183,164,463,96,118,71,188,306,75,43,132,127,1444,NEW YORK KNICKS,428,720,259,37.02439024390244,2025
murraja01,Jamal Murray,27,POINT GUARD,7.0,,,,0.3541480820695807,0.21944692239072258,,,,,,82.0,50,50,50,33.0,51.0,50,50,50,50,50,2262.25,2416.75,1916.5,1707.0,,2310.75,2258.0,,44.463098815224,43.99718323546281,43.03233912906646,41.596988311053984,39.73607612403985,29.642065876816005,29.331455490308542,28.68822608604431,27.73132554070266,26.490717416026566,37.05258234602,36.66431936288568,35.86028260755538,34.66415692587832,33.113396770033205,67,67,2418,531,1121,156,397,218,246,45,216,403,91,33,138,128,1436,DENVER NUGGETS,375,724,261,36.08955223880597,2025
adebaba01,Bam Adebayo,27,CENTER,14.0,,,,0.1985624438454627,0.29469901168014373,,,,,,62.0,50,50,50,15.0,73.0,50,50,50,50,50,1217.75,1962.75,2864.75,2629.75,2232.0,2953.5,2918.25,,48.30099269823179,47.781813745351776,46.719867128324374,45.14620946628626,43.10990224782616,32.200661798821194,31.854542496901185,31.146578085549585,30.097472977524173,28.73993483188411,40.25082724852649,39.81817812112648,38.93322260693698,37.621841221905214,35.924918539855135,78,78,2674,540,1113,79,221,251,328,185,564,337,98,53,161,162,1410,MIAMI HEAT,461,892,749,34.282051282051285,2025
brownja02,Jaylen Brown,28,SMALL FORWARD,3.0,,,,0.32021466905187834,0.2880143112701252,,,,,,94.0,50,50,50,27.0,71.0,50,50,50,50,50,1750.5,1657.75,1898.5,2285.25,2497.5,2809.25,2624.25,,46.294097688092556,45.34321914071737,43.888668914739085,41.976824337251415,39.669361193072355,30.862731792061705,30.228812760478252,29.25911260982606,27.984549558167615,26.446240795381573,38.57841474007713,37.786015950597815,36.57389076228257,34.980686947709515,33.057800994226966,63,63,2158,518,1118,116,358,246,322,82,286,286,73,19,162,154,1398,BOSTON CELTICS,402,760,368,34.25396825396825,2025
portemi01,Michael Porter Jr.,26,SMALL FORWARD,14.0,,,,0.4666030534351145,0.1851145038167939,,,,,,62.0,50,50,50,51.0,38.0,50,50,50,50,50,,,984.25,1972.75,206.25,1701.75,2389.25,,34.637027345012385,34.81337675141318,34.83447973390171,34.433812073151024,33.626836688413576,23.09135156334159,23.208917834275457,23.222986489267807,22.95587471543402,22.417891125609053,28.864189454176987,29.01114729284432,29.028733111584756,28.694843394292523,28.022363907011314,77,77,2593,528,1048,193,489,149,194,138,402,165,50,38,104,157,1398,DENVER NUGGETS,335,559,540,33.675324675324674,2025
poolejo01,Jordan Poole,25,SHOOTING GUARD,28.0,,,,0.5884578997161779,0.25922421948912017,,,,,,36.0,50,50,50,77.0,62.0,50,50,50,50,50,,,904.5,920.0,2258.5,2551.75,2263.5,,36.08939298910993,36.29811885407825,36.338138061233145,36.219282862551026,35.66988931983368,24.059595326073293,24.198745902718834,24.22542537415543,24.14618857503402,23.779926213222456,30.074494157591612,30.24843237839854,30.281781717694287,30.182735718792525,29.72490776652807,68,68,2001,457,1057,235,622,242,274,31,172,303,86,27,204,201,1391,WASHINGTON WIZARDS,222,435,203,29.426470588235293,2025
maxeyty01,Tyrese Maxey,24,POINT GUARD,21.0,,,,0.4381301558203483,0.2648945921173236,,,,,,49.0,50,50,50,46.0,64.0,50,50,50,50,50,,,,855.5,2222.5,1830.0,2934.0,,45.4690224367704,45.819259343687435,45.96518119675368,45.9142208801074,45.675657713501074,30.3126816245136,30.546172895791628,30.643454131169126,30.609480586738268,30.450438475667386,37.890852030642,38.18271611973953,38.304317663961406,38.26185073342283,38.06304809458423,52,52,1960,477,1091,161,478,254,289,15,159,317,91,21,124,116,1369,PHILADELPHIA 76ERS,316,613,174,37.69230769230769,2025
halibty01,Tyrese Haliburton,24,POINT GUARD,12.0,,,,0.558648111332008,0.220675944333996,,,,,,68.0,50,50,50,72.0,52.0,50,50,50,50,50,,,,1596.75,,2455.25,3038.25,,52.971020793100784,52.72345942835558,52.268820573803225,51.62089538257087,50.79483175044302,35.31401386206719,35.14897295223706,34.84588038253548,34.413930255047255,33.86322116696201,44.14251732758399,43.93621619029632,43.557350478169354,43.01741281880906,42.329026458702515,73,73,2451,476,1006,218,562,189,222,42,216,673,105,49,120,92,1359,INDIANA PACERS,258,444,258,33.57534246575342,2025
vucevni01,Nikola Vučević,34,CENTER,16.0,,,,0.3092485549132948,0.14354527938342967,,,,,,58.0,50,50,50,24.0,25.0,50,50,50,50,50,2060.75,3586.0,2547.25,,2861.0,3137.75,2912.25,,42.509291182830054,38.63241452914968,34.681454659071306,30.757286844150123,26.950209572968717,28.339527455220036,25.75494301943312,23.120969772714204,20.504857896100084,17.966806381979147,35.424409319025045,32.1936787742914,28.901212215892755,25.631072370125104,22.458507977473932,73,72,2278,550,1038,129,321,120,149,178,557,256,61,52,119,163,1349,CHICAGO BULLS,421,717,735,31.2054794520548,2025
simonan01,Anfernee Simons,25,SHOOTING GUARD,24.0,,,,0.5271111111111111,0.17244444444444446,,,,,,44.0,50,50,50,68.0,35.0,50,50,50,50,50,,107.25,956.0,841.0,1522.75,1934.75,1623.25,,39.93595385357197,40.230619874644375,40.33885234895711,40.2693484698955,39.71681464574749,26.623969235714647,26.82041324976292,26.892568232638077,26.846232313263666,26.477876430498327,33.27996154464331,33.52551656220365,33.615710290797594,33.55779039157958,33.09734553812291,70,70,2292,479,1125,215,593,175,194,25,164,337,60,5,143,117,1348,PORTLAND TRAIL BLAZERS,264,532,189,32.74285714285714,2025
zubaciv01,Ivica Zubac,27,CENTER,32.0,,,,0.0,0.2505307855626327,,,,,,29.0,50,50,50,4.0,61.0,50,50,50,50,50,385.25,,1531.25,1565.25,1939.0,2074.0,1886.5,,33.46994449439316,33.32650131384014,32.79208129491443,31.884750455075558,30.635520335511327,22.313296329595442,22.217667542560097,21.861387529942956,21.256500303383707,20.42368022367422,27.8916204119943,27.77208442820012,27.326734412428692,26.570625379229632,25.529600279592774,80,80,2624,592,942,0,0,156,236,300,710,214,55,90,127,168,1340,LOS ANGELES CLIPPERS,592,942,1010,32.8,2025
sabondo01,Domantas Sabonis,28,CENTER,11.0,,,,0.17469204927211646,0.3236282194848824,,,,,,71.0,50,50,50,13.0,79.0,50,50,50,50,50,1878.0,2299.5,2644.75,2921.5,,3678.75,4110.5,,58.05846671658087,56.415036212390646,54.17978394859139,51.41851952180905,48.21459237078466,38.70564447772058,37.61002414159377,36.119855965727595,34.279013014539366,32.14306158052311,48.382055597150725,47.01253017699221,45.149819957159494,42.84876626817421,40.178826975653884,70,70,2429,527,893,65,156,218,289,267,705,423,48,26,202,229,1337,SACRAMENTO KINGS,462,737,972,34.7,2025
beaslma01,Malik Beasley,28,SHOOTING GUARD,19.0,,,,0.715219421101774,0.13071895424836602,,,,,,52.0,50,50,50,91.0,21.0,50,50,50,50,50,363.25,1415.0,,1102.5,1499.25,,1522.5,,23.43011738018613,23.732064796622083,23.701957465941696,23.35135923897663,22.702508620916895,15.62007825345742,15.821376531081391,15.801304977294464,15.567572825984422,15.13500574727793,19.525097816821773,19.776720663851737,19.75163122161808,19.459466032480528,18.918757184097412,82,18,2283,461,1071,319,766,95,140,47,167,139,73,5,83,125,1336,DETROIT PISTONS,142,305,214,27.841463414634145,2025
sharpsh01,Shaedon Sharpe,21,SHOOTING GUARD,7.0,,,,0.427536231884058,0.21920289855072464,,,,,,82.0,50,50,50,43.0,50.0,50,50,50,50,50,,,,,,1307.5,895.0,,33.50500046154694,34.65791052267859,35.62143871613546,36.39548674745182,36.9819338267685,22.336666974364633,23.10527368178573,23.747625810756976,24.26365783163455,24.654622551179003,27.920833717955787,28.88159210223216,29.68453226344622,30.329572289543187,30.81827818897375,72,52,2252,499,1104,147,472,190,242,68,256,198,62,16,150,120,1335,PORTLAND TRAIL BLAZERS,352,632,324,31.27777777777778,2025
anunoog01,OG Anunoby,27,POWER FORWARD,23.0,,,,0.44790652385589097,0.22005842259006816,,,,,,45.0,50,50,50,48.0,51.0,50,50,50,50,50,860.0,894.25,1592.5,1277.75,1491.5,2025.5,,,,,,,,,,,,,,,,,,74,74,2706,489,1027,171,460,183,226,97,261,164,110,65,102,172,1332,NEW YORK KNICKS,318,567,358,36.567567567567565,2025
banede01,Desmond Bane,26,SHOOTING GUARD,30.0,,,,0.4106090373280943,0.1944990176817289,,,,,,31.0,50,50,50,40.0,42.0,50,50,50,50,50,,,,1149.0,2300.0,2084.75,1647.25,,44.523312620459606,44.33299525415347,43.96624923314001,43.09290581320143,41.739600741545416,29.682208413639742,29.555330169435646,29.310832822093342,28.728603875467623,27.82640049436361,37.102760517049674,36.944162711794554,36.638541027616675,35.91075484433453,34.783000617954514,69,68,2205,493,1018,164,418,177,198,62,356,369,80,28,169,164,1327,MEMPHIS GRIZZLIES,329,600,418,31.956521739130437,2025
mobleev01,Evan Mobley,23,POWER FORWARD,3.0,,,,0.25386313465783666,0.336644591611479,,,,,,94.0,50,50,50,17.0,82.0,50,50,50,50,50,,,,,2283.0,2786.75,1799.0,,42.55122073791359,42.91724202647579,43.08783548836851,43.07078262692898,42.875506819078105,28.367480491942395,28.611494684317194,28.72522365891234,28.713855084619322,28.583671212718738,35.45935061492799,35.76436835539649,35.90652957364043,35.89231885577415,35.72958901589842,71,71,2167,505,906,85,230,221,305,164,495,226,61,113,145,141,1316,CLEVELAND CAVALIERS,420,676,659,30.52112676056338,2025
powelno01,Norman Powell,31,SHOOTING GUARD,46.0,,,,0.45291005291005293,0.2804232804232804,,,,,,12.0,50,50,50,48.0,68.0,50,50,50,50,50,740.25,897.75,1327.5,,,1486.75,1519.75,,24.92079937750192,24.018173334413586,22.861062729784614,21.493556428914363,19.964338042552637,16.613866251667947,16.012115556275727,15.240708486523076,14.329037619276244,13.309558695035092,20.767332814584933,20.015144445344657,19.050885608153845,17.911297024095305,16.636948368793863,60,60,1958,457,945,179,428,213,265,21,169,125,73,9,108,114,1306,LOS ANGELES CLIPPERS,278,517,190,32.63333333333333,2025
bridgmi02,Miles Bridges,26,POWER FORWARD,12.0,,,,0.4132231404958678,0.23324150596877868,,,,,,68.0,50,50,50,41.0,56.0,50,50,50,50,50,,1326.25,1595.0,1695.75,2968.75,,2553.75,,44.79290173074377,44.84319935333342,44.70290182929755,44.03139042895109,42.850974512134435,29.861934487162518,29.895466235555617,29.80193455286504,29.354260285967396,28.56731634142296,37.32741810895315,37.36933279444452,37.2524181910813,36.69282535745924,35.7091454267787,64,64,2029,469,1089,141,450,221,254,72,409,248,44,45,136,93,1300,CHARLOTTE HORNETS,328,639,481,31.703125,2025
